Reaction,fc,pval,OVCAR3_A1AKO,OVCAR3_P,subSystem
EX_trypta[e],0.6488274403192589,0,-1.9853174289975315,-9.321473914850223,Exchange/demand reaction
EX_CE4890[e],1,0,339.6773988634586,NA,Exchange/demand reaction
EX_mhista[e],-0.5859896138565368,0,70.24282909468748,269.0859966819048,Exchange/demand reaction
PPBNGte,1,0,NA,-12.663218137052375,"Transport, extracellular"
EX_ppbng[e],1,0,NA,-12.663218137052375,Exchange/demand reaction
EX_13dampp[e],-1,0,-1.1528867546762602,NA,Exchange/demand reaction
EX_mma[e],-1.0694533830105686,0,-1.5096124373424609,44.980855216480975,Exchange/demand reaction
12PPDRte,0.8572509231945387,0,-73.61833608548343,-957.8186123413086,"Transport, extracellular"
EX_12ppd_R[e],0.8572509231945387,0,-73.61833608548343,-957.8186123413086,Exchange/demand reaction
AMETAMte,-0.41248209557530136,0,39.69390600157592,95.43016665266752,"Transport, extracellular"
EX_ametam[e],-0.41248209557530136,0,39.69390600157592,95.43016665266752,Exchange/demand reaction
XYLUDte,-1,0,-0.9932076527189344,NA,"Transport, extracellular"
EX_xylu_D[e],-1,0,-0.993207652712322,NA,Exchange/demand reaction
EX_CE1918[e],-1,0,NA,456.8721516736984,Exchange/demand reaction
EX_mlthf[e],-1.564900076676249,0,-111.11140950035453,504.4957055482864,Exchange/demand reaction
AACTte,1,0,NA,-947.4002273864746,"Transport, extracellular"
EX_aact[e],-1,0,NA,947.4002273864746,Exchange/demand reaction
SPHGNte,-1.466006967388364,0,-1.546250723115407,8.182420700491656,"Transport, extracellular"
EX_sphgn[e],1.4660069673887999,0,1.5462507231154536,-8.182420700485697,Exchange/demand reaction
EX_N1aspmd[e],1,0,16.442020693320035,NA,Exchange/demand reaction
DOPASULT4,-0.3593362087245259,0,0.11755918914375652,0.24943264259286224,Tyrosine metabolism
UDPG4DOPA,-0.8551392431279359,0,0.3132157780807047,4.011154532331599,Tyrosine metabolism
UDPG3DOPA,-0.3446502975298989,0,0.30457640086269966,0.6249316151315406,Tyrosine metabolism
34DHPEAR,-0.9885670681781797,0,1.1402082001181115,198.32012583982944,Tyrosine metabolism
DOPA4SFt,-0.3593362087245259,0,0.11755918914375652,0.24943264259286224,"Transport, extracellular"
EX_dopa4sf[e],-0.3593362087245259,0,0.11755918914375652,0.24943264259286224,Exchange/demand reaction
DOPA4GLCURt,-0.8551392431279359,0,0.3132157780807047,4.011154532331599,"Transport, extracellular"
EX_dopa4glcur[e],-0.8551392431279359,0,0.3132157780807047,4.011154532331599,Exchange/demand reaction
DOPA3GLCURt,-0.3446502975298989,0,0.30457640086269966,0.6249316151315406,"Transport, extracellular"
EX_dopa3glcur[e],-0.3446502975298989,0,0.30457640086269966,0.6249316151315406,Exchange/demand reaction
NADPQNOXR,0.9070292026925135,0,101.02926797673405,4.9253422978143755,Tyrosine metabolism
ACER12r,0.34011742195530914,0,16.03349933327923,7.89499987223878,Exchange/demand reaction
ACER21g,-0.525757392514112,0,15.260859423712557,49.098011680742886,Exchange/demand reaction
ACER23g,-0.5315733337207458,0,0.783358921611297,2.561279537311512,Sphingolipid metabolism
ACER31r,-0.59950053403353,0,0.8245691626033753,3.293135017668408,Sphingolipid metabolism
BGAL1e,-0.4171832734788865,0,16.10381295034783,39.15820070692301,Sphingolipid metabolism
