Reaction,fc,pval,Ges1_A_D,Ges1_P_D,subSystem
CHOLPtg,-0.6491898447363944,0,-40.38968013255277,-8.591557851008346,"Transport, golgi apparatus"
CHOLtg,1,-3.0635386119257086,4.366042864813273,NA,"Transport, golgi apparatus"
CHOLtr,1,-3.0665362035225048,25.63635134869218,NA,"Transport, endoplasmic reticular"
CHSTEROLt1,-0.7355606635011073,0,15.14272096906295,99.38427164518721,"Transport, mitochondrial"
CHSTEROLt2,1,-3.069539666993144,1.6361135172089023,NA,"Transport, mitochondrial"
CITRtm,11.664170303229046,0,22.255660430086312,-26.42957359862366,"Transport, mitochondrial"
CITtam,2.1388747770225236,0,80.37484719660803,-221.52266927190274,"Transport, mitochondrial"
CLFORtex,0.4485180085193555,0,452.9251745769501,172.4383651417181,"Transport, extracellular"
CLI2tex,-0.6532298986428288,0,6.226086033634866,29.68292693644257,"Transport, extracellular"
CLOXAtex2,-0.347488450148416,0,54.877738942088186,113.32691262176633,"Transport, extracellular"
CLPNDCRNt,1,-3.0725490196078433,NA,-146.356558824303,Fatty acid oxidation
COAtm,-0.617889416594298,0,-229.60946643920093,-54.22880345014073,"Transport, mitochondrial"
COAtp,8.765210419221479,0,190.96657791179382,-151.85496234723777,"Transport, peroxisomal"
COAtr,0.41271209733020764,0,440.37740007839204,183.07220569851398,"Transport, endoplasmic reticular"
COQ3m,0.3394301969943009,0,0.8327470689410998,0.4106877450712993,Ubiquinone synthesis
COQ5m,0.3394301969943009,0,0.8327470689410998,0.4106877450712993,Ubiquinone synthesis
COQ6m,0.3394301969943009,0,0.8327470689410998,0.4106877450712993,Ubiquinone synthesis
COQ7m,0.3394301969943009,0,0.8327470689410998,0.4106877450712993,Ubiquinone synthesis
CORE2GTg,0.6835688947997817,0,1.8054302313953279,0.33933525693360517,O-glycan metabolism
CORE3GTg,0.4404056623796207,0,0.9067279519135187,0.3522617557714119,O-glycan metabolism
CORE4GTg,0.4404056623796207,0,0.9067279519135187,0.3522617557714119,O-glycan metabolism
CREATt4_2_r,0.39792076124059556,0,-256.8194598716736,-596.2890459152221,"Transport, extracellular"
CRNCAR3tp,1,-3.0755642787046122,79.9904067438364,NA,"Transport, peroxisomal"
CRNt,0.6427545062218046,0,619.7078975532531,134.76624353862368,"Transport, extracellular"
CRNtim,1,-3.0785854616895874,130.32133491765262,NA,"Transport, mitochondrial"
CRNtx,-1,-3.0816125860373647,NA,6.490668230063306,"Transport, peroxisomal"
CSBPASEly,0.4095709536867433,0,8.833270002578328,3.7000047211591967,Chondroitin sulfate degradation
CSm,0.4137484581874678,0,335.54725914878844,139.14434133434892,Citric acid cycle
CSNAT2m,2.2007430389624782,0,36.4872745680593,-97.2617673347827,Fatty acid oxidation
CSNAT3x,-0.4384429484509038,0,79.9904067438364,204.89750098762923,Fatty acid oxidation
CSPG_Btly,0.4095709536867433,0,8.833270002578328,3.7000047211591967,"Transport, lysosomal"
CYSALANaEx,0.349443470029351,0,100.9819015636906,48.68261392949149,"Transport, extracellular"
CYSASNNaEx,-0.576729034061421,0,77.9943412265839,290.5371551572323,"Transport, extracellular"
CYSGLNNaEx,-0.7869626126949681,0,30.816484265615884,258.48939443906545,"Transport, extracellular"
CYSGLYexR,-1.0510174869264652,0,-286.960291532135,7.137917163053527,"Transport, extracellular"
CYSO,-0.4317200157971155,0,19.7818912264429,49.838337450766566,Taurine and hypotaurine metabolism
CYSt4,-0.8887391249008886,0,11.032327843926897,187.28226988145113,"Transport, extracellular"
CYSTA,-0.5621811836025818,0,143.15612776049971,510.7953352600098,Methionine and cysteine metabolism
CYSTGLUex,-0.8079771867942963,0,22.11750344781033,208.24578598194122,"Transport, extracellular"
CYSTHRNaEx,-0.6990425751608412,0,50.93895280519704,287.5737310564518,"Transport, extracellular"
CYTD,-0.5442188669470571,0,46.01864871405521,155.91445196437834,Pyrimidine catabolism
CYTDK1,-0.45428598164222755,0,24.180963274889,64.44041151646134,Nucleotide interconversion
CYTDK2m,1,-3.0846456692913384,3.9623042054672495,NA,Nucleotide interconversion
CYTDt,-1,-3.0876847290640392,-466.0459017112732,NA,"Transport, extracellular"
CYTDtm,1,-3.0907297830374754,3.9623042054672495,NA,"Transport, mitochondrial"
CYTK10,3.1950384550643363,0,185.2307292748928,-354.0029244476318,Nucleotide interconversion
CYTK10n,0.5642861942099736,0,831.1807901302337,231.51578445663452,Nucleotide interconversion
CYTK11,0.8029531271727645,0,455.00888803386687,49.728457797605266,Nucleotide interconversion
CYTK12,-0.6578429564248136,0,-198.8084165139854,-41.03144979364304,Nucleotide interconversion
CYTK13,-0.5321098137098469,0,238.01389232091753,779.3782193115235,Nucleotide interconversion
CYTK13n,1.2393172814659168,0,457.32648912200926,-48.87477671202763,Nucleotide interconversion
CYTK14,-4.021789363618265,0,-189.63237761805058,114.10854980006422,Nucleotide interconversion
CYTK14n,-0.5514155321849449,0,-749.4452378295898,-216.6985479994774,Nucleotide interconversion
CYTK1m,0.9881332740158755,0,3.9882435838653123,0.02380494023525628,Nucleotide interconversion
CYTK1n,-0.6129162308635767,0,-448.0237459373474,-107.52121959067583,Nucleotide interconversion
CYTK2n,-1.1894956394563656,0,-371.4967814582825,32.15216275831359,Nucleotide interconversion
CYTK3n,6.990666371608192,0,180.99181793659403,-135.6910108400345,Nucleotide interconversion
CYTK4n,0.8025484600807441,0,428.70553887987137,46.96049548645881,Nucleotide interconversion
CYTK5,1.6700627163550181,0,177.6104637165427,-44.57204283704814,Nucleotide interconversion
CYTK5n,-0.6204362807441498,0,-663.0565150680542,-155.31138121671677,Nucleotide interconversion
CYTK6n,1.7036540426125348,0,490.31058574829103,-127.60842192077338,Nucleotide interconversion
CYTK7,-5.029804253082973,0,-265.35705983638763,397.0543052464485,Nucleotide interconversion
CYTK7n,-0.9148188005907824,0,24.605477819713933,553.1153805473327,Nucleotide interconversion
CYTK9n,-8.169881923155012,0,-12.696904872132466,9.927642415203481,Nucleotide interconversion
DADA,0.6341702572741538,0,26.99023181254836,6.042105781906331,Nucleotide interconversion
DAGK_hs,-0.6793385885622935,0,101.43188102598191,531.2097615789413,Glycerophospholipid metabolism
DAGt,-1,-3.093780848963475,NA,345.9809835067749,"Transport, extracellular"
DCK1m,-1,-3.0968379446640317,-570.0623346054077,NA,Nucleotide interconversion
DCK1n,1,-3.0999010880316518,83.9533800690854,NA,Nucleotide interconversion
DCSPTN1COAtx,-1,-3.102970297029703,-7.727770357989247,NA,"Transport, peroxisomal"
DCSPTN1CRNt,1,-3.1060455896927652,NA,-118.16467191675082,Fatty acid oxidation
DCT,-0.8687808337527737,0,5.308854163236679,75.60698023910075,Tyrosine metabolism
DCTPtn,-1.4374476941813732,0,-83.9533800690854,467.7861499557495,"Transport, nuclear"
DCYTD,0.4031661185671633,0,497.30329137916567,211.52695302124025,Pyrimidine catabolism
DESAT16_2,-0.508367456564081,0,5.166887439097074,15.852418577493111,Fatty acid synthesis
DESAT18_3,-0.4574634076937972,0,3.8501323006585926,10.342946489815366,Fatty acid synthesis
DESAT18_5,-0.4562721500515788,0,6.034836610182531,16.163167817050702,Fatty acid synthesis
DESAT18_7,-0.4593521061842414,0,2.416039018278156,6.521530316270997,Fatty acid synthesis
DESAT18_9,-0.49642030999701164,0,8.09551620414628,24.056361104877993,Fatty acid synthesis
DGAT,1,-3.109126984126984,10.808895084646714,NA,Triacylglycerol synthesis
DGCHOLtx,-0.6306738677171199,0,13.568819601714612,59.90997551003648,"Transport, peroxisomal"
DGK2m,-0.463146667728063,0,31.31245411624722,85.33934716338516,Nucleotide interconversion
DGNSKm,-0.463146667728063,0,31.31245411624722,85.33934716338516,Nucleotide interconversion
DGSNtm,-0.463146667728063,0,31.31245411624722,85.33934716338516,"Transport, mitochondrial"
DHCHOLESTANATEtm,-1,-3.112214498510427,-10.693327601987775,NA,"Transport, peroxisomal"
DHCR242r,0.3567165485820112,0,603.420622845459,286.1102426490784,Cholesterol metabolism
DHCR243r,-0.4518446954693237,0,0.35060036079809015,0.9286004711568968,Cholesterol metabolism
DHEASt,0.6022162978688146,0,236.66711869095863,58.75756149206161,"Transport, extracellular"
DHEAtr,-0.7231845781506842,0,-236.66711869095863,-38.01862500917241,"Transport, endoplasmic reticular"
DHORD9,-0.5654176933315733,0,49.605841576056555,178.6862026000738,Pyrimidine synthesis
DHPM1,-1,-3.1153081510934393,NA,443.9189325229645,Pyrimidine catabolism
DIDPtn,-1.044621457149603,0,-473.2940415822029,10.329085475345044,"Transport, nuclear"
DINt,1,-3.118407960199005,59.76718712163512,NA,"Transport, extracellular"
DITPtn,1.044621457149603,0,473.2940415822029,-10.329085475345044,"Transport, nuclear"
DLNLCGCPT1,1,-3.1215139442231075,NA,-441.19284272613527,Fatty acid oxidation
DLNLCGCRNt,-1,-3.1246261216350946,-216.272429884696,NA,Fatty acid oxidation
DLNLCGt,0.9759329657593943,0,30.805468896539043,0.3752132727063363,"Transport, extracellular"
DM_dctp_m_,-0.463146667728063,0,31.31245411624722,85.33934716338516,Exchange/demand reaction
DM_dgpi_prot_hs_r_,-0.470746135939166,0,5.0805661427634945,14.11840995457311,Exchange/demand reaction
DM_ethamp_r_,0.903378164992266,0,484.4216482131958,24.590861358347116,Exchange/demand reaction
DM_melanin_c_,-0.8687808337527737,0,5.308854163236679,75.60698023910075,Exchange/demand reaction
DOLGPP_Ler,-0.9684165823456491,0,0.3937586792537138,24.540761299743597,N-glycan synthesis
DOPABMO,-0.6513659457135929,0,2.754344372678173,13.04643205070269,Tyrosine metabolism
DOPAMT,0.6343821255172238,0,680.4723772735596,152.22441578297764,Tyrosine metabolism
DOPAQNISO1,-0.8687808337527737,0,5.308854163236679,75.60698023910075,Tyrosine metabolism
DUDPtn,-0.33925291888556713,0,4.500670059309244,9.122303656195633,"Transport, nuclear"
DURAD,1,-3.1277445109780437,NA,-443.9189325229645,Pyrimidine catabolism
DURAD2,-1,-3.1308691308691308,NA,665.5985027626037,Pyrimidine catabolism
DUTPDPm,0.3756691792914372,0,8.859467822427419,4.020762331439435,Nucleotide interconversion
ECOAH12m,-0.3326463556973956,0,27.736767291068006,55.387877424263955,"Valine, leucine, and isoleucine metabolism"
ECOAH1x,0.705673307276814,0,-4.237097413390791,-24.55470107547939,Tryptophan metabolism
ECOAH9m,-0.3889900924237728,0,-246.37596499614716,-108.37957478775978,"Valine, leucine, and isoleucine metabolism"
EHGLAT2m,-0.38334406323327197,0,5.264065791314796,11.808877084790574,Arginine and proline metabolism
EICOSTETCRNt,1,-3.134,NA,-60.905848837712405,Fatty acid oxidation
EICOSTETt,0.5913966836189516,0,10.858001670409909,2.787875290597733,"Transport, extracellular"
