Reaction,fc,pval,Ges1_A_D,Ges1_P_D,subSystem
GluForTx,1,0,381.49028628344536,NA,Histidine metabolism
GLUt6,0.7894502931929503,0,486.6404174580574,57.25892337217666,"Transport, extracellular"
GLYBt4_2_r,-1,0,-419.9508181566238,NA,"Transport, extracellular"
GLYCK2,1,0,5.698516616885949,NA,Glyoxylate and dicarboxylate metabolism
GLYt7_211_r,-1,0,-867.9477623945236,NA,"Transport, extracellular"
GLYtm,-1,0,-661.6554945911407,NA,"Transport, mitochondrial"
HDCEAtr,-0.8027539043499727,0,-290.7673147836879,-31.813947231141817,"Transport, extracellular"
HDD2COAtx,1,0,0.30156244571742574,NA,"Transport, peroxisomal"
HESTRATRIOLte,1,0,1.8695971818664028,NA,"Transport, extracellular"
HESTRATRIOLtr,-1,0,-1.8695971818664028,NA,"Transport, endoplasmic reticular"
HKYNH,1,0,194.99180902760625,NA,Tryptophan metabolism
HMGCOAtm,-1.8520196558688726,0,-75.6405790334329,253.19652744942604,"Transport, mitochondrial"
HMGCOAtx,1.4484748733292563,0,473.12134291648863,-86.65926558818593,"Transport, peroxisomal"
HOXG,-0.6508148709513072,0,0.7819530570003019,3.696777518557862,Heme degradation
HYPTROX,1,0,0.12541689315133822,NA,Taurine and hypotaurine metabolism
INSTt4,-0.41263329310718533,0,-686.3502450627446,-285.3814115699112,"Transport, extracellular"
LEUKTRA4t,1,0,460.0519696660519,NA,"Transport, extracellular"
LEUKTRD4t,-1,0,-136.78778208835124,NA,"Transport, extracellular"
LNLCt,1.0530609656192689,0,228.82716429982185,-5.913994031835924,"Transport, extracellular"
LNLNCAt,-0.5854803888917964,0,-18.569184894332427,-4.8548637718409,"Transport, extracellular"
LPS3,1,0,0.4172384291602728,NA,Triacylglycerol synthesis
LTDCL,1,0,9.141549068828928,NA,Tryptophan metabolism
LYSt4,1,0,161.58810202318728,NA,"Transport, extracellular"
MALTt1r,-0.7896802779859579,0,21.806448663774134,185.55830491191,"Transport, extracellular"
MCD,0.8116294537109563,0,4.036186878977927,0.41967673122135457,Fatty acid oxidation
MCDm,0.5245507396887807,0,1.7341193445319942,0.5408057194720998,Fatty acid oxidation
MELATNOX,1,0,17.76987087405225,NA,Tryptophan metabolism
MEOHt2,1,0,780.6347526554108,NA,"Transport, extracellular"
MI1PS,1,0,10.10534856877597,NA,Inositol phosphate metabolism
NCKt,1,0,38.54688318694159,NA,"Transport, extracellular"
NICRNTtn,0.4079915996922505,0,0.5265741240599158,0.22140494651836162,"Transport, nuclear"
NMNATn,0.9970474264009721,0,240.19180986629723,0.35511625169165273,NAD metabolism
NMNATr,-1,0,-373.90316707654,NA,NAD metabolism
NMNtn,0.9970474264009721,0,240.19180986629723,0.35511625169165273,"Transport, nuclear"
NNATn,0.4079915996922505,0,0.5265741240599158,0.22140494651836162,NAD metabolism
O16G2e,1,0,21.806448663774134,NA,Starch and sucrose metabolism
P4501B1r,1,0,1.8695971818664028,NA,Steroid metabolism
PEPCKm,0.8792516020115445,0,423.01728795933724,27.18031996771302,Glycolysis/gluconeogenesis
PETOHMr_hs,1,0,490.57633521661757,NA,Glycerophospholipid metabolism
PGDI,-1,0,-621.3398918103218,NA,Eicosanoid metabolism
SALMCOM2,0.8009423019812559,0,193.63010420463235,21.40188653889745,Tyrosine metabolism
SARCOXp,-0.6665648664195065,0,6.0455473777429,30.21666238296586,"Glycine, serine, alanine, and threonine metabolism"
SARCStp,-0.6665648664195065,0,6.0455473777429,30.21666238296586,"Transport, peroxisomal"
SMPD4,0.9750982291736091,0,35.89459542598492,0.4525541950274981,Sphingolipid metabolism
SPC_HSt,-0.9750982291736091,0,-35.89459542598492,-0.4525541950274981,"Transport, extracellular"
SPHMYLNtl,1,0,17.19301249881415,NA,"Transport, lysosomal"
SPODMe,1,0,6.3118527808583575,NA,ROS detoxification
STRDNCCPT1,-1,0,-50.47565012784589,NA,Fatty acid oxidation
STS2,1,0,0.27628631352030936,NA,Steroid metabolism
THMMPt4,-1.6868368396982194,0,-946.3200711051941,241.90805983361793,"Transport, extracellular"
TRDR2,1,0,0.0161121236808451,NA,Miscellaneous
TRDR3,1,0,0.24696850856507316,NA,Miscellaneous
TYRCBOX,1,0,0.27424881681712265,NA,Tyrosine metabolism
UDPGLCter,1,0,0.7822261562353305,NA,"Transport, endoplasmic reticular"
URAt,-1,0,-894.8191384063721,NA,"Transport, extracellular"
XYLTD_Dr,1,0,5.179293055071466,NA,Pentose phosphate pathway
XYLTt,-1,0,-21.795068093967437,NA,"Transport, extracellular"
r0016,-0.8638645946555876,0,3.702992865408201,50.698620822668076,Miscellaneous
r0142,-0.36280785381627273,0,0.9486837668506701,2.0290169864700642,Methionine and cysteine metabolism
r0179,1,0,271.79928661453727,NA,Glutamate metabolism
r0431,-1.0765265774008177,0,-18.523567190502398,0.6826520853480077,Fatty acid oxidation
r0432,1,0,19.79993092693882,NA,Fatty acid oxidation
r0475,1,0,18.249505945511924,NA,Nucleotide interconversion
r0502,1,0,6.416874807049497,NA,Purine catabolism
r0553,0.6205617429394391,0,760.0373364696503,177.95510939799613,"Glycine, serine, alanine, and threonine metabolism"
r0594,-0.39132599093946713,7.540913319772608e-13,0.9343640156505093,2.1357983429909173,Lysine metabolism
r0637,1,0,16.08481860108767,NA,Fatty acid oxidation
r0653,-0.4916740007509949,0,125.79386488206387,369.13995738124845,Fatty acid oxidation
r0706,1,0,2.544879597374873,NA,Bile acid synthesis
r0714,-0.4916740007509949,0,125.79386488206387,369.13995738124845,Fatty acid oxidation
r0716,-0.4916740007509949,0,125.79386488206387,369.13995738124845,Miscellaneous
r0839,-1,0,-734.0357380949974,NA,"Transport, extracellular"
r0983,0.4909500894345023,0,3.808809508730349,1.300428601547347,"Transport, endoplasmic reticular"
r0984,-0.4909500894345023,0,-3.808809508730349,-1.300428601547347,"Transport, lysosomal"
r0997,1,0,16.08481860108767,NA,"Transport, peroxisomal"
r1001,-1,0,-0.7051983148938631,NA,"Transport, mitochondrial"
r1005,1,0,19.79993092693882,NA,"Transport, mitochondrial"
r1252,-0.5804426530680243,0,0.30156244571742574,1.1359642615258592,Fatty acid oxidation
r1401,-1.1741092756870215,0,-14.490336117296433,180.9413888842292,Fatty acid oxidation
r1423,1,0,998.5046467468262,NA,"Transport, extracellular"
r1544,-1.0857739077917303,0,-360.7012215344768,14.833224828772748,"Transport, extracellular"
r1546,2.3179101947969314,0,265.9764094022356,-669.6099960491896,"Transport, extracellular"
r1547,3.578349095849635,0,436.31258008341035,-774.75595129776,"Transport, extracellular"
r1548,-0.5050818637024208,0,-450.53856563379765,-148.151215300107,"Transport, extracellular"
r1551,2.4720141937961593,0,306.7289814402241,-723.4762964225675,"Transport, extracellular"
r1552,-1.5653295136129204,0,-172.19645778096327,781.3861555927276,"Transport, extracellular"
r1553,-0.5173229170242106,0,91.7190482560575,288.3240550567966,"Transport, extracellular"
r1554,0.631307397039785,0,534.7387030563831,120.85656246712837,"Transport, extracellular"
r1556,-1.132284596880895,0,-24.481977230507134,394.6229884708405,"Transport, extracellular"
r1557,0.6322432614242179,0,750.5632256214142,169.10756532001494,"Transport, extracellular"
r1560,-1.2603354922991836,0,-269.3589627491366,31.023579646207764,"Transport, extracellular"
r1561,0.7038494459035586,0,44.17243642946422,7.677727369531987,"Transport, extracellular"
r1562,-2.3076475585141827,0,-54.643083897606466,138.21771919107158,"Transport, extracellular"
r1563,1.0221260641427932,0,42.79018763962337,-0.4682094025615612,"Transport, extracellular"
r1564,-0.9997952159131689,0,-776.8705806704521,-0.07955351187091678,"Transport, extracellular"
r1565,0.3737999983182847,0,170.54372784797775,77.7365575745672,"Transport, extracellular"
r1566,0.968560597836617,0,497.52273876774314,7.945814564579167,"Transport, extracellular"
r1567,0.9992174756663844,0,224.405179152707,0.08783562339451205,"Transport, extracellular"
r1570,0.7242772683306965,0,394.08662735576036,63.01691926500169,"Transport, extracellular"
r1571,-1.2186831746962414,0,-38.28054901588429,388.3810912186146,"Transport, extracellular"
r1573,2.396858526534627,0,155.6515642655611,-378.5110182600994,"Transport, extracellular"
r1574,1.0463555683074082,0,40.42678145523709,-0.9157775208865256,"Transport, extracellular"
r1575,0.39307702656190585,0,-226.35005754619092,-519.5437953886033,"Transport, extracellular"
r1576,-56.90275446271757,0,-385.5448327124357,399.33824366035464,"Transport, extracellular"
r1578,4.697674157195125,0,347.3376892079711,-225.41506617788895,"Transport, extracellular"
r1579,24.801061085389232,0,355.2781758443117,-327.73836461960974,"Transport, extracellular"
r1580,2.7244386660149456,0,706.4687289869308,-327.09949118292406,"Transport, extracellular"
r1583,-1.2316929747888992,0,-63.58459246624299,612.453996246624,"Transport, extracellular"
r1584,-12.61512155254461,0,-410.3647002934294,481.02512316322327,"Transport, extracellular"
