Reaction,fc,pval,Truncating,WT,subSystem
GLCAASE6ly,-0.3664119756810076,0,3.5687418932516506,7.696439127451787,Chondroitin sulfate degradation
GLCAASE7ly,0.8700972872708984,0,12.422012399122027,0.8628712095269373,Chondroitin sulfate degradation
GLCAASE8ly,0.49281544366171987,0,2.81264373108164,0.9555966673195445,Hyaluronan metabolism
GLCAASE9ly,0.49281544366171987,0,2.81264373108164,0.9555966673195445,Hyaluronan metabolism
GLCAE1g,0.5387773546815865,0,0.710114097350965,0.2128447637090956,Chondroitin synthesis
GLCAE2g,0.3470063979177587,0,0.15051904106039493,0.07296770895515302,Chondroitin synthesis
GLCAT2g,0.459798810595816,0,1.4242321459150566,0.5270396808290098,Chondroitin synthesis
GLCAT6g,0.3470063979177587,0,0.15051904106039493,0.07296770895515302,Chondroitin synthesis
GLCAT7g,0.3470063979177587,0,0.15051904106039493,0.07296770895515302,Chondroitin synthesis
GLCAT8g,0.3470063979177587,0,0.15051904106039493,0.07296770895515302,Chondroitin synthesis
GLCAT9g,0.3470063979177587,0,0.15051904106039493,0.07296770895515302,Chondroitin synthesis
GLCMter,1,0,49.20920144816339,NA,"Transport, extracellular"
GLCNACASE1ly,0.3470063979177583,0,0.15051904106039493,0.0729677089551531,Heparan sulfate degradation
GLCNACASE2ly,0.3470063979177583,0,0.15051904106039493,0.0729677089551531,Heparan sulfate degradation
GLCNACASE3ly,0.3470063979177583,0,0.15051904106039493,0.0729677089551531,Heparan sulfate degradation
GLCNACASE4ly,0.3470063979177587,0,0.15051904106039493,0.07296770895515302,Heparan sulfate degradation
GLCNACASE5ly,0.3470063979177587,0,0.15051904106039493,0.07296770895515302,Heparan sulfate degradation
GLCNACDASg,0.3470063979177587,0,0.15051904106039493,0.07296770895515302,Chondroitin synthesis
GLCNACT1g,0.3470063979177587,0,0.15051904106039493,0.07296770895515302,Chondroitin synthesis
GLCNACT2g,0.3470063979177587,0,0.15051904106039493,0.07296770895515302,Chondroitin synthesis
GLCNACT3g,0.3470063979177587,0,0.15051904106039493,0.07296770895515302,Chondroitin synthesis
GLCNACT4g,0.3470063979177587,0,0.15051904106039493,0.07296770895515302,Chondroitin synthesis
GLCNACT5g,0.3470063979177587,0,0.15051904106039493,0.07296770895515302,Chondroitin synthesis
GLCtg,0.4482044116979788,0,4.42340810541936,1.6854092268425114,"Transport, golgi apparatus"
GLGNS1,0.8213096157797908,0,5.849621838226803,0.573911851537742,Starch and sucrose metabolism
GLNSERNaEx,-0.34286413874077193,0,50.855939470685364,103.92465452469736,"Transport, extracellular"
GLNtm,0.9003346271757983,0,145.55618628787994,7.633872143249913,"Transport, mitochondrial"
GLPASE1,0.741152093730275,0,672.1755429840088,99.9287957517624,Starch and sucrose metabolism
GLPASE2,0.8213096157797908,0,5.849621838226803,0.573911851537742,Starch and sucrose metabolism
GLUDC,0.5104977892137521,0,39.755753219066165,12.883520407093759,Glutamate metabolism
GLUDxm,-3.1621263611883608,0,-145.93224111472742,280.9217992962569,Glutamate metabolism
GLUNm,0.9562031180171996,0,140.7243748954773,3.150638490775785,Glutamate metabolism
GLUt6,-0.6492928000994822,0,14.980246676116316,70.44854794438557,"Transport, extracellular"
GLUt7l,0.6239434309169497,0,165.07637045059204,38.22673396528368,"Transport, lysosomal"
GLUTCOADHm,1,0,6.17201871749059,NA,Tryptophan metabolism
GLUtr,-0.9175060890337194,0,-95.08136770105902,-4.09053923037916,"Transport, endoplasmic reticular"
GLXO2p,0.4515511296297559,0,4.819861231253355,1.821119073012946,Glyoxylate and dicarboxylate metabolism
GLXtm,-2.5755812313498265,0,-17.58205269418264,7.747538215793795,"Transport, mitochondrial"
GLXtp,1,0,22.54408029887269,NA,"Transport, peroxisomal"
GLYBt4_2_r,-0.6510371483817664,0,-474.47113093147277,-100.28411475941539,"Transport, extracellular"
GLYOXm,-0.6868453509125612,0,79.26064499989003,426.9470401222229,Pyruvate metabolism
GLYt4,0.5131410201231713,0,145.15866206588595,46.70536136012608,"Transport, extracellular"
GLYVESSEC,0.5315964921810463,0,8.780569753879508,2.6853350045933624,"Transport, extracellular"
GPAM_hs,0.4784190434055797,0,5.774585936540213,2.037253287660109,Triacylglycerol synthesis
GPIDA2er,0.3814020066673494,0,4.835798910173637,2.165492367576952,Phosphatidylinositol phosphate metabolism
GQ1Bte,0.7622884310736786,0,-0.3194885114026778,-2.3685465122667257,"Transport, extracellular"
GQ1Btg,-0.7694354908928389,0,-5.006476054966068,-0.6523638188061617,"Transport, golgi apparatus"
GRTTx,0.4514470284261636,0,5.267728055826912,1.9908600326944128,Cholesterol metabolism
GSNt,0.9759318957501817,0,359.86752987556457,4.383414855440334,"Transport, extracellular"
GSNtl,0.5440166775803953,0,12.685958605549633,3.746452766365861,"Transport, lysosomal"
GT1Atg,-0.36645369581791876,0,-3.9132151329856044,-1.814333696458294,"Transport, golgi apparatus"
GTHPe,0.4863867982215273,0,4.673707961840617,1.6149753976089463,Glutathione metabolism
GTHRDtr,0.8943582975716277,0,104.21548461995125,5.811731196132512,"Transport, endoplasmic reticular"
GTHS,-0.3984746898630411,0,7.714624271633912,17.935582433308895,Glutathione metabolism
GULN3D,-1,0,-834.8868170959473,NA,Pentose phosphate pathway
H2O2syn,0.46845093950992783,0,12.745822046393029,4.613725628583085,Tyrosine metabolism
H2O2t,0.5135431561637354,0,59.93569401042443,19.263493361726823,"Transport, extracellular"
H2O2tp,1.7962362387419404,0,158.80176159240602,-45.219254226109385,"Transport, peroxisomal"
H2Otm,-0.570633550746591,0,27.42469302781299,100.320234762887,"Transport, mitochondrial"
H2Otn,1.79730294327115,0,36.95314757321179,-129.64852236162423,"Transport, nuclear"
H3ETer,0.44238628293633087,0,2.0191076882651737,0.7805690864678543,Phosphatidylinositol phosphate metabolism
H6ET3er,0.45099497244151127,0,6.830874607480422,2.5845606451813787,Phosphatidylinositol phosphate metabolism
H6_ETer,0.43815195170153526,0,2.711994360612775,1.05950469051893,Phosphatidylinositol phosphate metabolism
H7ET2er,0.4490884052405533,0,6.51297028956936,2.4760883020466373,Phosphatidylinositol phosphate metabolism
H7_TAer,0.3814020066673494,0,4.835798910173637,2.165492367576952,Phosphatidylinositol phosphate metabolism
HACD9m,-0.38855953711079605,0,-190.69381530902385,-83.97041076486036,"Valine, leucine, and isoleucine metabolism"
HAS1,0.49281544366171987,0,2.81264373108164,0.9555966673195445,Hyaluronan metabolism
HAS2,0.49281544366171987,0,2.81264373108164,0.9555966673195445,Hyaluronan metabolism
HAtly,0.49281544366171987,0,2.81264373108164,0.9555966673195445,"Transport, lysosomal"
HBZOPT10m,0.4033014330295306,0,0.8915769175365829,0.37910790690885876,Ubiquinone synthesis
HDCEAtr,0.982425533449956,0,254.55923829507827,2.2567015723592085,"Transport, extracellular"
HEX10,0.3413042824220425,0,7.836076201952565,3.848187100036859,Aminosugar metabolism
HEX4,0.6593463504339938,0,25.678258717211033,5.271589348558977,Fructose and mannose metabolism
HIBDm,-0.9056702290125836,0,23.621049495193873,477.1974990486145,"Valine, leucine, and isoleucine metabolism"
HISt4,-0.870333177244109,0,5.398486611432887,77.86855883157924,"Transport, extracellular"
HISTAVESSEC,0.5367768768660781,0,6.327272449937352,1.907198728260549,"Transport, extracellular"
HKt,0.5179323065129466,0,16.281888679421414,5.1708317212989625,"Transport, extracellular"
HKYNH,1,0,149.63344480845817,NA,Tryptophan metabolism
HMGCOASim,-0.3350149806542519,0,225.68730509109497,453.086798160553,Cholesterol metabolism
HMGCOAtx,1,0,216.02678850809932,NA,"Transport, peroxisomal"
HOMt4,0.4841921574560441,0,425.8340583797216,147.99198731184936,"Transport, extracellular"
HOXG,0.5360133760243325,0,1.642268579011607,0.49608334506120944,Heme degradation
HPCLx,0.46918579215215706,0,6.1907399355216475,2.236703303570744,Fatty acid oxidation
HPDCACRNCPT1,12.699862593696498,0,2.243668424081962,-1.9161223032742531,Fatty acid oxidation
HPDCACRNCPT2,12.699862593697748,0,2.243668424081927,-1.9161223032742531,Fatty acid oxidation
HPDCACRNt,-1,0,NA,62.98136075995229,Fatty acid oxidation
HPYRRy,0.7935990388184724,0,414.2347651677132,47.66865494182147,Glyoxylate and dicarboxylate metabolism
HS1ly,0.3470063979177583,0,0.15051904106039493,0.0729677089551531,Heparan sulfate degradation
HS2ly,0.3470063979177583,0,0.15051904106039493,0.0729677089551531,Heparan sulfate degradation
HS3ly,0.3470063979177583,0,0.15051904106039493,0.0729677089551531,Heparan sulfate degradation
HS4ly,0.3470063979177587,0,0.15051904106039493,0.07296770895515302,Heparan sulfate degradation
HSAT1ly,0.3470063979177583,0,0.15051904106039493,0.0729677089551531,Heparan sulfate degradation
HSAT2ly,0.3470063979177583,0,0.15051904106039493,0.0729677089551531,Heparan sulfate degradation
HSAT3ly,0.3470063979177583,0,0.15051904106039493,0.0729677089551531,Heparan sulfate degradation
HSAT4ly,0.3470063979177583,0,0.15051904106039493,0.0729677089551531,Heparan sulfate degradation
HSD11B1r,1.6577220612410388,0,144.90513129993755,-35.86052245000142,Steroid metabolism
HSD11B2r,-2.135557035380664,0,-144.90513129993752,400.11931567837706,Steroid metabolism
HSD17B2r,-0.8208159725020808,0,41.34030237205438,420.08812904920575,Steroid metabolism
HSD17B9r,0.7332461019698492,0,42.20076290065497,6.4948757079574335,Steroid metabolism
HSD3A1r,1.916194499116534,0,143.02910488710404,-455.2534306716919,Steroid metabolism
HSD3A2r,-1.5306453853082769,0,-97.22980402502948,463.68848515930176,Steroid metabolism
HSD3B11r,0.3952943787784296,0,6.900938197690039,2.9907926121649564,Steroid metabolism
HSD3B12r,-0.7502456671042377,0,42.11158487840965,295.1124735805511,Steroid metabolism
HSD3B2r,0.42201583963387906,0,9.872737439590518,4.012814555572087,Steroid metabolism
HSD3B3r,0.8573941409580235,0,32.32802544738073,2.4820611513702397,Steroid metabolism
HSPASEly,0.3470063979177587,0,0.15051904106039493,0.07296770895515302,Heparan sulfate degradation
HSPGt,0.3470063979177587,0,0.15051904106039493,0.07296770895515302,"Transport, extracellular"
HSPGtly,0.3470063979177587,0,0.15051904106039493,0.07296770895515302,"Transport, lysosomal"
HTAXOLte,-0.5919245653475144,0,-15.88122854909175,-4.071009006366672,"Transport, extracellular"
HYPOE,0.423912146280138,0,9.740371851597201,3.940769751195051,Vitamin B6 metabolism
ICDHxm,0.8230337825806935,0,344.14595646743777,33.40706504625406,Citric acid cycle
ICDHy,0.7116158468800621,0,64.85787502687452,10.92767597173025,Citric acid cycle
ICDHyp,0.84448845601295,0,40.44752018571361,3.410190122915867,Citric acid cycle
IDHPOXOX3,0.9338983504339741,0,101.69571734302043,3.476012412268453,Tyrosine metabolism
IDHPOXOX4,0.9368561209098557,0,22.18722964800773,0.72333083036696455,Tyrosine metabolism
IDHPOXOXb,0.33750760531778395,0,16.956129808661075,8.398686479852511,Tyrosine metabolism
IDOAASE1ly,0.3470063979177583,0,0.15051904106039493,0.0729677089551531,Heparan sulfate degradation
IDOAASE2ly,0.3470063979177583,0,0.15051904106039493,0.0729677089551531,Heparan sulfate degradation
IDOAASE3ly,0.3470063979177654,0,0.1505190410603972,0.07296770895515302,Heparan sulfate degradation
IDPtn,-0.6225826547435286,0,180.61422108857036,776.4918756958008,"Transport, nuclear"
ILEt5m,0.7475089986871231,0,209.00053480434417,30.197701040350292,"Transport, mitochondrial"
ILETAm,0.7475089986871231,0,209.00053480434417,30.197701040350292,"Valine, leucine, and isoleucine metabolism"
ILEtec,-2.367232393587127,0,-175.85856595030427,433.1060781876564,"Transport, extracellular"
INSt,-6.115416448398784,0,-109.36958116702819,78.62799858779907,"Transport, extracellular"
INSTt4,1.724056900538782,0,61.014031232300304,-229.54783344286915,"Transport, extracellular"
IPDDIx,0.4514470284261636,0,5.267728055826912,1.9908600326944128,Cholesterol metabolism
ITCOAL1m,-0.3855663516341551,0,-605.9040638580323,-268.6900155138016,C5-branched dibasic acid metabolism
ITCOALm,0.3806419176227474,0,609.8445760162354,273.5772124027252,C5-branched dibasic acid metabolism
ITPtn,0.6225826547435286,0,-180.61422108857036,-776.4918756958008,"Transport, nuclear"
KAS8,0.3612153905042646,0,1.4455552326610792,0.6783632048546335,Fatty acid synthesis
KCCt,1.1641646798194587,0,43.638886843288596,-575.2865822096825,"Transport, extracellular"
KHK,0.7524602700755539,0,61.90991340671778,8.744941900271465,Fructose and mannose metabolism
KHK3,0.6868482239887393,0,13.85014804415492,2.571184767169044,Galactose metabolism
KSII_CORE4t,0.3485667887444521,0,0.4211722940746675,0.20344978262171765,"Transport, extracellular"
KYN,1,0,20.93714880783041,NA,Tryptophan metabolism
LACZe,0.603244095609927,0,19.764595581947546,4.891157882004482,Galactose metabolism
LALDO,-1.1582773112484002,0,-18.00388646861112,245.5018939417839,Pyruvate metabolism
LCADi_D,-0.4377657690718812,0,13.246099384675542,33.87340581802011,Pyruvate metabolism
LCADim,-0.5882877410987879,0,5.736440689958594,22.129820592948793,Pyruvate metabolism
LCTStg,0.4482044116979788,0,4.42340810541936,1.6854092268425114,"Transport, extracellular"
LEUKTRA4t,0.42595447057752567,0,-89.47732417662199,-222.26562857014622,"Transport, extracellular"
LEUKTRA4tr,0.9175060890337194,0,95.08136770105902,4.09053923037916,"Transport, endoplasmic reticular"
LEUKTRB4t,0.45232781865603733,0,-134.64974589959047,-357.0668337856004,"Transport, extracellular"
LEUKTRB4tr,-1,0,-4.567058452441625,NA,"Transport, endoplasmic reticular"
LEUKTRC4t,-1.4056542251219728,0,-394.982533444158,66.60405800126148,"Transport, extracellular"
LEUKTRD4tr,-0.9175060890337194,0,-95.08136770105902,-4.09053923037916,"Transport, endoplasmic reticular"
LEUKTRE4t,-0.3546558982079865,0,359.2680955925226,754.1475057739258,"Transport, extracellular"
LEUKTRF4t,-0.670176072734493,0,23.739153659399086,120.21131019090339,"Transport, extracellular"
LEUt4,0.4517937265349469,0,153.96871014186667,58.13953544113338,"Transport, extracellular"
LEUtec,660.3359312879417,0,509.9163583770752,-508.37427867369655,"Transport, extracellular"
LGNCt,0.9778131544598473,0,566.5480017150879,6.355460310692358,"Transport, extracellular"
LINKDEG1ly,0.3470063979177583,0,0.15051904106039493,0.0729677089551531,Heparan sulfate degradation
LINKDEG4ly,0.8700972872708984,0,12.422012399122027,0.8628712095269373,Chondroitin sulfate degradation
LNELDCCPT1,0.35805857101590627,0,25.27879651186903,11.949047782002669,Fatty acid oxidation
LNELDCCPT2,0.36178327622938383,0,25.49606243512577,11.949047782002669,Fatty acid oxidation
LNLNCACPT1,-1.324126777165251,0,-11.8274227796291,84.80764911618428,Fatty acid oxidation
LNLNCACPT2,-1.324126777165251,0,-11.8274227796291,84.80764911618428,Fatty acid oxidation
LNLNCACRNt,-1.3241267771667693,0,-11.827422779676784,84.80764911618428,Fatty acid oxidation
LNLNCAt,-0.6411081004820602,0,0.5916465909518878,2.705427495961648,"Transport, extracellular"
LNLNCGCPT1,-1.5719259121399562,0,-280.40015063299535,62.35331708350945,Fatty acid oxidation
LNLNCGCPT2,0.48961746246362037,0,-7.2891847339897655,-21.27442862619577,Fatty acid oxidation
LNLNCGCRNt,-1,0,NA,156.6239732982695,Fatty acid oxidation
LNS14DM,0.5171591465438325,0,0.6666241324568447,0.2121553073605919,Cholesterol metabolism
LPASE,-0.8136520367077195,0,19.94114336537197,194.07936979789733,Glycerophospholipid metabolism
LPS2e,0.6621703294712814,0,423.44684025878905,86.06392738135159,Fatty acid oxidation
LPS3e,0.4634087982812631,0,401.12069788093567,147.0797753594082,Fatty acid oxidation
LPS4e,0.37139293170347526,0,18.457111119536805,8.46020877157611,Triacylglycerol synthesis
LRAT,-0.8070048966606869,0,11.488179695898573,107.56333505368232,Vitamin A metabolism
LSTO1r,0.8814879951318672,0,15.090238128009608,0.9505106485479412,Cholesterol metabolism
LSTO2r,0.7608210393524397,0,7.541000164340716,1.024322484364115,Cholesterol metabolism
LTC4CP,-0.5561501547388485,0,-736.328909790039,-210.01795467897355,Eicosanoid metabolism
LTC4Sr,0.9175060890337194,0,95.08136770105902,4.09053923037916,Eicosanoid metabolism
LTDCL,-0.7538527103701199,0,10.980664828491062,78.23961336349845,Tryptophan metabolism
LYSt4,0.709812982663637,0,334.87912548575105,56.835206878316775,"Transport, extracellular"
LYStiDF,0.46458973539804127,0,392.11588137125966,143.3458549691111,"Transport, extracellular"
LYStm,-0.48495008336704465,0,-55.92423719697977,-19.39713262331016,"Transport, mitochondrial"
LYStn,-0.3503585483947596,0,-7.496823835671709,-3.6066328641560035,"Transport, nuclear"
MACOXO,0.44779219643637286,0,22.848906371607924,8.71488631611165,Histidine metabolism
MALTSULtm,1,0,NA,-19.54177805997506,"Transport, mitochondrial"
MANt1r,-0.45332587635906035,0,-317.6123218437135,-119.47109765668195,"Transport, extracellular"
MANtly,0.38218347949187975,0,21.103687207789534,9.433050527706627,"Transport, lysosomal"
MAOLNOR,-0.3858285510597562,0,3.375545958802847,7.6166483694335785,Tyrosine metabolism
MAOX,0.6068681099231583,0,46.02307968022842,11.259878884963692,Tyrosine metabolism
MCCCrm,0.7752959927716956,0,29.598318888028757,3.7463391391863405,"Valine, leucine, and isoleucine metabolism"
MCLACCYSR,0.8305836319514145,0,598.923117276001,55.4289776758641,Methionine and cysteine metabolism
MCLOR,-0.8305836319514145,0,-598.923117276001,-55.4289776758641,Methionine and cysteine metabolism
MCPST,-0.6575349019001926,0,99.83279970664978,483.1918662261963,Methionine and cysteine metabolism
MDRPD,0.5853513192604864,0,14.892502608137791,3.895134462848655,Arginine and proline metabolism
ME2,0.3894402841897041,0,22.21481547571635,9.761823935845866,Pyruvate metabolism
ME2m,-0.5316262185254539,0,21.706840181340986,70.98340440495062,Pyruvate metabolism
MECOALm,-0.41703489924365095,0,45.18900457392335,109.8425899942398,C5-branched dibasic acid metabolism
MECOAS1m,0.41703489924365095,0,-45.18900457392335,-109.8425899942398,C5-branched dibasic acid metabolism
MELATN23DOX,1,0,8.60470573389021,NA,Tryptophan metabolism
MEOHtly,0.627116919901671,0,44.57964647410512,10.216227047754801,"Transport, lysosomal"
MERCPLACCYSt,0.8305836319514145,0,598.923117276001,55.4289776758641,"Transport, extracellular"
MHISOR,0.44779219643637286,0,22.848906371607924,8.71488631611165,Histidine metabolism
MI134PP,0.4692899884400792,0,3.7640247418175483,1.3595720585850066,Inositol phosphate metabolism
MI145PP,0.5511789644566212,0,6.073567273317228,1.7573373643624117,Inositol phosphate metabolism
MI1P_Dtn,-0.35067720228955945,0,-14.813288271362131,-7.1213208954348435,"Transport, nuclear"
MI34PP,0.4692899884400792,0,3.7640247418175483,1.3595720585850066,Inositol phosphate metabolism
MINOHPtn,0.5016308707705112,0,-3.2952950487722994,-9.92901944224379,"Transport, nuclear"
MLTG1,0.3384010823266391,0,41.47154094875269,20.500227449192295,Starch and sucrose metabolism
MMSAD1m,0.8299143733149934,0,80.9510421215266,7.524181967652184,"Valine, leucine, and isoleucine metabolism"
MMSAD3m,0.8843549385056925,0,80.16209020918012,4.919641020021586,Propanoate metabolism
MTAP,0.5853513192604864,0,14.892502608137791,3.895134462848655,Arginine and proline metabolism
MTHFD2m,-0.7957578238569691,0,-216.8917671538979,-24.668385637810818,Folate metabolism
MTHFDm,0.8581512306995203,0,-24.8845551875924,-325.9758056080546,Folate metabolism
N2M2NMASNtly,0.48661190348477246,0,3.691343690249539,1.2747724582847848,"Transport, lysosomal"
N4Tg,0.3692823411507097,0,1.4550840086706007,0.6702395494317925,O-glycan metabolism
NABTNO,0.43859856298507754,0,15.481381532355288,6.041483748743808,Arginine and proline metabolism
NACHEX10ly,0.43938407462976725,0,1.2531972789236467,0.488099295093249,Keratan sulfate degradation
NACHEX11ly,0.4776001255996534,0,1.3489370025554883,0.4769115192264791,Keratan sulfate degradation
NACHEX26ly,0.41873033289417566,0,0.8526894482717704,0.3493563930013975,Keratan sulfate degradation
NACHEX27ly,0.49281544366171987,0,2.81264373108164,0.9555966673195445,Hyaluronan metabolism
NACHEX6ly,-0.4661312953706046,0,1.411213925863072,3.8755313492424173,Chondroitin sulfate degradation
NACHEX7ly,-0.6108741998370144,0,0.6757866821798232,2.7975717119270165,Chondroitin sulfate degradation
NACHEX8ly,0.9064832986264777,0,10.092051647175547,0.49503469598449773,Chondroitin sulfate degradation
NACHEX9ly,0.8928378590957916,0,10.265345555399987,0.5811677960433764,Chondroitin sulfate degradation
NACHEXA11ly,0.39287389480258134,0,1.352257836844676,0.5894223710916469,Keratan sulfate degradation
NACHEXA12ly,0.45604564235805134,0,1.3360141791195455,0.4991126057192647,Keratan sulfate degradation
NACHEXA13ly,0.42942431896736705,0,1.2732794086855392,0.5082481500527524,Keratan sulfate degradation
NACHEXA14ly,0.46602915005089807,0,1.3994258451391148,0.5097119712413154,Keratan sulfate degradation
NACHEXA15ly,0.3593558881256501,0,1.4918680610760886,0.7030951183355268,Keratan sulfate degradation
NACHEXA16ly,0.3521496651648904,0,1.2518194307780113,0.5997794905963557,Keratan sulfate degradation
NACHEXA17ly,0.37412805693273105,0,1.376879205185121,0.6271250042311848,Keratan sulfate degradation
NACHEXA18ly,0.4148841996063949,0,1.2842730700176588,0.5311024502898396,Keratan sulfate degradation
NACHEXA19ly,0.33207017897390173,0,1.3695780969503015,0.6867371311336906,Keratan sulfate degradation
NACHEXA20ly,0.4224453111473277,0,1.9557515221913904,0.7940927169715258,Keratan sulfate degradation
NACHEXA21ly,0.393276575400592,0,3.4539522233685576,1.5040759016295022,Keratan sulfate degradation
NACHEXA2ly,0.5736511388616514,0,5.60898409740362,1.5196404863920614,Chondroitin sulfate degradation
NACHEXA7ly,0.7273060374140081,0,2.329960751735975,0.3678365132168134,Chondroitin sulfate degradation
NACHEXA8ly,0.7689412322429272,0,2.156666843984574,0.2817034135168926,Chondroitin sulfate degradation
NADPHtru,1,0,416.0405264831543,NA,"Transport, endoplasmic reticular"
NADPtru,1,0,416.0405264831543,NA,"Transport, endoplasmic reticular"
NAGAly,0.45346225032159165,0,1.7482290403372869,0.6573773521926539,Sphingolipid metabolism
NaKt,0.38995745873545185,0,10.99951877751105,4.827611338425209,"Transport, extracellular"
NBAHH_ir,0.8246211974423129,0,107.38900653604418,10.322008425941524,Beta-Alanine metabolism
NCKt,-1,0,-108.15086185235675,NA,"Transport, extracellular"
NCNt,1,0,517.0084380380631,NA,"Transport, extracellular"
NDP10ex,0.7477087477298053,0,26.451072475340446,3.8183560088954938,Nucleotide interconversion
NDP3ex,0.7590485474046944,0,32.000801203240826,4.383414855440334,Nucleotide interconversion
NDP7ex,0.512719491908869,0,9.4200829942977,3.034417717411508,Nucleotide interconversion
NDP8,0.9761423767333256,0,322.3249612624645,3.8913732055870884,Nucleotide interconversion
NDP8ex,0.512719491908869,0,9.4200829942977,3.034417717411508,Nucleotide interconversion
NDPK3m,0.42248230613083365,0,10.622257433103817,4.312560929588462,Nucleotide interconversion
NDPK3n,1.4574760252810814,0,420.22185819015505,-78.22718246013169,Nucleotide interconversion
NDPK4m,0.6511661324702303,0,61.19740118123293,12.928878395103151,Nucleotide interconversion
NDPK4n,0.8479503193940163,0,-47.9279718838597,-582.4971851154328,Nucleotide interconversion
NDPK5n,0.3515930198108615,0,-268.63639137933404,-559.9678636241317,Nucleotide interconversion
NDPK6m,-0.6349438274121076,0,-430.86792808551786,-96.20574975150339,Nucleotide interconversion
NDPK6n,-0.5853441384367124,0,18.856719387379755,72.09445789147665,Nucleotide interconversion
NDPK7m,-0.5500463068831719,0,20.067577903887535,69.13083611458391,Nucleotide interconversion
NDPK7n,-0.37935104623185606,0,234.29081004400254,520.6957523969829,Nucleotide interconversion
NDPK8m,0.47101526078500344,0,4.747175519492327,1.707109009084228,Nucleotide interconversion
NDPK8n,0.6973791984121781,0,-0.9071871442630279,-5.088350105675543,Nucleotide interconversion
NDPK9n,-0.6225826547435286,0,180.61422108857036,776.4918756958008,Nucleotide interconversion
NH4tn,-0.7459762226527666,0,-232.55501187829972,-33.83465467164321,"Transport, nuclear"
NICRNS,0.49613779719763584,0,92.3903798297286,31.114794630514083,NAD metabolism
NMNATr,-1,0,-860.9312363769532,NA,NAD metabolism
NNMT,0.9839077849825125,0,936.8246020202637,7.598933298966309,NAD metabolism
NP1,0.5289355191136562,0,87.88491821635961,27.077311541122423,NAD metabolism
NRPPHRSFt,0.3498435415239772,0,3.2199115107963867,1.55088067621678,"Transport, extracellular"
NRPPHRSULT,0.3498435415239772,0,3.2199115107963867,1.55088067621678,Tyrosine metabolism
NRPPHRVESSEC,0.4419544574411196,0,3.4600277768105925,1.3390527474810403,"Transport, extracellular"
NRVNCCOAtx,1.510666480155254,0,2.5949485673002375,-12.757936224180769,"Transport, peroxisomal"
NS26T2g,0.37627105091964835,0,2.033375605059988,0.9215301218333458,O-glycan metabolism
NS26Tg,0.44239117145985674,0,3.7810686321708027,1.4617097583041614,O-glycan metabolism
NTD2e,0.7762397861501389,0,42.328225389281265,5.332260226823972,Nucleotide interconversion
NTD2l,0.6595034323179536,0,12.604062641853746,2.5860989406971266,Pyrimidine catabolism
NTD4e,0.7290301516059846,0,20.32427218020414,3.1851757739870963,Nucleotide interconversion
NTD4l,0.44533180204192097,0,6.558160030200304,2.5167942757038966,Pyrimidine catabolism
NTD7e,0.8728483207121146,0,102.25647281673923,6.942410708284486,Nucleotide interconversion
NTD7l,0.8246322199374532,0,28.43039222750496,2.732482040362051,Purine catabolism
NTD9e,0.7590485474046944,0,32.000801203240826,4.383414855440334,Nucleotide interconversion
NTD9l,0.5440166775803953,0,12.685958605549633,3.746452766365861,Purine catabolism
NTP3e,0.7590485474046944,0,32.000801203240826,4.383414855440334,Nucleotide interconversion
NTPP9,-0.5981496335224242,0,6.672550105591669,26.5365777798946,Nucleotide interconversion
O16G1e,0.37292318255818246,0,26.89714355100095,12.285155783304432,Starch and sucrose metabolism
O2ter,10.607048736621625,0,189.551570823776,-156.89011223513094,"Transport, endoplasmic reticular"
O2tm,40.24291698195607,0,133.9377663177632,-140.76385248150825,"Transport, mitochondrial"
O2tp,0.9204352263131026,0,90.00566816119664,3.7289883666276973,"Transport, peroxisomal"
OAGD3tg,-0.7539067285302572,0,-256.77642056981324,-36.028682909078526,"Transport, golgi apparatus"
OAGT3te,0.42215021267839636,0,14.562657879547611,5.917116689583359,"Transport, extracellular"
OCCOAtx,1.5617319076392044,0,123.66200768890381,-27.116379850067197,"Transport, peroxisomal"
OCDCAtr,-1,0,NA,516.899162727844,"Transport, extracellular"
OCDCEAtr,-1,0,NA,625.4443352767944,"Transport, extracellular"
OIVD1m,0.46289450579336494,0,326.737397589159,119.96247898459434,"Valine, leucine, and isoleucine metabolism"
OIVD2m,-0.7437977074774886,0,92.95965997728221,632.7142523208618,"Valine, leucine, and isoleucine metabolism"
OIVD3m,0.47394114860482905,0,257.55527868156435,91.92309625267964,"Valine, leucine, and isoleucine metabolism"
ORNt4m,1.1739984654541298,0,81.32674658491909,-6.509079620346847,"Transport, mitochondrial"
ORNtiDF,-0.3477198501960013,0,73.58270809027627,152.03417788237482,"Transport, extracellular"
ORPT,-1.004820229881572,0,-0.906217143544628,376.91199521198274,Pyrimidine synthesis
OXAtp,0.4515511296284532,0,4.819861231253355,1.8211190730189064,"Transport, peroxisomal"
P45011B12m,0.5171937564783707,0,9.155963999612874,2.9136401106297223,Steroid metabolism
P45011B21m,0.7755077335258422,0,9.74798359782157,1.232518952244839,Steroid metabolism
P45017A3r,0.47207085409267097,0,3.9685417216654995,1.4232391299587375,Steroid metabolism
P45017A4r,0.36514713672875054,0,3.551869744487038,1.6517740956901412,Steroid metabolism
P45019A1r,0.40300537778270223,0,2.2034554762741405,0.9375951728067102,Steroid metabolism
P45021A2r,0.3757762073576901,0,3.0105050919531395,1.3659408385010625,Steroid metabolism
