Reaction,fc,pval
H2Otn,1.5650234367629914,0
HDCEAtr,0.9878113802709618,0
HPDCACRNCPT1,5.3628471250857155,0
HPDCACRNCPT2,5.362847124977286,0
HSD3A1r,-1.376488565415106,0
HSD3A2r,2.071643931796188,0
ICDHy,0.8853186629140378,0
IDPtn,-1.1911058347724284,0
ILEtec,7.570688700374921,0
IPDPtx,-2.524244100674387,0
ITPtn,1.1911058347724284,0
LEUKTRA4t,1.1038848756614665,0
LEUKTRF4t,-1.7261676211451884,0
LGNCCOAtx,0.82820146927321725,0
LGNCt,0.9520881218807264,0
LNLNCAt,-2.270613897034996,0
LNLNCGCPT2,-0.9982604036709243,0
LYStm,-0.8633878211888066,0
MALTt1r,47.125655937745194,0
NDPK2n,6.937795057084677,0
NDPK3n,2.357002935876779,0
NDPK5m,-0.9015249042069038,0
NDPK5n,-8.17845174842026,0
NDPK6n,-0.8238852085575488,0
NDPK9n,-1.1911058347724284,0
NMNS,-0.829525905661633,0
NNMT,0.8801043081755837,0
ODECOAtx,0.8688605651066524,0
PGDIr,2.502950655760784,0
PHEt4,0.9371650292597796,0
PIter,-2.764270453200436,0
PPItx,0.9324798856778975,0
PRGNLONEtr,-0.9282684416779774,0
PRISTANALtx,0.9883478719231462,0
PROSTGD2t,-15.460640335905637,0
PSSA1_hs,-14.999257032285373,0
PSSA2_hs,0.8271425855218127,0
PTDCACRNCPT1,-1.735149662046419,0
PTDCACRNCPT2,-1.7351496620441982,0
PTDCAt,-1.1631248602702524,0
RAI3,-1.4047700006033648,0
SCP22x,-1.126210728842776,0
SERGLYexR,1.0109253771686857,0
SPRMS,0.8832225659816397,0
SR5AR2r,-0.8441008769269197,0
SUCOASm,-1.5628391380682285,0
T4HCINNMFM,0.8664690720492851,0
TDCHOLAtx,-1.09603547319039,0
TETPENT3CPT1,-1.4303152219077009,0
TETPENT3CPT2,-1.4303152219077009,0
TETPENT3CRNt,-1.4303152219077009,0
TETPENT6CPT1,-0.8949841993877209,0
TETPENT6CPT2,-0.8949841993877209,0
TETPENT6CRNt,-0.8949841993877264,0
THFt2,2.7106292574626414,0
THRGLYexR,-3.0326527955185187,0
THYMt,-6.712603677260465,0
TMDPP,-1.102795820924865,0
TMNDNCCPT2,-1.0316659703443207,0
TRIODTHYt2,2.413664686687019,0
TTDCPT2,-1.869913763537781,0
TYRTAm,0.8664690720492851,0
UDPDOLPT_L,-4.3372935460396285,0
