Reaction,fc,pval
ESTRONESt,-1.8073009737005412,0
ESTRONESt2,0.9361965032739548,0
EX_34dhoxpeg[e],1.2824248280248745,0
EX_34dhphe[e],1.0532893140544857,0
EX_atp[e],2.098038909265657,0
EX_bhb[e],1.0092257540908556,0
EX_elaid[e],0.9904753078235446,0
EX_gd1c_hs[e],-1.9279204813156272,0
EX_i[e],-1.5438273584178464,0
EX_ksi[e],-0.9639285737878193,0
EX_ksi_deg1[e],0.9680150427251322,0
EX_retn[e],-1.299326242021063,0
EX_s2l2fn2m2masn[e],0.9743139530821274,0
EX_thym[e],-3.0035310093025744,0
EX_tsul[e],0.8727905434911049,0
EX_urate[e],0.9695584479632553,0
FOLt2,1.4493391736211143,0
FUCASE2e,0.9680150427251322,0
FUCASEe,-0.9738432376348446,0
G6PDH2rer,-1.7860652009111577,0
GLXtm,-2.525588153414083,0
GLXtp,-1.1407629625192774,0
GSNt,-11.01427743101632,0
H2O2t,-3.5106421223502315,0
H4ETer,0.8435070317385647,0
HEXCt,-2.3387741178109183,0
HPDCACRNCPT1,-3.0383593548939825,0
HPDCACRNCPT2,-3.0383593548943604,0
HSD11B1r,-1.764275887816424,0
HSD11B2r,44.642341804611064,0
HSD3A1r,-0.8273212382605424,0
HSD3A2r,0.9192214379190026,0
IDHPOXOX4,-0.8828962509248535,0
INSt,2.179471285036529,0
ITCOAL1m,-0.9531434022817883,0
ITCOALm,0.9096808060541455,0
LEUKTRA4t,6.16899821092067,0
LEUKTRF4t,-0.8911522696812308,0
LEUtec,0.9322803086539874,0
LGNCCOAtx,5.239053843265684,0
LGNCt,0.8969118570908982,0
LNLNCAt,-0.8414147144901801,0
MANt1r,14.267956536173443,0
MECOALm,-0.8832837069347672,0
MECOAS1m,0.8832837069347672,0
MMMm,0.9253856849473031,0
MTHFCm,0.8622581182135878,0
MTHFD2m,4.653543484879024,0
MTHFDm,-1.2916964348438191,0
NDPK10,1.2405904118754636,0
NDPK10n,-1.2405904118754636,0
NDPK1m,-1.5874078986697497,0
NDPK1n,-20.72743917768461,0
NDPK2n,0.9209117596881722,0
NDPK4n,1.2658718959583846,0
NDPK8n,-3.043365004576065,0
NRVNCCOAtx,-1.0612658679191744,0
ODECOAtx,2.9079397428436367,0
ORNt3m,0.9374392373000543,0
ORNt4m,-1.0830921895335794,0
ORNTArm,1.2417481304552032,0
PA_HStg,0.9045272950920167,0
PCHOLPg_hs,-0.9045272950920167,0
PGDIr,0.8649366535368739,0
PGESr,1.0247220011547111,0
PGISr,-2.022066525093763,0
PI345P3Pn,0.8250041394444302,0
PI45P3Kn,0.8250041394444302,0
PIter,-2.886338430969287,0
PRISTANALtx,0.9512769691414003,0
PROSTGD2t,2.399165128965766,0
PROSTGF2t,3.687362695581794,0
PROSTGI2tr,2.022066525093763,0
RAI3,1.299326242021063,0
RDH4,-0.8666309173710491,0
RETI3,-0.8666309173710652,0
SERGLNexR,-3.5258372756430485,0
SERGLYexR,3.1467809788215355,0
SFGTH,-0.8498703023217685,0
SUCOAS1m,-1.0596308569471948,0
THRCYSNaEx,0.9281370884708504,0
THYMt,3.0035310093025744,0
TMDPP,-1.8391908706759452,0
TMNDNCCPT2,-0.8535113036002165,0
TSULt4_3,-0.8727905434911049,0
TTDCAtr,-1.1802220348184198,0
TYRt,1.1073937719332132,0
UGT1A10r,-6.647690547388646,0
UMPK3,-5.322925838527509,0
UMPK6n,2.2074309782316637,0
UMPK7,0.9880535224624761,0
URAt,-0.8563034651722999,0
VALtec,1.6455561387499495,0
r0074,1.8589741559024402,0
r0242,1.1731072123222124,0
r0245,-0.9266244817038041,0
r0276,-0.9627191937247236,0
r0434,6.180040146262305,0
r0475,1.3333431610601691,0
r0552,-3.944984684515348,0
r0591,8.926387183276878,0
r0594,-0.939721281155234,0
r0629,2.0845080546185497,0
r0688,1.142617419797556,0
r0739,1.142617419797556,0
r0812,-1.7576991115468412,0
r0917,24.18314263673621,0
r0960,0.97460219134067,0
r0998,6.180040146262305,0
r1147,-1.1615949133459558,0
r1501,-0.8298495876394317,0
r1544,5.497566110292068,0
r1547,-2.734960659673329,0
r1551,2.10322351386315,0
r1556,-26.865592465340118,0
r1557,-1.390553560751291,0
r1562,-1.4377453540201492,0
r1563,1.1067123887819896,0
r1568,1.2963047129885672,0
r1569,12.726314106168191,0
r1570,-51.9390731710844,0
r1576,1.0796711078114651,0
r1578,4.671489605215414,0
