Reaction,fc,pval,OVCAR3_A1AKO,OVCAR3_P,subSystem
r2079,-1.2166220587425316,0,-445.78201272947786,43.56458376247957,"Transport, extracellular"
r2080,1.0846279205406215,0,15.543618916566945,-382.8838257246971,"Transport, extracellular"
r2082,1.3268156518849248,0,448.134880273056,-62.94331607670255,"Transport, extracellular"
r2083,2.5562577534627997,0,107.5616558875452,-245.79281412365586,"Transport, extracellular"
r2084,-5.234348000816811,0,-500.5129212085724,339.94667718658445,"Transport, extracellular"
r2086,-101.48293337175627,0,-531.1939185112238,541.7667372116089,"Transport, extracellular"
r2087,2.5930798703896896,0,151.9822892106317,-67.38506638622042,"Transport, extracellular"
r2088,-3.573033958956848,0,-316.2278528333664,562.029391310978,"Transport, extracellular"
r2089,1.0299916981583366,0,12.092799346366899,-818.5025786476135,"Transport, extracellular"
r2090,-1.0044896064523468,0,-0.47910418635085206,213.90724825024606,"Transport, extracellular"
r2093,1.609053921230675,0,27.959560783759226,-119.77264927767516,"Transport, extracellular"
r2095,55.64960517688174,0,349.5625122180939,-362.3553772749111,"Transport, extracellular"
r2097,0.9804991218159598,0,-3.387546624246985,-344.0374864718914,"Transport, extracellular"
r2102,-4.085833564172803,0,-489.2536176399231,296.8550220246539,"Transport, extracellular"
r2103,4.920284764707991,0,68.37639580614045,-45.27737320042192,"Transport, extracellular"
r2104,0.9992832538563786,0,-0.06116929350456296,-170.62490707801282,"Transport, extracellular"
r2105,-1.2808131174697703,0,-10.000342918243632,81.2245293690078,"Transport, extracellular"
r2108,1.3728168296510224,0,130.5708296223022,-20.515280461766572,"Transport, extracellular"
r2110,-7.316649199503993,0,-425.19354962005616,559.8198478965044,"Transport, extracellular"
r2111,3.4167477428682296,0,253.00043061828615,-462.3730731415987,"Transport, extracellular"
r2112,2.139628209378308,0,399.27822540693285,-144.93076846011448,"Transport, extracellular"
r2113,-0.9853389820094556,0,-142.53324343096867,-1.052557001664769,"Transport, extracellular"
r2114,-1.019330411127972,0,-3.260683203533323,340.62373067798615,"Transport, extracellular"
r2123,-2.3772792246785768,0,-123.13852955198865,301.9527123924017,"Transport, extracellular"
r2124,-0.84420111714901,0,8.854184022845091,104.80752985880655,"Transport, extracellular"
r2126,-0.8956040891489319,0,-888.2984533325196,-48.920935903276316,"Transport, extracellular"
r2127,16.57631497006255,0,100.10155202958659,-88.71104700050763,"Transport, extracellular"
r2129,-2.050234752580164,0,-126.6411818336924,367.8085618362427,"Transport, extracellular"
r2371,-74.17646860575866,0,-359.8816935666799,369.71768867340086,"Transport, mitochondrial"
