Reaction,fc,pval,MCF10A_KO,MCF10A_P,subSystem
NACHEXA6ly,-0.8821095951458325,0,0.35254580959780946,5.628361797495659,Chondroitin sulfate degradation
NACHEXA7ly,-0.4211513054670176,0,0.240130927173437,0.5895536845096753,Chondroitin sulfate degradation
NACHEXA8ly,-0.4568888221038857,0,0.240130927173437,0.644148155807871,Chondroitin sulfate degradation
NACHEXA9ly,-1,-2.57244094488189,NA,0.9011600493295038,Keratan sulfate degradation
NADPHtru,1,-2.574468085106383,521.8348395870208,NA,"Transport, endoplasmic reticular"
NADPtru,1,-2.576498422712934,521.8348395870208,NA,"Transport, endoplasmic reticular"
NADtn,0.43615102238772224,0,170.3553872236535,66.88343316227402,"Transport, nuclear"
NAt3_1g,-1,-2.5785319652722967,NA,881.5739255920411,"Transport, golgi apparatus"
NAt5,1,-2.580568720379147,607.7644788146972,NA,"Transport, extracellular"
NCKt,1,-2.582608695652174,147.46711455659567,NA,"Transport, extracellular"
NDP10ex,-1,-2.5846518987341773,NA,96.97583372207657,Nucleotide interconversion
NDP3ex,-1,-2.5866983372921615,NA,217.82917820019722,Nucleotide interconversion
NDP7ex,-1,-2.588748019017433,NA,83.2090874439273,Nucleotide interconversion
NDP8ex,-1,-2.590800951625694,NA,83.2090874439273,Nucleotide interconversion
NDPK1m,-0.7996695776606831,0,14.05229630147554,126.23889000345775,Nucleotide interconversion
NDPK3m,-0.9963812295953355,0,0.008176641526956137,4.510839826838264,Nucleotide interconversion
NDPK4n,1,-2.592857142857143,NA,-77.61311415357218,Nucleotide interconversion
NDPK5m,-0.4365257003093929,0,4.092208639562435,10.4327080844457,Nucleotide interconversion
NDPK6m,-0.6125047524226818,0,-472.36535141448974,-113.5124274941206,Nucleotide interconversion
NDPK6n,-0.41841543039868834,0,53.5042593554995,130.49050994237848,Nucleotide interconversion
NDPK8m,0.5077143414438217,0,38.39245616706517,12.53556794431879,Nucleotide interconversion
NICRNS,-0.5455028814941816,0,20.9773421849519,71.33277962139063,NAD metabolism
NP1,-0.5734184407098264,0,16.83598217520963,62.09842935080428,NAD metabolism
NRVNCCOAtx,1.3013605643011232,0,9.420907678861292,-1.2336572105955939,"Transport, peroxisomal"
NTD2e,1,-2.594916600476569,16.133153375275654,NA,Nucleotide interconversion
NTD2l,0.44021018557078606,0,14.098684256019144,5.4799639125209705,Pyrimidine catabolism
NTD4e,-0.8005907726479489,0,10.203444191070808,92.13328642628342,Nucleotide interconversion
NTD5l,-0.5828760181425997,0,3.849018199753902,14.60601371960356,Pyrimidine catabolism
NTD7e,-0.8006969201350023,0,23.577166935468885,213.01894539194106,Nucleotide interconversion
NTP3e,-1,-2.59697933227345,NA,217.82917820019722,Nucleotide interconversion
O2ter,-0.4789060541598193,0,-166.21489631156035,-58.565975798654414,"Transport, endoplasmic reticular"
O2tp,-1,-2.5990453460620526,-176.2998203592196,NA,"Transport, peroxisomal"
OAGD3te,0.44887127099042856,0,474.8670368665695,180.63224229569434,"Transport, extracellular"
OAGD3tg,0.6322925600173002,0,-21.204714304626872,-94.12998931531907,"Transport, golgi apparatus"
OCCOAtx,1,-2.6011146496815285,NA,-117.01989457931519,"Transport, peroxisomal"
OCDCEAtr,1.0095425536675262,0,458.32060355148315,-2.176390317458578,"Transport, extracellular"
OCTAt,1,-2.603187250996016,6.908171365642727,NA,"Transport, extracellular"
ODECOAtx,-2.928471774154824,0,-7.744127418626845,3.801562541579752,"Transport, peroxisomal"
OIVD2m,1,-2.6052631578947367,32.31519557569634,NA,"Valine, leucine, and isoleucine metabolism"
ORNt3m,1.1160427939609463,0,23.27541159497462,-424.4276210601807,"Transport, mitochondrial"
ORNTArm,-1.2055256580558724,0,-38.737908892053646,415.70212113189694,Urea cycle
ORNtiDF,0.6442052245258298,0,792.9336330505371,171.5854199517548,"Transport, extracellular"
P5CRm,-0.38927229038154365,0,14.958804861376537,34.02801733708517,Arginine and proline metabolism
PA_HStg,-0.8791066317785275,0,-85.21855316502014,-5.4825829215072215,"Transport, golgi apparatus"
PAIL_HStn,0.541862149903525,0,91.43895558210612,27.16951481562365,"Transport, nuclear"
PCHOL_HSter,1,-2.607342378292099,67.2951954267797,NA,"Transport, endoplasmic reticular"
PCHOL_HStg,0.7467130922180615,0,99.91657498626714,14.48867614674887,"Transport, golgi apparatus"
PCHOLPg_hs,0.8791066317785275,0,85.21855316502014,5.4825829215072215,Glycerophospholipid metabolism
PCHOLPm_hs,-0.9978599817551026,0,0.008176641526956137,7.633479261596245,Glycerophospholipid metabolism
PCHOLPr_hs,0.4137721411040147,0,67.2951954267797,27.904297433829193,Glycerophospholipid metabolism
PDE1,-1,-2.6094249201277955,NA,3.1796719454079443,Nucleotide interconversion
PEROXx,-0.41845405612028685,0,3.1414000410082195,7.662217709468212,Fatty acid oxidation
PETOHMm_hs,-0.9978599817551026,0,0.008176641526956137,7.633479261596245,Glycerophospholipid metabolism
PGLer,0.3763579290890967,0,279.2945039827824,126.5512401800394,Pentose phosphate pathway
PGLYCt,1,-2.6115107913669067,NA,-37.26056461729505,"Transport, extracellular"
PGPP_hs,-0.9992980924677157,0,0.015290304140906392,43.55256853089537,Glycerophospholipid metabolism
PGPPT,-0.9989229426041027,0,0.02346694564694608,43.55256853089537,Glycerophospholipid metabolism
PHEMEtm,-0.4331788846801145,0,7.832754471464688,19.80472853600681,"Transport, mitochondrial"
PHEt4,-0.5043305626489466,0,149.65291832101346,454.18870290455817,"Transport, extracellular"
PHEtec,-3.5527485820442366,0,-160.8513260265721,286.87339271812436,"Transport, extracellular"
PI345P3P,0.5300094599332769,0,23.96548269311825,7.361751968768579,Inositol phosphate metabolism
PI34P5K,0.3573757032864212,0,8.715755062046059,4.12631223139943,Inositol phosphate metabolism
PI4PLC,0.5601378585473278,0,113.996500684461,32.13994496349627,Inositol phosphate metabolism
PIK3,0.3949401105858173,0,10.442266408507269,4.529367612571884,Inositol phosphate metabolism
PIK4,0.6895063862816461,0,94.62092143011027,17.38921620347031,Glycerophospholipid metabolism
PIPLC,-0.36699944273689344,0,5.169145230544229,11.1630528101462,Inositol phosphate metabolism
PIter,7.893678387490685,0,56.42743006708883,-43.73809555135993,"Transport, endoplasmic reticular"
PLA2_2,-0.5069743968574337,0,31.743654802369047,97.02716196671408,Glycerophospholipid metabolism
PLA2_2e,-0.5678927369390685,0,14.506741601789715,52.63742764465092,Glycerophospholipid metabolism
PMI12346PHn,0.4986903767567185,0,41.8324393659547,13.992886551575141,Inositol phosphate metabolism
PNTOt5,1,-2.6136,4.608668978405012,NA,"Transport, extracellular"
PPA2,0.43163873953494447,0,9.060339128208684,3.596958942884108,Miscellaneous
PPAer,1,-2.6156925540432345,92.78582840809823,NA,Miscellaneous
PPAP,0.6520573846308219,0,25.073066299266486,5.2806811341127204,Triacylglycerol synthesis
PPDOy,0.48412078878985093,0,93.74660009029209,32.58624397253231,Pyruvate metabolism
PPMI12346Ptn,0.4986903767567185,0,41.8324393659547,13.992886551575141,"Transport, nuclear"
PPPG9tm,-0.492316210485347,0,4.978946968088253,14.635415636824304,Heme synthesis
PPPGOm,-0.4923162104853477,0,2.4894734840441264,7.317707818412164,Heme synthesis
PRAGSr,0.468996867878578,0,6.88188290913254,2.4876168626006314,Purine synthesis
PRASCS,0.468996867878578,0,6.88188290913254,2.4876168626006314,Purine synthesis
PRGSTRNt,-0.487245706536537,0,132.2898738833271,383.7072638091087,"Transport, extracellular"
PRISTANALtx,-0.994880252809995,0,1.9336143953826157,753.4218059494018,"Transport, peroxisomal"
PROSTGE1t,1,-2.6177884615384617,NA,-184.3873676081419,"Transport, extracellular"
PROSTGE1t3,-0.41015232478290214,0,3.5283575004164445,8.435265138658316,"Transport, extracellular"
PROSTGE2t,1.4134170789048497,0,53.64547381209247,-313.16776521911623,"Transport, extracellular"
PROSTGE2t3,-0.36856635560980633,0,7.154792209821526,15.50726348957428,"Transport, extracellular"
PSDm_hs,-0.9978599817551026,0,0.008176641526956135,7.633479261596245,Glycerophospholipid metabolism
PSFLIPm,-0.9978599817551026,0,0.008176641526956135,7.633479261596245,"Transport, mitochondrial"
PSSA1_hs,-0.58651335735102,0,-500.4713854183197,-130.43585920009315,Glycerophospholipid metabolism
PSSA2_hs,3.3614173186636824,0,100.53864270566487,-185.6897440472603,Glycerophospholipid metabolism
PTE2x,0.6056350452419524,0,86.2803983318679,21.19159362240131,Fatty acid oxidation
PTHPS,0.4316387395345862,0,9.060339128208684,3.5969589428872744,Tetrahydrobiopterin metabolism
PYNP2r,-1,-2.619887730553328,NA,25.45449268907064,Pyrimidine catabolism
PYRt2m,0.5946246745075614,0,85.41515573760941,21.713696716635475,"Transport, mitochondrial"
RETNGLCt,1,-2.6219903691813804,43.93300931393504,NA,"Transport, extracellular"
RETNGLCtr,1,-2.6240963855421686,43.93300931393504,NA,"Transport, endoplasmic reticular"
RIBt,1,-2.6262057877813505,13.000588859330065,NA,"Transport, extracellular"
S2T3g,-0.47807215539996767,0,0.2843966878019065,0.8053964349231227,Chondroitin synthesis
S2TASE3ly,-0.8483427898264484,0,0.2843966878019065,3.4661231519927505,Chondroitin sulfate degradation
S2TASE4ly,-0.915770155038201,0,0.35254580959780946,8.01849677649981,Chondroitin sulfate degradation
S2TASE5ly,-0.915770155038201,0,0.35254580959780946,8.01849677649981,Chondroitin sulfate degradation
S4T1g,-0.7971067134982517,0,0.2843966878019065,2.5190148267476995,Chondroitin synthesis
S4T2g,-1,-2.6283185840707963,NA,0.5439591317802337,Chondroitin synthesis
S4T3g,-1,-2.630434782608696,NA,0.7304789976766511,Chondroitin synthesis
S4T6g,-0.47807215539996767,0,0.2843966878019065,0.8053964349231227,Chondroitin synthesis
S4TASE1ly,-1,-2.6325543916196614,NA,2.2065191140584344,Chondroitin sulfate degradation
S4TASE2ly,-0.5881561282572124,0,2.7438490532856665,10.58085596988052,Chondroitin sulfate degradation
S4TASE3ly,-1,-2.634677419354839,NA,1.4539472853519335,Chondroitin sulfate degradation
S4TASE4ly,-1,-2.63680387409201,NA,0.5801055764283488,Chondroitin sulfate degradation
S4TASE5ly,-1,-2.638933764135703,NA,0.5255111048191069,Chondroitin sulfate degradation
S6T22g,-1,-2.6410670978173,NA,1.1696592604015015,Chondroitin synthesis
S6T23g,-1,-2.6432038834951457,NA,0.7304789976766511,Chondroitin synthesis
S6TASE10ly,-0.3709415845136892,0,0.824576448695334,1.797044782006659,Keratan sulfate degradation
S6TASE22ly,-0.7708114511463596,0,0.2501917494800219,1.9330914095733929,Keratan sulfate degradation
S6TASE23ly,-0.5894900698684163,0,0.2501917494800219,0.9687397847697158,Keratan sulfate degradation
S6TASE24ly,-0.6386604206701924,0,0.4693198005411418,2.128346369390256,Keratan sulfate degradation
S6TASE25ly,-0.5851345683333281,0,0.573533549708884,2.191380111112564,Keratan sulfate degradation
S6TASE26ly,-0.3379541370608347,0,0.573533549708884,1.1590761736195598,Keratan sulfate degradation
S6TASE4ly,-1,-2.645344129554656,NA,3.6758543768018805,Chondroitin sulfate degradation
S6TASE5ly,-1,-2.647487844408428,NA,3.4865663012497325,Chondroitin sulfate degradation
S6TASE6ly,-1,-2.6496350364963503,NA,1.611466002355139,Chondroitin sulfate degradation
S6TASE7ly,-1,-2.6517857142857144,NA,2.390134985806176,Chondroitin sulfate degradation
S6TASE8ly,-1,-2.653939886271324,NA,0.5801055764283488,Chondroitin sulfate degradation
S6TASE9ly,-1,-2.65609756097561,NA,0.5255111048191069,Chondroitin sulfate degradation
SBPP1er,-0.4010946762001868,0,4.5307626783772825,10.59938393521906,Sphingolipid metabolism
SBTD_D2,1,-2.658258746948739,130.26126412791012,NA,Fructose and mannose metabolism
SCP21x,-0.6393746226005973,0,2.865482801858551,13.02625960696782,"Transport, peroxisomal"
SCP22x,-1,-2.66042345276873,-197.45867465460896,NA,"Transport, peroxisomal"
SCP2x,0.8539117549294271,0,12.104338564950227,0.9538218709665344,Bile acid synthesis
SCPx,0.38901932024828734,0,46.76797436603801,20.571584824079274,Bile acid synthesis
SERALANaEx,-0.6121676590768813,0,83.90308681188058,348.7740159391403,"Transport, extracellular"
SERASNNaEx,-0.6156180664651978,0,48.83737486966457,205.27121145515443,"Transport, extracellular"
SERGLNNaEx,-0.5596366760525353,0,54.50332163279336,193.03464835171698,"Transport, extracellular"
SERPT,-0.37515421322903936,0,35.78266801199838,78.75012958247316,Sphingolipid metabolism
SERTHRNaEx,0.820778666112349,0,165.05000935644117,16.246061855606907,"Transport, extracellular"
SIAASE2ly,-0.3709415845136892,0,0.824576448695334,1.797044782006659,Keratan sulfate degradation
SIAASE3ly,-0.7708114511463596,0,0.2501917494800219,1.9330914095733929,Keratan sulfate degradation
SIAASE4ly,-0.5851345683333281,0,0.573533549708884,2.191380111112564,Keratan sulfate degradation
SIAASEly,-1,-2.662591687041565,NA,1.7549357708260562,N-glycan degradation
SLCBK1,-1,-2.664763458401305,NA,18.38735188869381,Sphingolipid metabolism
SMS,0.7206998513948311,0,45.73130613525086,7.423003255989245,Sphingolipid metabolism
SO4tl,-0.6784647339686203,0,27.336608994339034,142.70140476226806,"Transport, lysosomal"
SPH1Ptr,-0.4010946762001868,0,4.5307626783772825,10.59938393521906,"Transport, endoplasmic reticular"
SPHGNtr,-0.46547360316344943,0,18.083380766909936,49.57793913770663,"Transport, endoplasmic reticular"
SPHINGStr,0.663831847581257,0,-14.362959133864267,-71.08808095141575,"Transport, endoplasmic reticular"
SPRMS,-0.4348947150590675,0,13.397993397587957,34.01969585296782,Urea cycle
SR5ARr,-0.8113460618830663,0,12.049475253637135,115.69209615388364,Steroid metabolism
SRTNt6_2_r,1,-2.666938775510204,11.468379384041215,NA,"Transport, extracellular"
ST3GAL23g,-0.43445373205221727,0,0.8131301304690225,2.0624263944450427,Sphingolipid metabolism
STRDNCCPT2,0.503658947158249,0,-20.492076073437016,-62.08048549934318,Fatty acid oxidation
STRDNCCRNt,-0.6803026302448321,0,-426.8919064929962,-81.2212140950434,Fatty acid oxidation
STRDNCt,1.1506396527969838,0,2.7184701391925232,-38.81082814344512,"Transport, extracellular"
SUCCt2m,-1,-2.6691176470588234,-68.65246667324566,NA,"Transport, mitochondrial"
SUCOAS1m,1,-2.671300081766149,NA,-297.42759274377823,Citric acid cycle
TCHOLAt,-23.31607708890415,0,-507.8343617858887,553.3472321495057,"Transport, extracellular"
TCHOLAte,1,-2.6734860883797054,507.8343617858887,NA,"Transport, extracellular"
TCYNTt,-0.5376168834141599,0,93.85055061567071,312.09225849313736,"Transport, extracellular"
TETPENT3COAtx,-0.5024243638692398,0,1.9499954391742935,5.887990577736895,"Transport, peroxisomal"
TETPENT3CPT1,-0.6121061558263928,0,-321.6553425966054,-77.39448601932646,Fatty acid oxidation
TETPENT3CPT2,-0.6121061558263928,0,-321.6553425966054,-77.39448601932646,Fatty acid oxidation
TETPENT3CRNt,-0.6121061558263928,0,-321.6553425966054,-77.39448601932646,Fatty acid oxidation
TETPENT3t,-0.5024243638692398,0,1.9499954391742935,5.887990577736895,"Transport, extracellular"
TETPENT6CPT1,-0.6525864541196634,0,-461.7493160831451,-97.0708472215578,Fatty acid oxidation
TETPENT6CPT2,-0.6525864541196457,0,-461.7493160831451,-97.07084722156375,Fatty acid oxidation
TETPENT6CRNt,-0.6525864541196457,0,-461.7493160831451,-97.07084722156375,Fatty acid oxidation
THBPT4ACAMDASE,-0.9619621345220588,0,5.270955951682629,271.8716168743014,Tetrahydrobiopterin metabolism
THCHOLSTOICtm,0.9194872407677995,0,269.3162563844681,11.29645170182371,"Transport, peroxisomal"
THD1m,-1,-2.675675675675676,NA,296.0533641880035,NAD metabolism
THRALANaEx,-0.7997353604067906,0,4.090301119188263,36.758658811998274,"Transport, extracellular"
THRCYSNaEx,0.49852888668468437,0,95.87784745631218,32.08478083633346,"Transport, extracellular"
THRGLNNaEx,0.796306106637492,0,100.48955364428255,11.395111528279926,"Transport, extracellular"
THRSERNaEx,-0.6065699931126957,0,70.42550002287524,287.582271575737,"Transport, extracellular"
THYMDt1,-1,-2.6778688524590164,NA,402.91251922917365,"Transport, extracellular"
THYMDtl,-0.5828760181425997,0,3.849018199753902,14.60601371960356,"Transport, lysosomal"
THYMDtm,-1,-2.6800656275635766,NA,21.630444719882135,"Transport, mitochondrial"
TMABADH,-0.3308302276137318,0,5.300445861857792,10.541410960085413,Lysine metabolism
TMDK1m,-0.6010681211997848,0,7.263703067240934,29.15205337261276,Nucleotide interconversion
TMDPP,-1,-2.6822660098522166,NA,630.6327270896911,Pyrimidine catabolism
TMLYSOX,-0.3308302276137318,0,5.300445861857792,10.541410960085413,Lysine metabolism
TMNDNCCPT2,-3.0680524514572607,0,-72.60592976342859,36.91025935120485,Fatty acid oxidation
TMNDNCCRNt,1.4050241530931191,0,350.69764483258723,-59.060120625977966,Fatty acid oxidation
TRDR,-1,-2.684470008216927,NA,31.322411374120623,Nucleotide interconversion
TSTSTERONEGLCte,1,-2.6866776315789473,3.9688188040122427,NA,"Transport, extracellular"
TSTSTERONEGLCtr,-1,-2.688888888888889,-3.9688188040122183,NA,"Transport, endoplasmic reticular"
TSTSTERONEt,-0.8577664779406253,0,37.53606957650611,490.2729733695984,"Transport, extracellular"
TSTSTERONEtr,0.7001988944503585,0,-22.235874775141223,-126.10163541765809,"Transport, endoplasmic reticular"
TSULt4_3,-1,-2.691103789126853,-373.70332296943667,NA,"Transport, extracellular"
TTDCPT2,-1.0413600605393882,0,-3.6418614644881337,179.74709037342072,Fatty acid oxidation
TTDCRNt,1,-2.6933223413025558,235.7976367166519,NA,Fatty acid oxidation
UDPACGALtl,1.1619299958469187,0,3.328778999811347,-0.2493277629942873,"Transport, lysosomal"
UDPDOLPT_L,-0.6223445685494114,0,2.9716374784826693,12.76565758473673,N-glycan synthesis
UDPGLCAter,1.569000155835119,0,16.970861424739613,-3.758825305401347,"Transport, endoplasmic reticular"
UDPGLDCg,1,-2.6955445544554455,1.0973501512798223,NA,Nucleotide sugar metabolism
UDPtl,-1.1619299958469187,0,-3.328778999811347,0.2493277629942873,"Transport, lysosomal"
UDPXYLter,1,-2.697770437654831,1.0973501512798223,NA,"Transport, endoplasmic reticular"
UDPXYLtg,-1,-2.7,-1.0973501512798223,NA,"Transport, golgi apparatus"
UGALGTg,1,-2.7022332506203472,4.600560664298838,NA,Galactose metabolism
UGT1A3r,1,-2.7044701986754967,7.822559315939475,NA,Steroid metabolism
UGT1A4r,1,-2.7067108533554265,3.9688188040122427,NA,Steroid metabolism
UGT1A5r,1,-2.708955223880597,43.93300931393504,NA,Vitamin A metabolism
UGT1A7r,1,-2.711203319502075,9.648162594465033,NA,Steroid metabolism
UGT1A8r,1,-2.713455149501661,5.415880424758708,NA,Steroid metabolism
UGT1A9r,1,-2.71571072319202,12.049475253637135,NA,Steroid metabolism
UMPK2,-1.7023222045958688,0,-73.90706812543124,284.3719164295197,Nucleotide interconversion
UMPK3,4.084367086516805,0,289.01229228520396,-175.32565740329957,Nucleotide interconversion
UMPK3n,3.157739287999208,0,148.35207855323515,-285.8590325938195,Nucleotide interconversion
UMPK4n,-2.1751887461966675,0,-420.1097040267944,155.48940104164816,Nucleotide interconversion
UMPK6n,0.5397608252926188,0,331.704082182312,99.14735491575077,Nucleotide interconversion
UREAtm,1,-2.717970049916805,NA,-8.602720802995773,Urea cycle
URIK1,0.36887326363528633,0,50.523492754616775,23.29414120288,Pyrimidine synthesis
URIt,1,-2.7202331390507912,NA,-705.6301850921631,"Transport, extracellular"
Uritl,0.44021018557078606,0,14.098684256019144,5.4799639125209705,"Transport, lysosomal"
UTPtn,0.41841543039868834,0,-53.5042593554995,-130.49050994237848,"Transport, nuclear"
VALt5m,-0.4203090869676825,0,-201.69998068885803,-82.32267682927623,"Transport, mitochondrial"
VALTAm,-0.4203090869676825,0,-201.69998068885803,-82.32267682927623,"Valine, leucine, and isoleucine metabolism"
VALtec,-2.7939446550764186,0,-223.5704828379631,105.71400196451721,"Transport, extracellular"
XOL7AONEtr,1.004248996443567,0,625.691431836319,-1.3264622675926425,"Transport, endoplasmic reticular"
XOLEST2te,1,-2.7225,NA,-44.89128833894115,"Transport, extracellular"
XSERtg,-0.43831781860477825,0,1.4314463358927998,3.6655511595131567,"Transport, golgi apparatus"
XYLTer,-0.43831781860477825,0,1.4314463358927998,3.6655511595131567,Chondroitin synthesis
XYLtly,-0.7505056974978528,0,3.8908987033478915,27.299382311701773,"Transport, lysosomal"
XYLUR,1,-2.7247706422018347,650.9320336875916,NA,Pentose phosphate pathway
EX_dgmp[e],0.5364525375448237,0,-161.47965035693943,-535.2328265129089,Exchange/demand reaction
EX_dgtp[e],-0.5364525375448237,0,161.47965035693943,535.2328265129089,Exchange/demand reaction
EX_HC02160[e],-0.34746806421319043,0,127.73562948844908,263.772042345047,Exchange/demand reaction
EX_HC02161[e],0.34746806421319043,0,-127.73562948844908,-263.772042345047,Exchange/demand reaction
EX_prpp[e],2.0278841620248667,0,343.2095238822937,-116.5102807693895,Exchange/demand reaction
r0021,-1,-2.7270450751252087,NA,403.7797032795906,Glutathione metabolism
r0022,-1,-2.7293233082706765,NA,280.1702099300384,Glutathione metabolism
r0023,0.33347233088230677,0,98.6286773524493,49.298917496392505,Miscellaneous
r0051,2.0278841620248667,0,343.2095238822937,-116.5102807693895,Purine catabolism
r0074,0.8921267205862011,0,-29.694451195031288,-520.8487668548107,Urea cycle
r0081,1,-2.7316053511705687,NA,-126.3426876842875,Citric acid cycle
r0083,-0.4480970593137485,0,48.875076150848344,128.23967554833888,Miscellaneous
r0085,-0.42470809456493536,0,96.37468182332218,238.6715126835823,Urea cycle
r0086,0.33503209329928463,0,37.50970827549011,18.68326036362599,Urea cycle
r0153,-0.5689892461592803,0,108.43325496822595,394.7247474805832,Glycolysis/gluconeogenesis
r0156,-0.42470809456493536,0,96.37468182332218,238.6715126835823,Urea cycle
r0157,0.33503209329928463,0,37.50970827549011,18.68326036362599,Urea cycle
r0196,-1,-2.7338912133891213,-316.48340763200673,NA,Miscellaneous
r0202,-0.4827308845213363,0,-948.8446497619628,-331.01626049118045,Glycolysis/gluconeogenesis
r0208,1,-2.736180904522613,5.6125903202294065,NA,Fructose and mannose metabolism
r0226,1,-2.738474434199497,4.540228893585171,NA,Folate metabolism
r0242,-0.8864469920310301,0,12.96274077526452,215.34897032985688,Miscellaneous
r0246,-0.4392442460311042,0,15.814931822638016,40.5908445272387,Miscellaneous
r0276,-0.5723738296294895,0,-660.458263069725,-179.61965049533845,Purine catabolism
r0301,1,-2.740771812080537,6.621226771073566,NA,Bile acid synthesis
r0308,-0.4560644891130896,0,23.16378189733797,62.00727766289711,Fatty acid oxidation
r0309,1.4038861530376363,0,40.816326599236575,-242.934306095469,Fatty acid oxidation
r0317,-0.8787420154577068,0,-648.470300737381,-41.853645181716374,Miscellaneous
r0321,1,-2.743073047858942,5.370117611802995,NA,Cholesterol metabolism
r0340,-0.4392442460311042,0,15.814931822638016,40.5908445272387,Miscellaneous
r0354,0.4620322392634395,0,31.255640588053375,11.5007908348265,Glycolysis/gluconeogenesis
r0355,0.38031784229708165,0,12.091525247006825,5.428389190793222,Glycolysis/gluconeogenesis
r0357,0.359471869706981,0,25.249644362682847,11.896610628419142,Fructose and mannose metabolism
r0358,0.7157729237238879,0,43.01290614585306,7.1253208317571115,Fructose and mannose metabolism
r0360,-0.7075597030616851,0,0.931078135446412,5.436567809344886,Fructose and mannose metabolism
r0361,-0.932613077340041,0,0.523030473953252,15.000173533818849,Fructose and mannose metabolism
r0363,-0.525805683664706,0,1.894557636599102,6.096080679105618,Aminosugar metabolism
r0377,-1,-2.745378151260504,NA,480.4566946609497,Pyrimidine catabolism
r0383,1,-2.747687132043734,420.00344669058325,NA,Miscellaneous
r0386,-0.5543779252411913,0,6.224949221395909,21.713295196882253,Miscellaneous
r0388,-0.34714355414451975,0,16.245842261535675,33.52265543705928,Vitamin B6 metabolism
r0389,-0.4862504772501097,0,7.720950653952116,22.336306091027566,Vitamin B6 metabolism
r0391,-0.5734184407098264,0,16.83598217520963,62.09842935080428,NAD metabolism
r0393,-0.4392442460311042,0,15.814931822638016,40.5908445272387,Miscellaneous
r0402,1,-2.75,5.220559929058291,NA,Tetrahydrobiopterin metabolism
r0409,1.1746821085943826,0,232.39562770637272,-18.66726089088181,Miscellaneous
r0410,0.5364525375448237,0,-161.47965035693943,-535.2328265129089,Pyrimidine catabolism
r0413,-0.456655214894873,0,191.90598191504478,514.4815170573235,Glycolysis/gluconeogenesis
r0426,0.8787420154577068,0,648.470300737381,41.853645181716374,Miscellaneous
r0451,-0.5365065450217255,0,21.52039009360103,71.34128837221358,Miscellaneous
r0456,0.874424936733482,0,51.340502592277524,3.4395012223830475,Nucleotide interconversion
r0472,-0.5477967041674782,0,104.56160131515264,357.8923537036896,Nucleotide interconversion
r0480,1.0295950616589546,0,5.053269152897066,-346.54734753189086,Glycerophospholipid metabolism
r0483,-0.5634454141058041,0,37.50970827549011,134.33459018106544,Pyrimidine catabolism
r0488,-3.108163718382757,0,-42.73761677012481,83.28249134268435,Cholesterol metabolism
r0510,0.3877168908678884,0,87.30594525003582,38.52079336584142,Miscellaneous
r0512,-1,-2.752316764953665,NA,248.10124950208663,Folate metabolism
r0517,-1,-2.754637436762226,-316.48340763200673,NA,Miscellaneous
r0527,0.33355009010665615,0,436.75756010932923,218.27229343655108,NAD metabolism
r0555,1,-2.7569620253164557,420.00344669058325,NA,Miscellaneous
r0557,-0.5365065450217255,0,21.52039009360103,71.34128837221358,Miscellaneous
r0578,-0.5469601534952756,0,2.332077827059208,7.963165935941178,CoA synthesis
r0584,-0.34056874693932315,0,-429.5955508846283,-211.31980965237616,NAD metabolism
r0595,0.36014476516553545,0,29.148838195520035,13.712537949205995,Methionine and cysteine metabolism
r0610,0.7570709685314145,0,82.54350740079973,11.41229618269559,Miscellaneous
r0611,-0.7570709685314145,0,-82.54350740079973,-11.41229618269559,Miscellaneous
r0615,-0.33325510653706725,0,-262.5498849153161,-131.29804955425524,Arginine and proline metabolism
r0617,0.33325510653706725,0,262.5498849153161,131.29804955425524,Arginine and proline metabolism
r0618,0.4685992505132194,0,40.898166905646214,14.798670596284778,Arginine and proline metabolism
r0633,-0.5102766426651081,0,43.4365805621177,133.9557365962982,Fatty acid oxidation
r0634,1,-2.7592905405405403,65.34097913550488,NA,Fatty acid oxidation
r0636,2.7126565981238624,0,63.28396038290933,-29.19302915329387,Fatty acid oxidation
r0638,-0.7872267859122895,0,-104.37341114634872,-12.425880324734887,Fatty acid oxidation
r0641,0.4166130647218604,0,-167.26237603951097,-406.15593666152955,Fatty acid oxidation
r0643,-3.162732848802644,0,-349.27134700698855,672.2620919807434,"Valine, leucine, and isoleucine metabolism"
r0647,-1,-2.761622992392223,-321.6467772022791,NA,Tryptophan metabolism
r0652,-0.759541074721477,0,44.222272971823564,323.59333562412263,Fatty acid oxidation
r0656,-0.5543779252411913,0,6.224949221395909,21.713295196882253,Miscellaneous
r0660,1.483203524393965,0,71.14816280695395,-13.844633629402612,Fatty acid oxidation
r0666,0.468996867878578,0,6.88188290913254,2.4876168626006314,Purine synthesis
r0672,-1.004248996443567,0,-625.691431836319,1.3264622675926425,Bile acid synthesis
r0673,1,-2.763959390862944,5.220559929058291,NA,Tetrahydrobiopterin metabolism
r0686,0.3952597026303332,0,46.581069154733186,20.18939524973417,Arginine and proline metabolism
r0698,1,-2.766299745977985,132.85246403217315,NA,Bile acid synthesis
r0715,-0.39305283184777806,0,9.124927383145842,20.94334828218296,Fatty acid oxidation
r0717,-0.39305283184777806,0,9.124927383145842,20.94334828218296,Fatty acid oxidation
r0720,-0.7299326514079143,0,52.297021942754824,334.9917207756042,Fatty acid oxidation
