Reaction,fc,pval,MCF10A_KO,MCF10A_P,subSystem
S2TASE4ly,-0.915770155038201,0,0.35254580959780946,8.01849677649981,Chondroitin sulfate degradation
S2TASE5ly,-0.915770155038201,0,0.35254580959780946,8.01849677649981,Chondroitin sulfate degradation
SCP2x,0.8539117549294271,0,12.104338564950227,0.9538218709665344,Bile acid synthesis
SERTHRNaEx,0.820778666112349,0,165.05000935644117,16.246061855606907,"Transport, extracellular"
THBPT4ACAMDASE,-0.9619621345220588,0,5.270955951682629,271.8716168743014,Tetrahydrobiopterin metabolism
TMNDNCCPT2,-3.0680524514572607,0,-72.60592976342859,36.91025935120485,Fatty acid oxidation
TSTSTERONEt,-0.8577664779406253,0,37.53606957650611,490.2729733695984,"Transport, extracellular"
TTDCPT2,-1.0413600605393882,0,-3.6418614644881337,179.74709037342072,Fatty acid oxidation
UDPACGALtl,1.1619299958469187,0,3.328778999811347,-0.2493277629942873,"Transport, lysosomal"
UDPGLCAter,1.569000155835119,0,16.970861424739613,-3.758825305401347,"Transport, endoplasmic reticular"
UDPtl,-1.1619299958469187,0,-3.328778999811347,0.2493277629942873,"Transport, lysosomal"
UMPK2,-1.7023222045958688,0,-73.90706812543124,284.3719164295197,Nucleotide interconversion
UMPK3,4.084367086516805,0,289.01229228520396,-175.32565740329957,Nucleotide interconversion
UMPK3n,3.157739287999208,0,148.35207855323515,-285.8590325938195,Nucleotide interconversion
UMPK4n,-2.1751887461966675,0,-420.1097040267944,155.48940104164816,Nucleotide interconversion
VALtec,-2.7939446550764186,0,-223.5704828379631,105.71400196451721,"Transport, extracellular"
EX_prpp[e],2.0278841620248667,0,343.2095238822937,-116.5102807693895,Exchange/demand reaction
r0051,2.0278841620248667,0,343.2095238822937,-116.5102807693895,Purine catabolism
r0074,0.8921267205862011,0,-29.694451195031288,-520.8487668548107,Urea cycle
r0309,1.4038861530376363,0,40.816326599236575,-242.934306095469,Fatty acid oxidation
r0317,-0.8787420154577068,0,-648.470300737381,-41.853645181716374,Miscellaneous
r0409,1.1746821085943826,0,232.39562770637272,-18.66726089088181,Miscellaneous
r0426,0.8787420154577068,0,648.470300737381,41.853645181716374,Miscellaneous
r0456,0.874424936733482,0,51.340502592277524,3.4395012223830475,Nucleotide interconversion
r0480,1.0295950616589546,0,5.053269152897066,-346.54734753189086,Glycerophospholipid metabolism
r0488,-3.108163718382757,0,-42.73761677012481,83.28249134268435,Cholesterol metabolism
r0643,-3.162732848802644,0,-349.27134700698855,672.2620919807434,"Valine, leucine, and isoleucine metabolism"
r0660,1.483203524393965,0,71.14816280695395,-13.844633629402612,Fatty acid oxidation
r0788,1.0295950616589546,0,5.053269152897067,-346.54734753189086,Sphingolipid metabolism
r0789,1.0295950616589546,0,5.053269152897066,-346.54734753189086,Sphingolipid metabolism
r0791,-6.010816027784594,0,-15.503773030564155,21.691896060664206,Fatty acid oxidation
r0913,-0.8278838638643412,0,35.397092466115346,375.9192810111046,"Transport, mitochondrial"
r0917,3.937986366205455,0,171.4529410087235,-288.16753368408905,"Transport, mitochondrial"
r1090,-0.9753630384980972,0,7.271022674644259,582.9821766967773,"Transport, extracellular"
r1147,-16.83706982246424,0,-238.2198930085838,268.30372741470336,"Transport, peroxisomal"
r1154,-1.0444025314553362,0,-5.564413196489123,256.1993663899243,Propanoate metabolism
r1167,-0.8675383046782011,0,22.208622602023848,313.11280821721556,Miscellaneous
r1177,-0.8675383046782011,0,22.208622602023848,313.11280821721556,Miscellaneous
r1435,-0.9286230075165836,0,4.311395192553647,116.4949050604403,"Transport, mitochondrial"
r2080,-1.2138535908496995,0,-661.9149574687958,63.939589807065204,"Transport, extracellular"
r2081,-1.1929860178609815,0,-116.31398314718045,10.235802803256457,"Transport, extracellular"
r2082,4.368865456417632,0,459.8957877883911,-288.5762449458122,"Transport, extracellular"
r2083,0.8783412185754023,0,286.45726050117014,18.55362641151664,"Transport, extracellular"
r2086,-1.681033298658161,0,-23.846982571051456,93.87874935260862,"Transport, extracellular"
r2089,10.324913726144604,0,306.4004591618776,-372.11698333792685,"Transport, extracellular"
r2091,0.831181056353013,0,192.96019859268665,17.789249609870556,"Transport, extracellular"
r2092,-1.3721452246821455,0,-45.11266392161194,287.5592193497695,"Transport, extracellular"
r2093,-2.766824903062184,0,-191.43465730872154,408.1337280281067,"Transport, extracellular"
r2098,2.0903846280587874,0,411.66245124907493,-145.24742477539033,"Transport, extracellular"
r2099,0.9568911610134954,0,-9.630881023136828,-437.1861175117493,"Transport, extracellular"
r2100,3.5853907071374,0,34.428178096397595,-61.061040975770446,"Transport, extracellular"
r2101,1.485734187142745,0,115.3932466060916,-590.522441381836,"Transport, extracellular"
r2102,2.7986815462811645,0,440.4316472625732,-208.54506140556856,"Transport, extracellular"
r2103,1.36476429966015,0,56.26818544309102,-364.7862366641998,"Transport, extracellular"
r2106,-1.5584244286356068,0,-433.32731049461364,94.58186572436914,"Transport, extracellular"
r2107,-2.027988784854462,0,-431.66549189567564,146.54852313092948,"Transport, extracellular"
r2108,-0.8747607343698953,0,46.10192510775216,690.1196564514161,"Transport, extracellular"
r2109,-27.652354220679968,0,-407.3017616405666,437.86579799308777,"Transport, extracellular"
r2111,1.9433619833046765,0,227.801942714715,-73.01164236643841,"Transport, extracellular"
r2112,2.2216375533030956,0,137.04406511535169,-361.4053165271282,"Transport, extracellular"
r2113,1.1360150738129196,0,383.6970619819641,-24.432685352785164,"Transport, extracellular"
r2114,-1.0391659097071924,0,-14.5601110508276,758.0695129608155,"Transport, extracellular"
r2115,7.851580758738666,0,463.8556223527908,-359.0482133722305,"Transport, extracellular"
r2116,-7.517362736156355,0,-42.835108241309044,55.9800289632056,"Transport, extracellular"
r2117,-1.5304329688276106,0,-513.3280307106018,107.60455410854443,"Transport, extracellular"
r2118,4.039984875245974,0,140.05971260934732,-232.20471882291585,"Transport, extracellular"
r2121,0.8695092920465549,0,-40.243222358353066,-576.555061435318,"Transport, extracellular"
r2122,-1.9796427434036692,0,-36.962492151761424,112.42365878754742,"Transport, extracellular"
r2123,-1.209402326052931,0,-37.521851368966324,395.8927642066956,"Transport, extracellular"
r2124,-0.931584466031199,0,15.524176382564972,438.29604490356445,"Transport, extracellular"
r2126,-3.2050922397149493,0,-41.14264264940079,78.45867134733795,"Transport, extracellular"
r2127,4.150570879246034,0,413.99791761398313,-253.23984736504553,"Transport, extracellular"
r2128,0.8212378444003786,0,-34.41102397885993,-350.58124536847623,"Transport, extracellular"
r2129,-1.3746982760976498,0,-42.604012598377466,6.722390897460752,"Transport, extracellular"
r2132,-5.228075610656127,0,-42.768196034365516,62.99876898181979,"Transport, extracellular"
r2370,-0.9803004964493032,0,5.6667148108633265,569.6487794380188,"Transport, extracellular"
r2373,-1.085103755081631,0,-12.121229899641294,296.9789283176422,"Transport, mitochondrial"
r2376,0.8886922880947428,0,99.00503677562918,5.834737707171877,"Transport, mitochondrial"
r2537,-4.302607822113539,0,-237.0831905146599,380.6565139514923,"Transport, endoplasmic reticular"
RE1521M,1.8555976534714886,0,20.690376803889006,-6.199275945379642,Fatty acid oxidation
RE1526M,1.8555976534714886,0,20.690376803889006,-6.199275945379642,Fatty acid oxidation
RE1533M,1.8555976534714886,0,20.690376803889006,-6.199275945379642,Fatty acid oxidation
RE1573M,1.8555976534714886,0,20.690376803889006,-6.199275945379642,Fatty acid oxidation
RE2112C,-0.9323183256089947,0,33.754347599391544,963.6898765014648,Bile acid synthesis
RE3010X,1.0446538730275152,0,12.05158312225394,-551.8293137046813,Eicosanoid metabolism
RE3269C,-1.4016536835245355,0,-1.5542034638076012,9.293226047489005,Phosphatidylinositol phosphate metabolism
RE3430X,1.0446538730275152,0,12.05158312225394,-551.8293137046813,Eicosanoid metabolism
RE3432X,1.0446538730275152,0,12.05158312225394,-551.8293137046813,Eicosanoid metabolism
ADPCOACROT,1.5322845987980058,0,1.39709798806249,-6.646537822381906,Fatty acid oxidation
C10DCCACT,1.5784888269304864,0,2.1413178603258545,-9.544461225040013,Fatty acid oxidation
C2tcx,1.8284255709032322,0,13.672120691022254,-46.679601800316235,"Transport, peroxisomal"
C6DCCACT,1.5322845987980056,0,1.39709798806249,-6.646537822381908,Fatty acid oxidation
SEBCOACROT,1.57848882693235,0,2.1413178603258545,-9.544461225016164,Fatty acid oxidation
SUBERCACT,1.6836490582353134,0,1.8422215971234739,-7.231599597230007,Fatty acid oxidation
SUBERCROT,1.6836490582353134,0,1.8422215971234739,-7.231599597230007,Fatty acid oxidation
OCDEAFABP1tc,0.8964076228357822,0,-8.442156734735786,-154.545834579587,"Transport, endoplasmic reticular"
CHOLESTle,-0.9802163087022125,0,3.9170588819645666,392.0716191664696,"Transport, extracellular"
5MTAte,0.9696163533910027,0,-0.4010597855661532,-25.998653897740763,"Transport, extracellular"
EX_5mta[e],-0.9696163533910023,0,0.4010597855661532,25.998653897740382,Exchange/demand reaction
LKYNRtr,8.224891129268144,0,267.60401385605337,-341.682365783596,"Transport, extracellular"
LKYNRtr2,-1.0146544923320984,0,-2.485379814974026,341.682365783596,"Transport, extracellular"
CRTNtr,0.8378630809472467,0,-15.739797162387386,-178.41459104658367,"Transport, extracellular"
EX_forglu[e],-0.8443798018675818,0,20.933630679169205,248.10124950208663,Exchange/demand reaction
EX_hxcoa[e],-0.8776804734520127,0,9.393965550355572,144.20318799438476,Exchange/demand reaction
EX_sebacid[e],4.638697905341104,0,3.119512917688831,-4.834144359397591,Exchange/demand reaction
FORGLUt,-0.8443798018675818,0,20.933630679169205,248.10124950208663,"Transport, extracellular"
HXCOAte,-0.8776804734520036,0,9.393965550356317,144.20318799438476,"Transport, extracellular"
SEBACIDtd,4.6386979053803055,0,3.1195129177007517,-4.834144359397591,"Transport, extracellular"
sink_dgchol[c],-1.0553646681686129,0,-247.86859337801337,6.676753100958117,Exchange/demand reaction
