Reaction,fc,pval,Clus,Disp,subSystem
TETPENT3CRNt,-0.8307545391892189,0,-37.88685128277042,-409.82797783313094,Fatty acid oxidation
TETPENT6CPT1,-0.8042107582055011,0,-33.273366780596156,-306.61626633336243,Fatty acid oxidation
TETPENT6CPT2,-0.8042107582055011,0,-33.273366780596156,-306.61626633336243,Fatty acid oxidation
TETPENT6CRNt,-0.8042107582055011,0,-33.273366780596156,-306.61626633336243,Fatty acid oxidation
THCHOLSTOICtm,-48.43375013884401,0,130.54941993839293,-136.0539149258759,"Transport, peroxisomal"
THFt2,-0.6124498805382839,0,497.8088867443085,119.64768384767174,"Transport, extracellular"
THMDt4,-0.39384978930651254,0,37.98198057381557,16.517407904354506,"Transport, extracellular"
THMMPt4,-2.089192665695009,0,86.65039080598284,-245.75978170642853,"Transport, extracellular"
THRGLNexR,0.49705245043375507,0,170.46346863138973,507.39436675682066,"Transport, extracellular"
THRt4,-0.7226484659681536,0,578.2532038166046,93.10048817605376,"Transport, extracellular"
THYMt,0.7527470110723458,0,39.744340135573594,281.742896948567,"Transport, extracellular"
THYOXt2,3.0602054539556875,0,-398.96346527825295,786.2680076599121,"Transport, extracellular"
TMDPP,-1.0777043463336637,0,10.141832848725885,-271.1782697341651,Pyrimidine catabolism
TMNDNCCOAtx,0.48640293980977756,0,-44.69507755421222,-15.443497736727492,"Transport, peroxisomal"
TMNDNCCPT1,-1.3723839504195559,0,31.44021949942708,-4.935049883971805,Fatty acid oxidation
TMNDNCCPT2,-4.022380375907785,0,11.719315893711801,-7.052478650587396,Fatty acid oxidation
TMNDNCCRNt,-0.9515436984926248,0,425.7365409873009,10.570923012752434,Fatty acid oxidation
TREH,0.8319485758449493,0,15.002900856675067,163.5484078526497,Starch and sucrose metabolism
TRIODTHYt,-0.6141357565954264,0,-50.84636368907448,-212.6989870821953,"Transport, extracellular"
TRIODTHYt2,2.6906144194087416,0,-93.60658808025494,204.3433557377696,"Transport, extracellular"
TRPHYDRO2,0.4341667321022437,0,3.960783573154521,10.039042163038204,Tryptophan metabolism
TSTSTERONESte,-0.3821326202393737,0,3.230574060254071,1.4441930539097823,"Transport, extracellular"
TSTSTERONESULT,-0.3821326202393737,0,3.230574060254071,1.4441930539097823,Steroid metabolism
TSULt4_3,1.658104805215719,0,-492.91421285877226,122.03778098025595,"Transport, extracellular"
TTDCAtr,-0.47674782674493105,0,-52.02357582055628,-146.82347529411317,"Transport, extracellular"
TTDCPT2,0.9325815594284265,0,-69.18695964696929,-2.413599004156176,Fatty acid oxidation
TTDCRNt,-0.4433331825397327,0,-211.20654319118708,-547.6191549339294,Fatty acid oxidation
TXA2tr,-0.8589856166992698,0,-17.56465287862145,-231.55394718875885,"Transport, endoplasmic reticular"
TXASr,0.8589856166992865,0,17.564652878619196,231.55394718875885,Eicosanoid metabolism
TYMSFt,0.35299915516221736,0,1.333065316533984,2.787687622724427,"Transport, extracellular"
TYMSULT,0.35299915516221736,0,1.333065316533984,2.787687622724427,Tyrosine metabolism
TYR3MO2,0.7433561860858823,0,3.5718505961392903,24.263229795352697,Tyrosine metabolism
TYRDOPO3,0.38468045855128014,0,5.880612264150597,13.233398808227092,Tyrosine metabolism
TYRt,-1.105509228002396,0,478.7261388734818,-23.989458068075173,"Transport, extracellular"
TYRt4,0.7203697275737497,0,63.898197277268025,393.1209710899234,"Transport, extracellular"
TYRTAm,-0.6604868423626968,0,76.95761260825246,15.735217765217927,Tyrosine metabolism
UAGALDP,0.5963924193332305,0,14.226833248139988,56.271511825740525,Aminosugar metabolism
UDPDOLPT_L,0.39773873540484395,2.0346555598909772e-13,0.23991634096811673,0.5568021434238359,N-glycan synthesis
UDPGD,0.6421360075314277,0,45.40485956625019,208.34997758874894,Starch and sucrose metabolism
UDPGLDCg,-0.4993084723832241,0,1.276490437132303,0.42628182173882706,Nucleotide sugar metabolism
UDPGP,0.39367503032552825,0,2.253286713157289,5.179317338650276,Starch and sucrose metabolism
UDPXYLter,-0.4993084723832241,0,1.276490437132303,0.42628182173882706,"Transport, endoplasmic reticular"
UDPXYLtg,0.4993084723832241,0,-1.276490437132303,-0.42628182173882706,"Transport, golgi apparatus"
UGT1A5r,-0.39473369595353497,0,7.055165029161634,3.0616982109399005,Vitamin A metabolism
UGT1A6r,0.5233711442862085,0,2.0863176054273755,6.668156994323578,Steroid metabolism
UMPK2,-1.6452699514693,0,143.47263576116265,-588.16290976035,Nucleotide interconversion
UMPK3,-1.3581948013520755,0,60.916751753077655,-401.0487219722748,Nucleotide interconversion
UMPK3n,1.0398603756772613,0,-4.837987905299576,247.58471686096527,Nucleotide interconversion
UMPK4n,-10.103439174985807,0,299.50732304116485,-245.55875479648896,Nucleotide interconversion
UMPK5,1.1774199478037604,0,-11.012237724941041,135.14977537230178,Nucleotide interconversion
UMPK5n,0.7756402463284278,0,37.74834162064348,298.7499919967234,Nucleotide interconversion
UMPK6,0.46216349630769105,0,-420.49578909606936,-154.67352700014115,Nucleotide interconversion
UMPK6n,-1.813465139558435,0,457.97678092956545,-132.41612301329673,Nucleotide interconversion
UMPK7,1.094388644919824,0,-617.4922031211853,27.828766376546398,Nucleotide interconversion
UMPKn,1.071946776304874,0,-12.555710046004316,361.58344112319946,Nucleotide interconversion
UMPtr,1,-15.26126126126126,-78.61412253067978,NA,"Transport, endoplasmic reticular"
UPPN,0.6386365475847915,0,4.701430988904068,21.319080811509547,Pyrimidine catabolism
UREAt5,4.993842030847245,0,-141.3423159665533,212.12243940401896,"Transport, extracellular"
UREAtm,-0.4037902121837143,0,-80.73860676096677,-190.10098162178994,Urea cycle
URIDK2m,0.49591538639879795,0,2.745860469705205,8.148582231446335,Nucleotide interconversion
URIt4,0.9503675588392081,0,8.865055981604709,348.3632315767288,"Transport, extracellular"
UTPtn,0.3719368861524114,0,229.90404128980637,502.20085779075623,"Transport, nuclear"
VACCt,0.4636817100615663,0,3.3564586131716805,9.160207986272402,"Transport, extracellular"
VALt5m,0.6078903180325222,0,-174.4007530228138,-42.53040337125841,"Transport, mitochondrial"
VALTAm,0.6078903180325222,0,-174.4007530228138,-42.53040337125841,"Valine, leucine, and isoleucine metabolism"
VLCS2p,-0.36757767474687436,0,5.771552277954959,2.668995391885028,Bile acid synthesis
WHHDCAte,-0.7400062006411097,0,-1.2148195536822122,-8.130169108953536,"Transport, extracellular"
XYLtly,-0.34714554588180496,0,23.4939719428312,11.385662280288594,"Transport, lysosomal"
XYLUR,0.43640091765912264,0,-502.9154773071289,-197.32840464015007,Pentose phosphate pathway
EX_4abutn[e],0.4361700509414081,0,3.528620605799499,8.987992290309052,Exchange/demand reaction
EX_acmana[e],0.34323135377922864,0,2.565624405811002,5.247246749273258,Exchange/demand reaction
EX_ctp[e],0.4993368051448711,0,205.5807418717757,615.6529496971131,Exchange/demand reaction
EX_dgmp[e],-0.33281215696169975,0,-169.966414887619,-339.5345200023532,Exchange/demand reaction
EX_dgtp[e],0.33281215696169975,0,169.966414887619,339.5345200023532,Exchange/demand reaction
EX_fad[e],0.4065110119776349,0,-310.78799405930636,-131.13957197136506,Exchange/demand reaction
EX_HC01441[e],-0.7781715440938247,0,-50.10718839194551,-401.6580117691994,Exchange/demand reaction
EX_HC01577[e],0.7237841379534542,0,60.475495414006524,377.41025789451004,Exchange/demand reaction
EX_HC01700[e],-0.6991804219022856,0,198.38438956032692,35.121584264665,Exchange/demand reaction
EX_orot[e],-10.036736889542535,0,310.8749533079147,-379.6774330321312,Exchange/demand reaction
r0021,-11.160540233103342,0,528.9095053138733,-633.0200138458252,Glutathione metabolism
r0022,0.40593847559644053,0,274.7231786248207,650.1748911521912,Glutathione metabolism
r0027,2.5668509932993695,0,-577.83831486969,253.83357457904816,Methionine and cysteine metabolism
r0074,0.4263441040160501,0,-409.56793634792564,-164.7225664763731,Urea cycle
r0081,-8.161129312785206,0,176.47544095911346,-225.76248305847645,Citric acid cycle
r0085,-0.40202137224651124,0,85.76357400307656,36.57917440403849,Urea cycle
r0113,0.34323135377922864,0,2.565624405811002,5.247246749273258,Aminosugar metabolism
r0129,-0.4275112134074707,0,450.9666688140869,180.85557479215282,Glutathione metabolism
r0142,-0.6417952448031314,0,10.699299392426504,2.3343592520282277,Methionine and cysteine metabolism
r0149,-0.4993368051448711,0,-205.5807418717757,-615.6529496971131,Pyrimidine catabolism
r0156,-0.4020213722476041,0,85.76357400307656,36.57917440394312,Urea cycle
r0181,1.0425613958723905,0,-3.667149255378989,175.98993990698307,Purine catabolism
r0186,0.5288065985764013,0,32.23574944106508,104.59023048001379,Glycerophospholipid metabolism
r0210,-0.7425421773206581,0,192.08289087084532,28.379940239725542,Methionine and cysteine metabolism
r0242,0.466158171362515,0,-193.06453144435883,-70.29659181690853,Miscellaneous
r0245,-0.3951681897811594,0,21.64151062074965,9.382004363697138,Glycerophospholipid metabolism
r0276,-0.8721926062833669,0,138.91970168746485,9.48351411547009,Purine catabolism
r0281,0.4361700509414081,0,3.528620605799499,8.987992290309052,Methionine and cysteine metabolism
r0287,0.5672670422702216,0,31.129258284937592,112.74357473545075,Fatty acid oxidation
r0301,0.3485513068959059,0,1.8149309240022933,3.757053311177646,Bile acid synthesis
r0309,-0.433376015312577,0,-127.41555690269415,-322.3202832523346,Fatty acid oxidation
r0311,0.3858255879146157,0,3.2274575762001443,7.282448120592232,Fatty acid oxidation
r0317,-1.1165316736290039,0,249.5732840270898,-13.740967282997223,Miscellaneous
r0354,0.5533442075622489,0,5.363897854594848,18.654139951742998,Glycolysis/gluconeogenesis
r0357,0.4662046146066269,0,10.513657459314564,28.87843077152194,Fructose and mannose metabolism
r0358,0.33803427335597735,0,21.070080333866926,42.5890472789363,Fructose and mannose metabolism
r0377,-0.5144653633452085,0,327.4658447631836,104.98491005614697,Pyrimidine catabolism
r0380,0.7781715440938247,0,50.10718839194551,401.6580117691994,Miscellaneous
r0383,0.44533035606725624,0,31.787328239062848,82.82982662696838,Miscellaneous
r0389,-0.8030860455571329,0,40.04901846002773,4.373729482268103,Vitamin B6 metabolism
r0391,0.8934392529651932,0,48.789771090893446,866.927741192627,NAD metabolism
r0394,-1.2135256927981786,0,747.8804229309083,-72.14358792223744,Nucleotide interconversion
r0395,-0.689113045311831,0,23.136845742617062,4.258414517593307,Nucleotide interconversion
r0410,-0.33281215696169975,0,-169.966414887619,-339.5345200023532,Pyrimidine catabolism
r0413,-0.46202735435881337,0,169.48916276831628,62.36581896374226,Glycolysis/gluconeogenesis
r0437,-0.6263111656866642,0,-191.94218893799783,-835.3413224395752,Fatty acid oxidation
r0438,0.42481505996187424,0,149.08521364822388,369.30531875459553,Fatty acid oxidation
r0441,0.34707148798038584,0,-5.395472777995764,-2.6151975184782494,Fatty acid oxidation
r0444,0.5298061520969783,0,1.9049092194287929,6.197745581029946,Fatty acid oxidation
r0451,0.8519477097547915,0,6.937538525694399,86.77987056273297,Miscellaneous
r0456,0.378945781567447,0,4.856118586049822,10.782189445432298,Nucleotide interconversion
r0463,-0.44248886557308725,0,-176.79934885921477,-457.44573771095276,Cholesterol metabolism
r0475,0.3439168257211879,0,200.4061971344471,410.510848115921,Nucleotide interconversion
r0480,-0.3742165058494513,0,-69.2385687248826,-152.04744911382198,Glycerophospholipid metabolism
r0483,2.4434925757250276,0,-100.72521118207128,240.28285474179611,Pyrimidine catabolism
r0512,-0.8995127594238863,0,427.0767403060913,22.59303757486567,Folate metabolism
r0527,0.9163718569530029,0,36.916392219887676,845.9536769897461,NAD metabolism
r0531,-0.5856817477039596,0,-157.43522214250225,-602.5371964996338,Nucleotide interconversion
r0545,-0.9400131626148456,0,168.8937620443806,5.222337061604072,Phenylalanine metabolism
r0547,0.9195324337834243,0,-172.83158779808133,-7.245169183229929,Phenylalanine metabolism
r0552,8.783048920932188,0,-201.71789227744938,253.55307777523996,"Glycine, serine, alanine, and threonine metabolism"
r0555,0.44533035606725624,0,31.787328239062848,82.82982662696838,Miscellaneous
r0557,0.8519477097547915,0,6.937538525694399,86.77987056273297,Miscellaneous
r0568,0.610369015041935,0,3.2179890671367697,13.30014830575781,Glutathione metabolism
r0571,-0.7008940694052415,0,-115.89831537274122,-659.0666954666137,"Valine, leucine, and isoleucine metabolism"
r0573,0.46344932306222886,0,2.1666523156612927,5.909573878020613,Bile acid synthesis
r0578,-0.3494211991120569,0,6.159353337750766,2.9695284995936153,CoA synthesis
r0584,0.8561329568074924,0,-40.0577456414761,-3.10483653730762,NAD metabolism
r0594,0.728714768682989,0,18.515017849872773,117.98351367716789,Lysine metabolism
r0595,-0.9499276123753491,0,190.94908767300248,4.903400861578016,Methionine and cysteine metabolism
r0596,0.8173388549753687,0,8.379677899424813,83.37139371785699,CoA synthesis
r0630,14.609150939002795,0,-120.49257299592495,138.20015424562692,Bile acid synthesis
r0636,10.961200984765762,0,-66.21673707475458,79.51166751055717,Fatty acid oxidation
r0638,5.765170079931195,0,-25.421157404091304,36.09072721069865,Fatty acid oxidation
r0641,0.9444109565713864,0,11.006600264515415,384.9923083567455,Fatty acid oxidation
r0642,-0.8543591254259526,0,-60.20195310344771,-766.5158660461426,Miscellaneous
r0643,0.5782872742075312,0,176.10026841521264,659.0666954666137,"Valine, leucine, and isoleucine metabolism"
r0645,-1,-15.330316742081449,2.4057882726546143,NA,Tryptophan metabolism
r0648,0.7237841379534542,0,60.475495414006524,377.41025789451004,Miscellaneous
r0649,-0.699180421902329,0,198.38438956032692,35.12158426465904,Miscellaneous
r0653,-0.5206510546846512,0,290.30810351581573,91.51269964802265,Fatty acid oxidation
r0660,-1.1108098419843015,0,3.174848981461115,-60.47750233080704,Fatty acid oxidation
r0666,-0.4318746939524897,0,7.4985088763673335,2.9751853764010416,Purine synthesis
r0669,-0.5125559114904326,0,49.686607429709795,16.01226300840833,"Valine, leucine, and isoleucine metabolism"
r0688,0.5373900776588247,0,-322.1301279449463,-96.93089323127195,Bile acid synthesis
r0698,-0.3306735069795571,0,415.3891346725464,208.94002269592286,Bile acid synthesis
r0714,-0.5206510546846512,0,290.30810351581573,91.51269964802265,Fatty acid oxidation
r0715,0.33336871458131206,0,6.7305689476482575,13.462209563852358,Fatty acid oxidation
r0716,-0.5206510546846512,0,290.30810351581573,91.51269964802265,Miscellaneous
r0717,0.33336871458131206,0,6.7305689476482575,13.462209563852358,Fatty acid oxidation
r0719,0.4234986878231343,0,5.562813674349321,13.735715424723038,Fatty acid oxidation
r0721,0.4234986878231343,0,5.562813674349321,13.735715424723038,Fatty acid oxidation
r0722,29.578850999091294,0,-36.255227019547206,33.883965455754335,Fatty acid oxidation
r0724,-29.578850999091294,0,36.255227019547206,-33.883965455754335,Fatty acid oxidation
r0733,0.5672670422702216,0,31.129258284937592,112.74357473545075,Fatty acid oxidation
r0734,0.5672670422702216,0,31.129258284937592,112.74357473545075,Fatty acid oxidation
r0735,1.0365832869024971,0,-41.72552973926459,0.7495185860686476,Fatty acid oxidation
r0739,0.5373900776588247,0,-322.1301279449463,-96.93089323127195,Bile acid synthesis
r0754,0.3742550800172486,0,-384.6463429295063,-175.14251799241006,Miscellaneous
r0755,-0.3742550800172486,0,384.6463429295063,175.14251799241006,Miscellaneous
r0779,-0.5125559114904326,0,49.686607429709795,16.01226300840833,Miscellaneous
r0787,-0.3784164451501146,0,16.863504808262363,7.604434278790339,Sphingolipid metabolism
r0788,-0.3742165058494513,0,-69.2385687248826,-152.04744911382198,Sphingolipid metabolism
r0789,-0.3742165058494513,0,-69.2385687248826,-152.04744911382198,Sphingolipid metabolism
r0791,-0.8924391745727939,0,-7.524990969109791,-132.39567139513494,Fatty acid oxidation
r0795,-0.9499276123753491,0,190.94908767300248,4.903400861578016,Miscellaneous
r0819,-2.52806118708204,0,230.53247938957213,-532.2644798336029,"Transport, mitochondrial"
r0821,-0.45663948324389164,0,417.0685554542541,155.57630314240456,"Transport, mitochondrial"
r0822,-15.308360621044478,0,21.233968271861016,-18.629909069924988,"Transport, mitochondrial"
r0830,-0.7235976537065206,0,-42.45475164851043,-264.740554164362,"Transport, mitochondrial"
r0835,3.195401677031712,0,-7.6738957660680045,14.664776611566381,"Transport, mitochondrial"
r0841,-0.46591321171582156,0,186.94847080229968,68.11229174240827,"Transport, endoplasmic reticular"
r0845,0.34323135377922864,0,2.565624405811002,5.247246749273258,"Transport, endoplasmic reticular"
r0853,-0.394757389988115,0,439.88160312271117,190.88272374916076,Purine catabolism
r0907,0.37678173614133786,0,54.791441128332544,121.0424337940447,"Transport, mitochondrial"
r0913,0.9019075562369928,0,7.1377955921899545,138.39422131698132,"Transport, mitochondrial"
r0915,11.892842292974132,0,-306.8950499847412,259.2880067880705,"Transport, mitochondrial"
r0944,0.8305096773471576,0,16.833510855784734,181.80332683864683,"Transport, extracellular"
r0946,-5.50503227659448,0,180.83931665143967,-125.23949517104178,"Transport, extracellular"
r0954,-0.5570896219318348,0,-48.2919424491952,-169.77448742237092,"Transport, peroxisomal"
r0961,-0.6704214862099678,0,604.4136726987839,119.25239324741364,"Transport, extracellular"
r0968,0.34323135377922864,0,2.565624405811002,5.247246749273258,"Transport, endoplasmic reticular"
r0983,-0.36715243093825606,0,28.523876491606234,13.203550306048989,"Transport, endoplasmic reticular"
r0984,0.36715243093825606,0,-28.523876491606234,-13.203550306048989,"Transport, lysosomal"
r0989,0.46344932306222886,0,2.1666523156612927,5.909573878020613,"Transport, endoplasmic reticular"
r0990,1,-15.4,-343.3346593788147,NA,"Transport, peroxisomal"
r0993,0.4705547936442846,0,2.979454718201142,8.275552154783377,"Transport, extracellular"
r0999,-0.6263111656866642,0,-191.94218893799783,-835.3413224395752,"Transport, peroxisomal"
r1000,0.5298061520969783,0,1.9049092194287929,6.197745581029946,"Transport, endoplasmic reticular"
r1001,-1,-15.470319634703197,16.964386363127037,NA,"Transport, mitochondrial"
r1002,0.42481505996187424,0,149.08521364822388,369.30531875459553,"Transport, endoplasmic reticular"
r1007,0.3470714879802764,0,-5.395472778006141,-2.6151975184839302,"Transport, peroxisomal"
r1026,0.5931238333629768,0,2.1531416016451344,8.430627014942159,"Transport, extracellular"
r1030,-1.588412212547272,0,62.66053099824032,-275.64227971816956,"Transport, extracellular"
r1043,0.33035733416390545,0,59.71105421654396,118.62601199171692,"Transport, extracellular"
r1044,-0.8113641681018784,0,491.42901638526916,51.17751745186169,"Transport, extracellular"
r1078,-0.6604868423626968,0,76.95761260825246,15.735217765217927,"Transport, mitochondrial"
r1116,1,-15.541284403669724,-827.636602053833,NA,"Transport, extracellular"
r1143,-0.6589180343173334,0,310.780511306715,63.89805011432022,"Transport, extracellular"
r1144,-0.3663260507483968,0,333.67080836048126,154.74966518273354,"Transport, extracellular"
r1154,0.6203253666597937,0,-290.4440724609375,-68.05685388038252,Propanoate metabolism
r1155,0.5716939944395751,0,21.915770909700868,80.4212060422089,"Transport, mitochondrial"
r1164,-0.7981999630560309,0,68.29259710206017,7.664024525266833,Miscellaneous
r1167,0.7516663535892988,0,13.79728492115268,97.3216481801182,Miscellaneous
r1169,0.5197947695089244,0,1.5004366451729785,4.7487108022156175,Miscellaneous
r1170,-0.889935319579131,0,55.330824481263754,3.2223163675832387,Miscellaneous
r1172,-0.7981999630560266,0,68.29259710206017,7.66402452526702,Miscellaneous
r1177,0.7516663535892988,0,13.79728492115268,97.3216481801182,Miscellaneous
r1181,0.5197947695089244,0,1.5004366451729785,4.7487108022156175,Miscellaneous
r1182,-0.889935319579131,0,55.330824481263754,3.2223163675832387,Miscellaneous
r1260,0.43035606767436557,0,1.8525869092648544,4.651781185033853,Fatty acid oxidation
r1291,-1,-15.612903225806452,253.7933833683014,NA,"Transport, mitochondrial"
r1318,0.42481505996187424,0,149.08521364822388,369.30531875459553,"Transport, endoplasmic reticular"
r1364,-1,-15.685185185185185,2.966817750045602,NA,"Transport, lysosomal"
r1365,-1,-15.758139534883721,2.966817750045602,NA,"Transport, lysosomal"
r1384,1,-15.83177570093458,-839.0293388305664,NA,Nucleotide interconversion
r1401,1,-15.906103286384976,-213.19310107482673,NA,Fatty acid oxidation
r1437,0.3503150153587299,0,138.74885879996492,288.37770893678663,"Transport, mitochondrial"
r1444,0.4234986878231343,0,5.562813674349321,13.735715424723038,Fatty acid oxidation
r1446,-0.39256457102193343,0,7.48415622263187,3.264582296745543,Miscellaneous
r1447,-0.6824990361494907,0,8.860623397327215,1.6720701816305865,Fatty acid oxidation
r1450,0.4432909577701892,0,2.9029686965097,7.526065058294474,Fatty acid oxidation
r1451,-0.38766262623628256,0,11.228776156813714,4.954950268490685,Fatty acid oxidation
r1454,-0.35561698038068124,0,312.35984349212646,148.4780598578453,"Transport, mitochondrial"
r1459,0.4525065189567015,0,-63.354713603750525,-23.880300872131624,"Transport, nuclear"
r1468,0.6516667769462551,0,43.067876197242086,204.2118740354657,"Transport, mitochondrial"
r1472,0.3485885648550542,0,41.21676812972939,85.32926992242187,Fatty acid oxidation
r1474,0.3485885648550542,0,41.21676812972939,85.32926992242187,Fatty acid oxidation
r1477,0.3485885648550542,0,41.21676812972939,85.32926992242187,Fatty acid oxidation
r1487,0.5298061520969783,0,1.9049092194287929,6.197745581029946,Fatty acid oxidation
r1495,-0.6341426140313404,0,32.22113235823382,7.213776298540083,"Transport, extracellular"
r1498,0.5931238333629768,0,2.1531416016451344,8.430627014942159,"Transport, extracellular"
r1500,-0.5711316430884636,0,100.7458899332881,27.500384497600606,"Transport, extracellular"
r1503,0.5561922507777052,0,18.860166111891814,66.13233861539774,"Transport, extracellular"
r1525,0.5560105180421163,0,3.476886488360866,12.18513538219633,"Transport, extracellular"
r1529,0.4169026969514014,0,3.971962205451075,9.651706381882553,"Transport, extracellular"
r1536,-0.8518881032118216,0,147.95792233347893,11.83350575212533,"Transport, extracellular"
r1538,-0.7975213774903184,0,54.67470924341399,6.15873610870781,"Transport, extracellular"
r1544,-1.984124926857278,0,239.6505082722664,-726.6832044921875,"Transport, extracellular"
r1546,0.5799777247566766,0,134.5053904881997,505.96250093626975,"Transport, extracellular"
r1548,0.8954408188851068,0,29.10258739491104,527.569473051548,"Transport, extracellular"
r1549,1.6277893840838518,0,-123.57987591087371,517.2783966057301,"Transport, extracellular"
r1551,-56.88106935014598,0,767.6864960613251,-741.1601549041748,"Transport, extracellular"
r1552,-1.2213191580521237,0,77.46773956634486,-777.5222693969727,"Transport, extracellular"
r1553,0.42104632158505434,0,-769.3508017547607,-313.44402353512345,"Transport, extracellular"
r1556,0.41141817739600794,0,337.2794814319938,808.7956044067383,"Transport, extracellular"
r1559,-1.4392260573418052,0,466.2105507019043,-83.94950581132414,"Transport, extracellular"
r1560,-1.4910502258334843,0,146.57493229634514,-28.893698272007146,"Transport, extracellular"
r1562,0.35927958561848705,0,-345.8491977586478,-163.02212116325396,"Transport, extracellular"
r1563,1.2987605648931835,0,-912.731233984375,118.62396772649325,"Transport, extracellular"
r1564,-2.027430307358913,0,117.61195816735071,-346.5558725622475,"Transport, extracellular"
r1565,1.9309961054304712,0,-67.21467711459361,21.349943968029514,"Transport, extracellular"
r1566,-0.8154594644091182,0,-36.851816625948146,-362.5381223698616,"Transport, extracellular"
r1568,-0.7158120210120629,0,901.1905063537598,149.2631509439636,"Transport, extracellular"
r1570,1.8687086853943178,0,-136.30268026375384,450.1079467597008,"Transport, extracellular"
r1571,0.8698519294396594,0,27.927206877156067,401.2333140113682,"Transport, extracellular"
r1573,-2.592230502296358,0,155.9667425822705,-351.8764960474014,"Transport, extracellular"
r1576,-0.8777049517343615,0,151.0900494961625,9.840504962467032,"Transport, extracellular"
r1578,-1.4891843583637123,0,548.281278425932,-107.75040606712476,"Transport, extracellular"
r1581,-13.298202419727122,0,601.9555675201416,-517.7553932815075,"Transport, extracellular"
r1583,1.9432212607650727,0,-125.57612935808702,391.8469071313292,"Transport, extracellular"
r1584,-2.448553912542427,0,353.06174772889614,-840.5296212707519,"Transport, extracellular"
r1585,2.1402158907716173,0,-374.8661470680475,136.11431591548623,"Transport, extracellular"
r1587,0.9494734779162474,0,-785.2981765136718,-20.353385725647364,"Transport, extracellular"
r1588,-2.4797849823338542,0,154.44528129494637,-363.1854471146613,"Transport, extracellular"
r1590,36.5654093656161,0,-133.6776725278646,141.1949582789518,"Transport, extracellular"
r1591,3.9616682342874427,0,-242.83389609476328,406.8184324337482,"Transport, extracellular"
r1593,1.0354587294178277,0,-9.324032960204093,535.2330609084129,"Transport, extracellular"
r1594,-1.3545975461033795,0,897.4155930358887,-135.14894197187078,"Transport, extracellular"
r1595,-1.3371010122649665,0,851.3534333160401,-122.79833120604306,"Transport, extracellular"
r1596,-40.30284313303565,0,164.16062172350735,-172.51424749901892,"Transport, extracellular"
r1600,-40.13824664918292,0,897.2493404418946,-853.62816484375,"Transport, extracellular"
r1602,0.5564489400536319,0,148.8140323700264,522.1979245759011,"Transport, extracellular"
r1603,1.726811338322424,0,-502.38678814582823,133.90747233448624,"Transport, extracellular"
r1604,1.8305418688679016,0,-899.5223385070801,263.939202712059,"Transport, extracellular"
r1605,-1.4086722719504352,0,146.65865614186114,-864.3910114196777,"Transport, extracellular"
r1606,-2.0364301871424626,0,124.75304589734375,-365.4890789557785,"Transport, extracellular"
r1607,1.9900825958640678,0,-384.7270108773828,127.39163732646908,"Transport, extracellular"
r1608,1.32295013972587,0,-904.7464370544434,125.78315103125573,"Transport, extracellular"
r1609,9.094555271849137,0,-398.8729113621712,497.42629643802644,"Transport, extracellular"
r1610,-1.1353087204369847,0,515.6197480890751,-32.673424539611965,"Transport, extracellular"
r1611,-0.6110109025894899,0,513.0757044114113,123.88547764726877,"Transport, extracellular"
r1612,-0.845886621989685,0,-44.71647641336825,-535.5897499594688,"Transport, extracellular"
r1613,-40.82387779659034,0,487.63365693287847,-512.123168447733,"Transport, extracellular"
r1614,-0.611479836626301,0,514.1332830544949,123.95510175688938,"Transport, extracellular"
r1616,-0.5820773060091774,0,-236.5875666485563,-895.6197532714843,"Transport, extracellular"
r1619,5.112454149339498,0,-362.46371494120655,538.739827344513,"Transport, extracellular"
r1622,-1.8848513493555696,0,146.80571546947513,-478.6257789782047,"Transport, extracellular"
r1624,12.316212018252356,0,-514.2010488100052,436.9717214149177,"Transport, extracellular"
r1625,-3.9550131005096234,0,238.5765938223362,-400.04903790807725,"Transport, extracellular"
r1630,-0.5903679163551354,0,514.707886858654,132.57364034705162,"Transport, extracellular"
r1631,-2.272849671397361,0,147.0342690180868,-378.06590193145274,"Transport, extracellular"
r1632,1.2447020228498196,0,-887.5570952575683,96.755388641073,"Transport, extracellular"
r1633,9.457032229416908,0,-369.5597737465173,456.95680942554475,"Transport, extracellular"
r1634,1.0852426185582378,0,-256.01843098833496,10.465775666769314,"Transport, extracellular"
r1636,-5.471607734767738,0,524.6468339167118,-759.3037470611572,"Transport, extracellular"
r1637,2.3301076927301305,0,-332.53866058862207,132.8222001783006,"Transport, extracellular"
r1638,-1.0722887913404973,0,14.076273524883693,-403.5218089629054,"Transport, extracellular"
r1639,0.41140347698135193,0,204.60906952630282,490.63482514352796,"Transport, extracellular"
r1640,-1.2268021432098213,0,518.6076051655292,-52.8207307034965,"Transport, extracellular"
r1643,-1.385926944127867,0,136.58339872387947,-844.4033672546386,"Transport, extracellular"
r1644,0.9719813408296714,0,-861.6835883789063,-12.243127394550596,"Transport, extracellular"
r1645,-0.7506614504617436,0,904.0689981811523,128.76233301963546,"Transport, extracellular"
r1646,0.4874632032476912,0,137.88170087137,400.1545991369724,"Transport, extracellular"
r1647,-0.6774864273997201,0,376.37403561621903,72.36167928269464,"Transport, extracellular"
r1648,2.8198790315702666,0,-145.74554334926606,305.9161270209849,"Transport, extracellular"
r1649,-1.328005262007753,0,118.49958952314779,-841.0464706176758,"Transport, extracellular"
r1650,-1.3856498900510101,0,143.12898824525178,-885.4032216247558,"Transport, extracellular"
