GeneID	GES_W1	GES1_ARID1A_KO	GES1_WT_Volasertib	GES1_ARID1A_KO_Volasertib	OVCAR3_WT	OVCAR3_ARID1A_KO
103344930	0.44895	1.1680000000000001	0.42755	1.1951999999999998	1.3375	3.3705
668	14.305	20.255000000000003	15.685	18.465	16.69	29.855
401089	8.186	7.009499999999999	7.5249999999999995	7.541499999999999	7.4735000000000005	8.422
729627	0	0	0	0	0.03229	0.09727
389151	0	0	0	0	0	0.2953
389152	0	0	0	0	0	0.14045
60467	0	0.031645	0	0	0	0.015915
140464	0	0	0	0	0	0
56945	75.78	96.08500000000001	80.055	93.82499999999999	57.84	78.965
9276.1	91.74000000000001	118.65	99.05	123.25	89.83500000000001	99.35499999999999
100507291	1.12435	1.71	0.87435	1.9085	2.53	4.601
5948.1	0	0.16135	0.0772	0.0806	0.1256	0.40475
5947.1	0.46955	0.06092	0.43210000000000004	0.061515	0.3454	0.5345500000000001
349565.1	0.03932	0.030465	0.030505	0.023015	0.045704999999999996	0.12196
64084	0.22870000000000001	0.05369500000000001	0.2587	0.05024	2.3685	0.107832
105374132	0	0	0	0	0	0
101927808	0.04146	0	0	0	0.14812999999999998	0
102724068	0.0119	0	0.012965	0.01155	0.00509	0
287015	0.019345	0	0	0	0.016555	0.3527
55186	31.66	33.730000000000004	32.025	38.254999999999995	40.555	52.06
92369	5.308	8.8725	5.3255	8.244499999999999	3.7705	3.3865
92370.1	9.3915	4.9035	9.7775	4.317	15.13	10.2605
253461	9.097999999999999	7.877000000000001	9.71	7.8535	10.350000000000001	12.61
5922	5.651	10.0755	5.6705000000000005	10.0075	6.2645	12.285
646730	0.58905	0.2286	0.7537	0.229	0	0.0573
9616	41.485	45.7	43.989999999999995	49.54	32.315	35.035
131890.1	0	0.018825	0	0.018979999999999997	0.046095	0.17942
105374134	0	0	0	0	0	0
483.1	207.14999999999998	292.1	223.89999999999998	281.4	171.7	235.65
7029	10.087	18.005	9.875	18.105	24.28	38.935
256356	7.241	9.370000000000001	7.4885	9.9955	8.4405	12.9
54464	10.818999999999999	12.58	11.65	13.219999999999999	15.835	23.945
545.1	10.8705	15.605	9.906	15.745000000000001	14.149999999999999	21.935
5357	7.862500000000001	20.515	7.6525	21.884999999999998	14.440000000000001	31.54
105374136	0	0.10475000000000001	0.16949999999999998	0.05245	0.03494	0.05295
7220	2.3514999999999997	4.7885	1.9495	4.602	3.259	11.365
26577	15.780000000000001	12.690000000000001	16.845	12.315000000000001	12.370000000000001	22.045
100507389	0	0.0613	0.02932	0	0	0
344838	0.32645	0.25195	0.32825	0.2077	0.1226	0.39130000000000004
101927832	1.326	0.7555000000000001	0.908	1.308	1.3995	0.5443
100289361	1.907	1.1635	1.66	1.8940000000000001	2.0585	0.99285
23350	61.505	99.33	63.06	106.95500000000001	56.485	101.4
105374138	0	0	0	0	0	0.020875
9435.1	0.6978500000000001	0.09423999999999999	0.71265	0.135395	0.18045	0.22993
105374137	0	0	0	0	0	0
285195	0.00607	0.01221	0	0.0061	0	0.08545
100885796	0	0	0	0	0	0
102724120	0	0	0	0	0	0
205428	4.651999999999999	7.33	4.115	7.0169999999999995	7.5875	10.3555
105374140	0	0.0101935	0.003256	0.0309	0.015125	0.03758
105374139	0	0	0	0	0	0
105374141	0	0	0	0	0	0
105374142	0	0	0	0	0	0
105374143	0	0	0	0	0	0
105374144	0	0	0	0	0	0
107986138	0	0	0	0	0	0
109729161	0.7146	0.70845	0.42005000000000003	0.55525	1.651	0.4771
5352.1	160.05	155.14999999999998	141.1	143.85	170.85000000000002	141.8
105374145	0.078425	0.119865	0.07528499999999999	0.13576	0.50875	0.5476
57088	1.889	0.47650000000000003	1.5430000000000001	0.5966	7.7795000000000005	0.70715
57047	0	0	0	0.005595	0.00999	0.016805
5359	23.29	46.11	21.82	46.86	51.974999999999994	206.85000000000002
389158	0	0	0	0	0.04617	0.1388
101927866	0	0	0	0	0	0
112268449	0	0	0	0.038765	0	0
84107	0	0	0	0	0.011023999999999999	0.17704
7545	0	0.03187	0	0	0.009495	0.298135
440982	0	0	0	0	0	0
102724145	1.10305	0.5367999999999999	0.89275	1.2185000000000001	0.77905	0.9491
100507461	0	0	0	0	0	0
105374146	0.29515	0.18885	0.09035	0.09435	0.7550999999999999	0.1896
105374149	0	0.0738	0	0	0	0
105374148	0	0.05845	0	0	0.0521	0
105374147	0	0.12538	0	0.21075	0.1114	0.1675
105374150	0	0.17179	0	0.15189999999999998	0.04793	0.043135
185	0.022695	0.08700000000000001	0	0	0.07737	0.15245
1360	3.8514999999999997	0.26944999999999997	2.372	0.117	21.255000000000003	0.7344
1359	2.495	1.4565	2.1275	0.9901500000000001	1.0805	0.89125
107986045	0.05655	0.13515	0.030795	0.02744	0	0
2992.1	33.22	56.215	38.2	54.334999999999994	32.89	46.435
6596.1	42.88	48.41	44.805	52.93	56.150000000000006	68.02
100873945	19.33	25.435000000000002	21.810000000000002	23.645	19.605	26.655
84343	12.57	27.505000000000003	13.719999999999999	27.64	19.205	31.33
1356.1	1.6400000000000001	3.694	1.46	3.529	2.6765	4.609
101927942	0	0	0	0	0	0
107986140	0	0.2885	0.4411	0	0	0
116441	0.07605	0.14844	0.136	0.10471	0.03304	0.2386
4071	81.67500000000001	44.195	87.62	39.72	58.41	74.495
100874091	0.36745	0.06015	0.37745	0.36125	0.44095	0.30269999999999997
105374151	0	0.131825	0.12665	0.04463	0	0.04449
7104	0	0.03733	0.042635	0	0	0.2253
25937	18.01	32.785000000000004	16.645000000000003	32.644999999999996	32.66	56.78
100128025	0.8049	1.3130000000000002	0.69095	0.9278500000000001	0.8419000000000001	0.8930499999999999
51122	27.93	34.075	28.855	34.510000000000005	29.58	39.59
389161	0.0183	0.12254999999999999	0.036745	0.10614000000000001	0.039029999999999995	0.26361
11342.1	14.8	19.005000000000003	15.545000000000002	19.195	20.77	25.365
105374152	0.31035	0.27525	0.28405	0.47015	0.41735	0.22025
5217	310.29999999999995	455.85	306.05	454.65	284.3	353.95
646903	6.0425	3.0975	5.4475	3.0949999999999998	8.407499999999999	3.3215000000000003
653659	12.285	12.07	11.945	12.395	12.995000000000001	11.83
105374153	0	0	0	0.12625	0	0.25385
107986046	1.041	0.68115	0.9044000000000001	0.8863	0.29745	0.28554999999999997
105374313	0.07895	0	0	0	0	0.0764
101927992	0.4682	0.0924	0.2098	0.1869	0.1648	0
101928022	0.27554999999999996	0.06805	0.33965	0.13765	0.04553	0.1369
105374154	0.45155	0.2984	0.3898	0.1604	0.044325	0.02011
107986141	0.32305	0.09238	0.2268	0.13239	0.079325	0.092625
107986142	0.096235	0.09476000000000001	0.08287	0.19090000000000001	0.0887	0.0766
9819	21.380000000000003	17.305	20.619999999999997	15.465	22.975	16.755000000000003
27230	81.035	110.3	84.35	115.75	80.595	114.35
83939	37.91	55.54	40.379999999999995	57.715	42.115	50.985
51714	52.260000000000005	69.31	59.105000000000004	73.425	43.915	56.489999999999995
131831	0.12639999999999998	0.08382500000000001	0.15575	0.21105000000000002	0.16835	0.5680999999999999
101928085	1.1368	0.493	1.1268	0.49555000000000005	1.256	1.13245
101928105	0.3244	0.7946	0.33325000000000005	0.9566	0.2661	0.39954999999999996
6478.1	40.614999999999995	47.155	37.155	45.53	43.15	62.2
105374155	0.2819	0.43245	0.30770000000000003	0.59275	0.47614999999999996	0.24955
646951	0	0.027125	0	0	0.01815	0.32765999999999995
7401	0	0	0	0	0	0.11645
116933	0.01984	0	0	0	0	0.01904
116931	2.492	0.4165	2.2865	0.3962	2.1785	0.5928
29909	0.02165	0	0	0	0.0579	0.04354
9934	0.1184	0	0.02027	0.0196	0.60075	0.029065
53836	48.8	9.2655	48.42	9.0285	28.310000000000002	7.495
53829	0	0	0	0	0	0.10142000000000001
64805	0.07176	0.023675	0.167	0	0.158195	0.071
285313	1.4049999999999998	0.29585	1.1215000000000002	0.26605	2.621	0.4878
100847036	0	0	0	0	0	0
105374157	0	0	0	0	0	0.05865
105374158	0	0	0	0	0.008435	0
344752	0	0	0	0	0	0.0733
101928142	0	0	0	0	0.0965	0
201651	0.0864	0	0.189505	0	0.13525	0.043435
105374160	0	0	0.078035	0	0	0
13.1	0.09995	0	0.0641	0	0	0.13405
56670	0.2702	0.013395	0.293	0	0.3982	0.080555
105374159	0	0	0	0	0	0
107986047	0.0901	0	0	0	0.0808	0.0906
101928166	0	0	0	0	0	0
4154	29.29	33.235	31.98	35.769999999999996	23.505	34.405
401093	2.481	2.323	2.34	2.3594999999999997	2.3865	2.594
105374162	0.00564	0.011275	0.005425	0.039875	0.04552	0.04003
645843	0	0	0	0	0	0.2165
105374163	0	0	0	0	0	0.04817
102724289	0	0	0	0	0	0.01006
5028	0	0	0	0	0.007915	0.05325
5912	9.535499999999999	11.620000000000001	9.7225	11.865	9.172	14.655000000000001
105374164	0	0.1617	0.07735	0.1908	0	0.054114999999999996
105374166	0	0	0	0	0	0
105374165	0	0	0	0	0	0
107986147	0	0	0	0	0	0
152118	0	0	0	0	0.0861	0.38615
100507524	0	0	0	0	0	0
26084	0	0	0.011645	0.02062	0	0.44105
105374167	0.0949	0.07611000000000001	0.065	0.24880000000000002	0.034035	0.038485
170506	16.37	27.595	16.02	28.87	18.785	29.880000000000003
344758	0	0	0	0	0.08085	0.1317
105374170	0	0.17615	0	0	0	0
105374171	0.1076	0	0	0.10619999999999999	0	0
4311	7.66	1.661	6.039	1.6225	23.465	4.6615
101928190	0	0	0	0	0	0
100507537	0.0711	0	0.0812	0	0	0
105374172	0	0	0	0	0	0
23007.1	0.012968	0.008505	0.00895	0.017204999999999998	0.056139999999999995	0.13698
100874036	0	0	0	0	0	0
285315	2.1064999999999996	3.2055	1.8744999999999998	2.7910000000000004	2.4105	6.051
9197.1	4.6845	5.535	4.797499999999999	6.2025	5.7715	9.853000000000002
105374174	0.43385	0.16194999999999998	0.5247499999999999	0.21860000000000002	0.08438999999999999	0.10885
8833.1	24.41	43.29	23.985	41.28	31.63	49.66
7881	5.246	7.660499999999999	5.27	7.288499999999999	5.1525	6.0765
100874083	0	0	0	0	0	0
100874084	0	0	0	0	0	0
6747	48.065	74.49000000000001	49.83	73.84	46.03	52.865
100287227	1.4335	3.0949999999999998	1.4675	4.0055	2.5065	3.7605
25976.1	11.915	30.65	11.495	30.825	23.77	42.695
107986148	0.10933	0.125585	0.14121999999999998	0.21795	2.4903	2.34425
730091	1.4315	2.3754999999999997	1.4495	2.1775	1.9874999999999998	4.007
647033	3.1849999999999996	4.016500000000001	3.32	3.5355	2.6835	3.0265
389170	0.20855	0.38280000000000003	0.1587	0.2875	0.29795	0.49145000000000005
339894	0	0.08316	0.03153	0.13945000000000002	0.06172	0.083555
105374177	0	0.18635000000000002	0.078245	0.22560000000000002	0.033355	0.11251
100498859	0	0.1416	0	0	0	0
57018	33.565	35.16	32.57	37.14	77.295	86.705
101928236	0.046525	0.04918	0.039675	0.064985	0.07339000000000001	0.08385000000000001
105374179	0	0	0	0	0.00866	0
79674	0.49915	0.1812	0.34555	0.067305	0.5448	0.172455
5806	118.45	40.465	102.94	38.31	171.75	35.455
152078	0.0597	0.07629	0.058234999999999995	0.1918	0.017035	0.038205
6474	0.2543	2.651	0.2481	3.0454999999999997	0.29025	3.8785000000000003
51319	6.632	9.1165	6.6	9.2955	6.7055	9.6675
110599565	0	0	0.034045	0	0.026745	0
100996447	2.1295	3.302	1.9545	3.6734999999999998	2.5645	4.5245
4291	8.332	13.41	7.672499999999999	15.035	10.3155	20.345
85476	45.974999999999994	57.97	47.56	57.870000000000005	35.595	43.150000000000006
56925	7.325	4.1175	5.8469999999999995	5.274	11.515	6.125
5918	0.6573	0.57205	0.45630000000000004	0.9148499999999999	1.3725	2.5694999999999997
112268457	0.04932	0.098895	0.07115	0.05015	0.12106499999999999	0.17459
100287290	0.1368	0.33885	0.1598	0.34509999999999996	0.2333	0.41915
64747	22.475	27.08	22.52	25.759999999999998	29.675	30.565
105374181	0	0	0	0	0.0044135	0
100505385	13.68	11.434999999999999	14.239999999999998	10.883	11.4	9.7615
654502	0	0	0	0	0	0.0852
29970	11.3	9.4435	11.765	8.9895	9.416	8.062
100500803	0	0	0	0	0	0
100874433	0	0.1876	0.17945	0.1874	0.37565000000000004	0.28295000000000003
101928351	0.011465	0.011005	0.010525	0.01099	0.05638	0
101928376	0.187	0.25315	0.12283	0.18564999999999998	0.03595	0.3944
3592	1.09995	1.7389999999999999	0.69985	2.0220000000000002	1.0526	3.779
730109	0	0	0	0	0	0.5435
105374314	0	0	0	0	0.043765	0.0658
107986149	0	0	0	0	0	0
401097	1.4125	0.15165	1.484	0.195835	0.3624	0.3263
100174949	11.57	8.306	11.695	9.7805	17.775	12.385
57560	12.855	7.8535	12.36	9.4695	20.240000000000002	13.745000000000001
10051	202.5	195.9	216.1	211.7	231.35000000000002	191.65
406949	0	0	0	0	0	0
406951	0	0	0	0	0	0.697
286827	27.189999999999998	27.625	30.32	31.055	42.254999999999995	30.625
3840	30.4	35.785	32.45	36.765	30.395000000000003	31.585
677767	0.5223500000000001	0	0	0.1695	1.4335	1.5286
80117	0.131665	0.04318	0.2649	0.130735	0.154285	0.261
151742	0.38395	0.082955	0.46845	0.09964	0.8473999999999999	0.13125
8706.2	1.7395	4.938000000000001	1.8835	5.226	2.625	11.134
105374186	0	0	0	0	0	0
51068	30.36	35.575	32.665	38.32	33.17	33.555
105374187	0.05833	0.076215	0.046155	0.07682	0.1305	0.1731
112268450	0.09801	0.08307999999999999	0.07814499999999999	0.11611	0.038455	0.01287
165679	0.006305	0	0	0	0.03239	0.069835
107986150	0	0	0	0	0	0
101243545	30.835	27.915	28.72	26.08	42.745000000000005	37.07
131149	0	0	0	0	0.03482	0.23425
107986048	0	0	0	0	0	0
107986049	0	0	0	0	0	0
647107	0	0	0	0	0	0
105374188	0	0	0	0	0	0
102724419	0	0	0	0	0	0
100302148	0	0	0	0	0	0
105374189	0	0	0	0	0	0
105374190	0	0	0	0	0	0
105374191	0	0.3244	0.01112	0.37385	0.1885	0.19840000000000002
107986151	0	0	0	0	0	0.03158
104355289	0	0	0	0	0	0
107986050	0	0	0	0	0	0
6476.1	0	0	0	0	0.02682	0.36256
105374192	0	0	0	0	0	0
101928405	0	0	0	0	0	0
22865	0	0	0	0	0.007035	0.24347999999999997
103695433	0	0	0	0	0	0.07435
590.1	14.355	18.035	10.629999999999999	17.41	120.92999999999999	26.955
105374194	0	0	0	0	0.1455	0
105374193	0	0	0	0	0.07036	0
105374195	0	0	0.1941	0.20265	0.13495	0
105374196	0.04494	0	0	0	0	0
79740	0.023005	0.0115	0	0	0.015385	0.19682499999999997
104310350	0	0	0	0	0	0
5276	0	0	0	0	0	0.2532
105374197	0	0	0	0	0	0.01458
151790	0.014845	0	0	0	0.03317	0.29855
11235	24.45	28.98	25.82	29	23.77	25.725
5274	0.029335	0.05595	0.03196	0.05625	0.0749	0.30965
646168	0	0	0	0	0	0
107986152	3.238	3.0685000000000002	3.738	2.8289999999999997	4.817500000000001	3.948
27333	37.43	34.04	41.965	34.455	51.41	38.705
93556	0	0.014525	0	0	0.1743	0.04357
693136	0	0	0	0	0	1.1665
105374200	0	0	0	0	0	0.027365
100507661	0	0	0	0	0	0
105374201	0	0	0	0	0	0
107986051	0	0	0	0	0	0
2122	1.478	2.2075	1.3864999999999998	2.2255	2.0335	2.87
105374206	0	0	0	0	0	0
105374205	0	0	0	0	0	0.2093
7012	0.6232	0	0.6604	0.3721	0.82965	0.74695
84517	1.4329999999999998	0.4007	1.448	0.5385	1.2885	0.70435
100189318	0	0	0	0	0	0
55892	8.5215	8.147	8.721499999999999	8.5555	11.010000000000002	9.3535
151827	0.1231	0.08457	0.11705000000000002	0.07263	0.2581	0.13327
344657	0	0	0	0	0.028225	0.29705
79782	0.05743	0.042215	0.056475	0.07060999999999999	0.053285	0.21184999999999998
344658	0.112955	0.088895	0.131905	0.06765	0.06436	0.2461
100128164	2.911	2.3485	2.668	1.956	4.754	2.3920000000000003
7095	40.015	30.86	43.7	32.56	52.92	41.47
26996	3.4205	1.1461000000000001	3.2925	1.0345499999999999	2.004	0.79155
80012	11.52	10.245000000000001	10.82	11.57	16.424999999999997	17.665
105374209	2.025	0.031395	2.278	0.095045	2.415	0.09528
5584.1	53.655	46.025	56.265	49.445	66.545	49.644999999999996
6498	20.165	5.601	20.465	6.1045	35.239999999999995	12.74
5010	788	310.6	761.3	286.5	596.5	294.65
102465497	2.8285	1.861	2.845	0.944	2.694	3.7485
57709	0.05649	0.016535	0.055435	0.011035	0.03806	0.12167
101928583	0.11488499999999999	0.11371	0.102185	0.081655	0.02708	0.073545
105374211	0	0	0	0	0	0
200916	48.945	21.57	51.980000000000004	21.55	53.045	22.134999999999998
56648	10.315	10.214	11.105	10.58	12.485	13.615
6514.1	0	0.05179	0.01655	0	0.011505	0.24215
23043.1	9.682	11.504999999999999	9.427	11.809999999999999	15.075	9.807500000000001
105374216	0.07849	0.1307	0.06312	0.13175	0.10464000000000001	0.11596000000000001
693154	0.58	0	0	0	0	0.583
102724479	2.548	1.7810000000000001	2.6944999999999997	1.912	3.202	1.4455
5337.1	4.3965	6.882	4.1555	6.6385000000000005	6.6739999999999995	11.58
389177	0	0	0	0.1094	0.048835	0.109755
100874219	0.26705	0.13035	0	0	0.0872	1.05575
105374218	0	0	0	0	0	0.10594999999999999
105374217	0	0	0	0	0	0
64778	21.295	20.07	22.06	20.185000000000002	36.72	31.275
107986153	0.8539	2.5215	0.7276	2.164	1.1075	2.0205
2693	0	0	0	0.01811	0.012055	0.1994
8743	0.55845	5.2415	0.5502	6.379	9.494	70.66499999999999
105374219	0	0	0	0	0	0
57552	42.46	31.43	50.71	33.230000000000004	21.310000000000002	19
1894	128.25	82.62	140.2	88.25999999999999	113.8	89.245
107986052	0.12495	0	0	0	0	0.1199
83893	0	0	0	0	0	0.30365
105374221	0	0	0	0	0	0.1967
105374220	0	0	0	0	0	0.2276
105374224	0	0	0	0	0	0
22871	0	0	0	0	0.0073305	0.029110999999999998
105374225	0	0	0	0	0	0
100874010	0	0	0	0	0	0
105374226	0	0	0	0	0	0.1181
254827	0.15705	0.064155	0.14035	0.095855	0.3006	0.2192
107986027	0.0704	0	0	0	0	0
100862679	0	0	0	0	0	0
100874244	0.5652	1.1054499999999998	0.36905	0.55795	0.97125	0.6279
100616395	0	0	0	0	0	0
100874245	0	0	0	0	0	0
102465858	0	0	0	0	0	1.1425
105374230	0	0	0	0	0	0
100505547	0.071	0	0	0	0	0
105374229	0.021965	0	0	0	0	0
101928684	0	0	0	0	0	0
79718.1	45.36	32.665	44.394999999999996	34.495000000000005	44.37	20.485
107986053	0	0.2705	0	0	0	0
100820709	0.02699	0	0	0	0.0726	0
100505566	0.09331500000000001	0.04555	0.08765	0.046345	0.30545	0.09165
101928711	0	0	0	0	0.28945	0.07315
102724550	0.05829	0.113395	0.018115	0	0.1388	0.11438499999999999
107986154	0.25311	0.049035	0.26080000000000003	0.09857	0.74185	0.04903
105374234	0.82385	0	0.1913	0	0.17835	0
107986155	0	0	0	0	0	0.11045
107986156	0	0	0	0	0	0
105374235	0.007855	0.00377	0	0	0.029290000000000004	0.011405
100874330	0	0	0	0	0	0.10215
104797538	0	0	0.02438	0	0.056635	0
10242	0.08251	0	0.022725	0	3.1115	0.1001
64393	9.3785	11.67	9.1855	12.274999999999999	17.32	12.04
101928739	0	0	0	0	0.28865	0.1618
5290.1	14.1	12.405000000000001	14.95	13.325	37.615	19.97
27094	4.7155000000000005	2.7465	4.2445	3.106	7.287	3.551
51193	25.63	20.310000000000002	25.66	20.54	31.555	25.145
55669	55.7	38.31	58.495000000000005	42.26	56.974999999999994	33.35
59345	44.23	33.835	45.39	34.265	49.36	40.885
107986157	0	0	0	0	0	0.023415
86	242.45	168.75	265.15	174.64999999999998	211.8	142.45
57129	157.5	107.85	163.95	107.75	139.64999999999998	80.19
4711.1	85.41	60.075	95.14500000000001	68.705	78.24000000000001	43.84
107986158	2.0365	0.49695	1.6133	1.5045	0	0.4999
8975.1	33.510000000000005	18.82	35.99	18.365000000000002	39.34	23.035
51555	0.08434	0.06393	0.073235	0.023039999999999998	0.062229999999999994	0.082785
101928790	0	0	0	0	0	0
100505609	0	0	0	0	0	0
101928856	0.04569	0	0.041945	0.06625	0.048715	0.022105
151613	27.83	19.4	28.08	21.67	35.205	21.805
339829	4.3265	2.656	4.077500000000001	2.883	4.664	2.529
101928882	0	0	0	0	0.017375	0.07795
105374240	0.2175	0.2746	0.2909	0.2462	0.39475	0.21505000000000002
8087	92.045	67.95	98.97	75.41	101.985	59.425
131118	84.775	62.775000000000006	87.59	67.17	71.125	51.475
347689	0.01363	0	0.05978	0	0.21605000000000002	0.027405
102724604	0	0	0	0	0	0
6657	0.114035	0.02216	0.046630000000000005	0.04481	0.4313	0.379075
100996490	0	0	0.018904999999999998	0	0	0
105374242	0	0	0	0	0	0
105374243	0	0	0	0	0	0
401103	0	0	0	0	0.02765	0.124
105374244	0	0	0	0	0	0
102724617	0	0	0	0	0	0
107986054	0	0	0	0	0.0778	0
105374245	0.150225	0.04965	0.18059999999999998	0	0.110995	0
23200	43.905	18.015	46.045	19.035	74.265	25.685
54165	20.23	15.865	21.205	17.049999999999997	24.935000000000002	17.58
105374246	0.39575000000000005	0.15575	0.59265	0.31495	0.9373499999999999	0.3137
56922.1	12.035	13.59	12.39	13.77	14.67	16.665
105374247	0	0	0	0	0	0
27074	0.8116	1.11035	0.62085	0.98735	2.6455	6.9165
23101	1.95	1.0663	2.0905	0.9614	3.066	2.0395
84002.1	7.2745	3.249	7.3855	3.035	10.022	5.6035
107986160	0.76535	0.4536	0.8192999999999999	0.51295	0.98465	0.53545
107986161	0.10424	0.020385	0.04264	0.04098	0.25385	0.2862
100505687	8.807500000000001	5.172000000000001	9.7275	5.4505	8.8275	7.6594999999999995
109616971	0.42185	0	1.29305	0	0.28215	0.85185
109617007	5.643	2.937	2.717	0.8463499999999999	2.9015	2.9575
89857	0.09047000000000001	0.10162	0.092885	0.09448999999999999	0	0.10172
100874019	0	0	0	0	0	0
105374248	0	0	0.09755	0	0	0
107986162	1.7095	1.49915	2.5725	2.185	6.4625	2.3975
54800	3.1005000000000003	3.6	3.254	4.074	15.135	8.0465
55689	47.004999999999995	30.57	50.17	33.269999999999996	69.625	47
100874113	9.5375	5.8095	9.1935	6.1705000000000005	14.17	8.5485
79929	28.45	14.125	27.71	15.235	18.604999999999997	10.535
55486	100.02000000000001	83.11500000000001	106.69999999999999	82	79.01	65.8
100616127	0.6785	0	0	0	0	0
10057.2	13.774999999999999	12.370000000000001	14.145	14.315000000000001	13.219999999999999	11.235
100873982	0	0	0.34265	0.2415	0	0
200909	0.028215	0	0	0	0.024145	0.1895
170572	0.03434	0.09846	0	0	0.02192	0.89023
105374249	1.362	0.6288	1.5194999999999999	0.6345000000000001	1.3844	0.4027
106478970	0	0.1081	0.12345	0	0	0.21745
285242	0	0.04412	0.025195	0	0	0.5108
8893	49.175	52.34	48.815	53.025000000000006	57.269999999999996	54.004999999999995
1857	121.2	72.9	119.55	71.145	148.35000000000002	115.30000000000001
1173	1289.5	649.3	1386.5	647.85	791.95	369.45
55324	77.36	59.099999999999994	77.49	59.725	64.245	50.010000000000005
90113	0.29535	0.3236	0.33005	0.3478	0.27335	0.6269
100187716	0	1.9725	3.386	2.6485000000000003	1.02565	2.64
10195.2	82.205	60.985	79.07	60.11	89.66999999999999	65.21
110599564	14.87	17.134999999999998	15.485	15.440000000000001	17.38	18.405
110599583	2.694	2.9445	2.6820000000000004	2.5125	2.6165000000000003	3.096
94032	11.684999999999999	3.072	9.509	1.8585	10.945	1.8985
9718	0	0	0	0	0.025935	0.283345
5708	603.75	634.25	676.05	646.5999999999999	448.25	354.1
1981	473.75	440.35	481.25	421.05	419.45	384.2
692107	1.5	2.206	2.246	2.2264999999999997	2.46105	1.4795
131408	33.44	23.11	33.295	22.46	42.245000000000005	37.144999999999996
1181	18.134999999999998	16.09	16.68	15.565000000000001	13.350000000000001	16.509999999999998
5437.1	123.65	109.4	116.6	110.44999999999999	132.85000000000002	101.095
7066	0.96445	0.025615	0.38585	0.02591	1.133	0.48665
8646	3.6245000000000003	0.10089999999999999	2.6365	0.03033	3.809	0.5469
105374250	0	0	0	0	0.04312	0.43515
105374251	0.013285	0	0	0	0	0
100874079	0	0	0	0	0	0
2049.1	4.247	0.69865	4.0649999999999995	0.67705	2.2984999999999998	1.1656499999999999
64110	113.94999999999999	65.91499999999999	110	74.19	140.5	100.4
107986163	0.59765	0.3493	0.32305	0.38149999999999995	0.6817	0.5861
101928992	0	0	0.024535	0	0	0.02179
105374253	0	0.038735	0	0	0	0.01299
23355	9.4735	7.144500000000001	9.664	7.9905	13.445	10.4205
285382	0	0	0	0.007815	0.032985	0.046925
339926	2.1425	0.7101500000000001	1.7915	0.8745	4.236	1.03195
1962.1	15.375	4.236	17.295	5.043	25.965	5.484
100847054	0	0	0	0	0	0.8885
9175.1	7.487	4.176	7.8895	4.8665	9.919	5.932499999999999
101929018	1.16425	0.7566999999999999	1.3639999999999999	0.97045	1.2875	0.9697
90407	23.189999999999998	18.994999999999997	24.65	18.395000000000003	22.465	20.854999999999997
105374254	1.1385	0.16749999999999998	0.1709	0.1134	0.9718500000000001	0.3372
200879	1.3105	0.2741	1.1232	0.34175	2.8594999999999997	0.4988
107986055	0	0	0	0	0	0
59343	45.120000000000005	37.46	46.81	37.185	53.614999999999995	44.625
10644	94.195	74.95	96.94	71.97	84.235	60.225
646600	0.07275	0.1097	0.03499	0.110535	0.1957	0.33035000000000003
100847078	0	0	0.9235	0	0	0.9655
6434	129.8	129.4	130	129.8	121	120.95
344887	0.28185	0.7778	0.16570000000000001	0.6916500000000001	0.08335	0.50085
2119	9.894	10.471499999999999	10.157499999999999	10.958	51.489999999999995	59.69
105374257	0	0	0	0	0	0.01285
1608.1	0.009595	0	0	0	0	0.38616
107986164	0	0	0	0	0	0
253573	0	0	0	0	0.021755	0
107986165	0.02973	0.029715	0	0.05975	0.02666	0
1427	3.984	1.92	5.551	1.465	6.2255	4.5325
55171	26.975	17.835	25.725	19.695	33.94	22.905
51726	379.4	216.85000000000002	370.45	206.7	385.5	202.3
197	0.037	0.035295	0	0	0.031665	0.6037999999999999
26998	0	0	0	0	0.022715	0.15285
105374258	0	0	0.03485	0	0	0.0614
3273	0	0	0	0	0.02483	0.2784
3827	0	0	0.01514	0	0	0.1867
105374259	0	0	0	0	0	0
1974	616.2	419.54999999999995	615.5	453.65	847.25	600.2
619567	154.8	141.89999999999998	138.45	158.25	269.95	192.95
109617006	59.870000000000005	73.22	60.58	61.59	150.9	106.28
100302143	54.01	56.34	58.31	61.495000000000005	111.875	84.935
677847	47.075	56.754999999999995	55.849999999999994	53.349999999999994	99.15	72.735
6043	75.58500000000001	86.785	75.535	72.86500000000001	135.85	107.96000000000001
619568	75.235	70.485	69.275	71.33500000000001	114.35	90.38
5984	233.95	183.6	229.8	203.10000000000002	250.75	182.05
102724699	0.6514	0.48835	0.41835	0.70645	0.57795	0.33825
9370	0	0	0	0	0	0.02438
100874095	0	0	0	0	0	0.03135
6480.2	5.8245000000000005	4.391	5.7925	4.191	8.261	8.403
116832	164.60000000000002	157	180.60000000000002	159.8	182.35	184.6
101929106	0	0	0	0	0.04653	0.188615
132112	0.02515	0	0	0	0.0562	0.2278
5648	0.01939	0	0.015186999999999999	0	0.033505	0.18825
105374260	0	0	0	0	0.01332	0.07465
101929130	0.02957	0	0	0	0	0.1419
64108	0.07597000000000001	0.33440000000000003	0	0.74995	0.9542999999999999	8.6835
105374261	0	0	0	0	0	0
105374262	0	0	0	0	0	0
6750	0	0	0	0	0.08225	0.6455
344892	0	0	0	0	0.019265	0.14485
