Reaction,fc,pval
ACOAO7p,0.5256796036043728,0
ACONTm,-0.7412533520260214,0
ACP1_FMN_,-0.22243019793617924,0
ACS2,0.1356669802988016,0
ACSm,0.48713271743532643,0
ACSRTNMT,-0.569295609662609,0
ACt2m,-0.09704118304687818,0
ACtg,-0.3470063979177587,0
ADCim,1,0
ADEt,-1.0024311060822102,0
ADK1m,0.1115917091510697,0
ADK3,-0.25347761997173746,0
ADK3m,0.3533938285248816,7.890368445284679e-7
ADKd,-1.1040413416121697,0
ADMDC,0.5752602544201035,0
ADNCYC,0.6830663408841186,0
ADNK1m,-0.07514892158661722,0
ADNt,1.0156755587291209,0
ADNtl,0.8246322199374532,0
ADNtm,-0.08258730392216726,0
ADPMAN,-0.030148305604327276,0
ADRNCPT1,0.11015866188224385,0
ADRNCPT2,0.11015866188224385,0
ADRNCRNt,0.8394658534582256,0
ADRNLPVESSEC,0.10848137999721288,0
ADRNt,-1,0
ADSK,0.1521680660799749,0
ADSL1,0.12952280806348587,0
ADSL2,0.04003030973122788,0
AFLATOXINte,0.11460235543467516,0
AG13T16g,0.3485667887444521,0
AG13T17g,0.3485667887444521,0
AG13T18g,0.3485667887444521,0
AG13T1g,0.17363521233635298,0
AG13T2g,0.17363521233635298,0
AG13T3g,0.17363521233635298,0
AGMTm,0.22725793165496205,0
AGPAT1,0.4784190434055884,0
AGTim,-0.310891432234274,0
AGTix,0.5037551759701405,0
AHANDROSTANGLCte,0.04266891549379234,0
AHANDROSTANGLCtr,-0.042668915493808884,0
AHCYStr,1,0
AHEXASE2ly,0.48661190348477246,0
AHEXASEly,0.2356384070248345,0
AIRCr,0.04003030973122788,0
AKGDm,-0.7001832115041468,0
AKGMALtm,-0.6278564488481887,0
AKGtp,1,0
AKR1C1,-0.11401539334024932,0
AKR1C41,-0.38049770082823653,0
AKR1C42,-0.4196095030558267,0
AKR1D,0.11903264698484581,0
AKR1D2,0.3668985363027099,0
ALAASNNaEx,-0.24621040041656403,0
ALACYSNaEx,-0.3734320677351248,0
ALADGLNexR,1.442965222062708,0
ALADGLYexR,1.000004166678008,0
ALAGLNexR,NA,1
ALAGLNNaEx,-0.4473144624019478,0
ALAGLYexR,-1,0.9999597611242735
ALASERNaEx,0.18630865640974634,0
ALASm,-1,0
ALAt4,-1,1
ALATA_L,0.6977999652795728,0
ALATHRNaEx,-0.5265627920190574,0
ALAtN1,-1,1
ALCD21_D,-0.9999999766881074,0
ALCD21_L,-0.8309721839475122,0
ALCD22_D,-1,0
ALCD22_L,NA,1
ALCD2if,-0.3415477799849877,0
ALCD2yf,-0.34247092354595465,0
ALDD20x,0.1304345805586759,0
ALDD20xm,0.11175974186941483,0
ALDD21,0.9922301192651232,0
ALDD2xm,0.5017924488939385,0
ALDD2y,0.3783289861067794,0
ALDSTRNte,0.6749761646952137,0
ALDSTRNtm,-0.6749761646952137,0
ALOX15,0.5122109232460078,0
ALOX5,0.40126450550370685,0
ALOX52,0.5970667845990564,0
ALR2,-0.8309721839475122,0
ALR3,-0.8309721839475122,0
AMACR2p,-0.31461065645731723,0
AMETr,-1,0
AMETt2m,-1,0
AMPDA,0.8319736768200778,0
AMPTASECGe,0.9393754881277269,0
AMY1e,-0.25751087779652604,0
AMY2e,0.37292318255818246,0
ANDRSTRNGLCte,0.2994121749255881,0
ANDRSTRNGLCtr,-0.29941217493140504,0
ANTIPYRENEte,0.23010542130808428,0
APAT2rm,-1,0
APNNOXte,-0.42076638784607007,0
APOCF,0.19439756315664208,0
APOCFm,-0.14899216765921394,0
APOC_LYS_BTNP,0.19439756315664208,0
APOC_LYS_BTNPm,-0.14899216765921394,0
APPNNte,0.4207663878450313,0
APRTO2,0.43859856298507754,0
ARAB_Lt,-9.128045661960286e-4,0
ARABR,-9.128045661960286e-4,0
ARACHCOAtx,-1.268293056801701,0
ARACHCPT1,1.2108791984591516,0
ARACHCPT2,1.2108791984591516,0
ARACHCRNt,-1,0
ARACHDCOAtx,-1,0
ARACHDtr,0.14701755421172427,0
ARGDCm,-1,0
ARGLYSex,NA,1
ARGNm,-0.20176546024198655,0
ARGSS,0.5677241578163295,0
ARGt4,-0.4947559791511916,1
ARGtm,-0.9814307395792853,0
ARSA,0.3883689249036992,0
R_group_phosphotase_1,-0.23597992483725233,0
R_group_phosphotase_3,0.32211773891894735,0
ARTFR208,0.10953212339987214,0
ARTPLM3m,0.2802021789204428,0
ASAH1,0.3158562132897044,0
ASCBt4,-0.7945828982293849,0
ASNALANaEx,0.07714085983964579,0
ASNCYSNaEx,0.2521687131373101,0
ASNGLNNaEx,-0.549530238834244,0
ASNNm,-0.36075626071246136,0
ASNSERNaEx,-0.7868833838951308,0
ASNt4,-0.9921253775169092,1
ASNTHRNaEx,0.1423645168287616,0
ASNtm,-0.36075626071246136,0
ASNtN1,NA,1
ASPCTr,0.5118782167365385,0
ASPDt6,0.05884998353433712,0
ASPDxt,-0.05884998353433712,0
ASPGLUm,-0.5537863955920792,0
ASPt6,-0.9987200522151243,0
ASPTAm,-8.669341818859415,0
ATP1ter,0.22994120992646064,0
ATP2ter,0.24229573982300268,0
ATPasel,0.5788246793705609,0
ATPH1e,0.9851078736555033,0
ATPH2e,0.9425375339957055,0
ATPtm,-0.2839985854511706,0
ATPtn,0.27908402087220424,0
B_MANNASEly,0.3821834792189065,0
B3GALT3g,0.3624371151473375,0
B3GALT41g,0.2587986834907849,0
B3GALT42g,0.36645369581791876,0
B3GALT43g,0.7694354908928389,0
B3GALT44g,0.12075432987071726,0
B3GALT5g,0.48760731490850867,0
B3GALTg,0.19528358486963404,0
B3GNT11g,0.36457479065646853,0
B3GNT12g,0.14168703546020983,0
B3GNT310g,0.23787633853784504,0
B3GNT311g,0.19800488895465737,0
B3GNT312g,0.36457479065255016,0
B3GNT313g,0.4014054610594914,0
B3GNT314g,0.24943241400779836,0
B3GNT315g,0.14168703546020983,0
B3GNT31g,0.44682218053839534,0
B3GNT32g,0.44682218053839534,0
B3GNT33g,0.44682218053839534,0
B3GNT34g,0.2463514460820799,0
B3GNT35g,0.2463514460820799,0
B3GNT36g,0.27603180706947317,0
B3GNT37g,-0.09836636114610336,0
B3GNT39g,0.548582091263735,0
B3GNT51g,0.224236729900175,0
BAAT1x,-0.38053487468669683,0
BAAT2x,-0.9280819431763587,0
BAAT3x,-0.3145316386178283,0
BAAT4x,-0.5076255352235308,0
BACCL,0.19439756315664208,0
BACCLm,-0.14899216765921394,0
BALAtmr,-1,0
BALAVECSEC,0.2189340974420983,0
BAMPPALDOX,0.7205508630375635,0
BBHOX,0.2733939295407988,0
BCDO,0.5629758038312349,0
BDHm,1.0389243889420485,0
BETALDHxm,0.3235561671601101,0
BHBtm,1.0389243889420485,0
BHMT,-0.7266946631134007,0
BILDGLCURt,-1.8871715187841125,0
BILDGLCURtr,-2.0996008578710166,0
BILGLCURt,-0.5626034684589023,0
