Reaction,fc,pval,S1K,S1K_FC5,subSystem,rxnNames,geneRules,kegg,source
10FTHF7GLUtm,-0.5405002510527703,0,2.893322434707974,0.8630189650817263,"Transport, mitochondrial","7-Glutamyl-10Fthf Transport, Mitochondrial",NA,NA,PMID:11375437
2AMACHYD,0.581384751279619,0,19.96298559026369,75.41330875776279,"Glycine, serine, alanine, and threonine metabolism",2-Aminoacrylate Hydrolysis,10993.1,NA,PMID:500639
2AMACSULT,0.3589152437746934,0,3.392034987240771,7.190138287984181,Methionine and cysteine metabolism,2-Aminoacrylate Sulfotransferase,6818.1,NA,"PMID:3346220,PMID:6351723"
2OXOADPTm,-0.8247183485375728,0,-4.06979777589275,-42.367439002026806,Tryptophan metabolism,2-Oxoadipate Shuttle (Cytosol/Mitochondria),89874.1,NA,PMID:11083877
34DHOXPEGOX,-2.09743137649228,0,26.324315802739,-9.326802312996891,Tyrosine metabolism,"3, 4-Dihydroxyphenylethyleneglycol:NAD+ Oxidoreductase",130.1 or 127.1 or (125.1 and 124.1) or 131.1 or (126.1 and 124.1) or 128.1 or 137872.1 or (125.1 and 126.1),NA,PMID:3466164
34DHOXPEGt,-2.09743137649228,0,26.324315802739,-9.326802312996891,"Transport, extracellular","3, 4-Dihydroxyphenylethyleneglycol Transport (Diffusion)",NA,NA,PMID:7473774
34DHPLACOX_NADP_,0.440165239550864,0,-657.749677178955,-255.6867245829478,Tyrosine metabolism,"3, 4-Dihydroxyphenylacetaldehyde:NADP+ Oxidoreductase",222.1 or 221.1 or 218.1,NA,"PMID:11306106,PMID:2071588"
34DHXMANDACOX_NADP_,0.9242001038458514,0,-40.35185140479803,-1.58957799659092,Tyrosine metabolism,"3, 4-Dihydroxymandelaldehyde:NADP+ Oxidoreductase",221.1 or 222.1,NA,"PMID:10424772,PMID:12616643"
3DSPHR,0.40395421340083826,0,18.669385383037945,43.97474633563161,Sphingolipid metabolism,3-Dehydrosphinganine Reductase,2531.1,NA,NA
3MOBt2im,-0.3328478693897822,0,110.11941592405587,55.11987124901339,"Transport, mitochondrial",3-Methyl-2-Oxobutanoate Mitochondrial Transport via Proton Symport,NA,NA,PMID:8428987
3MOPt2im,-0.3374232515914742,0,197.20920161385908,97.6999849569425,"Transport, mitochondrial",3-Methyl-2-Oxopentanoate Mitochondrial Transport via Proton Symport,NA,NA,PMID:8428987
3MOX4HOXPGALDOX_NADP_,-1,0,2.3220269706695356,0,Tyrosine metabolism,3-Methoxy-4-Hydroxyphenylglycolaldehyde:NADP+ Oxidoreductase,222.1 or 220.1 or 221.1 or 218.1,NA,NA
3SALAASPm,0.6382130874156787,0,-186.75773581495284,-41.24402689781822,"Transport, mitochondrial",Cysteinesulfinate-Aspartate Mitochondrial Shuttle,10165.1 or 8604.1,NA,PMID:14598172
3SALATAi,0.3333014316281062,0,55.278002117891425,110.54806903412155,Methionine and cysteine metabolism,3-Sulfino-Alanine Transaminase (Irreversible),2805.1,NA,PMID:3346220
3SALATAim,-0.7973995888601421,0,86.6990021767363,9.772592358030728,Methionine and cysteine metabolism,"3-Sulfino-Alanine Transaminase (Irreversible), Mitochondrial",2806.1,NA,PMID:3346220
3SPYRSP,0.3333014316281062,0,55.278002117891425,110.54806903412155,Methionine and cysteine metabolism,3-Sulfinopyruvate Hydrolase (Spotaneous Reaction),NA,NA,PMID:3346220
3SPYRSPm,-0.7973995888601421,0,86.6990021767363,9.772592358030728,Methionine and cysteine metabolism,"3-Sulfinopyruvate Hydrolase (Spotaneous Reaction), Mitochondrial",NA,NA,PMID:3346220
42A12BOOX,-0.4776079848444574,0,5.369206479634812,1.8982237653364338,Tyrosine metabolism,"4- (2-Aminoethyl)-1, 2-Benzenediol:Oxygen Oxidoreductase (Deaminating) (Flavin-Containing)",4129.1 or 8639.1 or 26.1 or 314.2 or 314.1 or 4128.1,NA,"PMID:15035803,PMID:8920635,PMID:9653080"
4MOPt2im,1,0,NA,180.65290604071618,"Transport, mitochondrial",4-Methyl-2-Oxopentanoate Mitochondrial Transport via Proton Symport,NA,NA,PMID:8428987
5AOPtm,-1.419158587620674,0,823.623324822998,-142.70614226403237,Heme synthesis,5-Aminolevulinate Mitochondrial Transport,NA,NA,PMID:10558864
5MTHFt,-1.4480937061692296,0,549.1712403347336,-100.51910014025123,"Transport, extracellular",5-Methyltetrahydrofolate Transport via Receptor Binding And Protolysis,2348.5 or 2348.3 or 2348.1 or 2348.6 or 2352.1 or 2348.4 or 2348.2,NA,PMID:15094208
5MTHFt2,0.702260465336938,0,-550.1100387727521,-96.21882801892981,"Transport, extracellular",5-Methyltetrahydrofolate Transport via Anion Exchange,6573.1 or 6573.2,NA,"PMID:11375437,PMID:14770311"
A4GALTc,-0.6895324466372114,0,39.836212905051276,7.320280578503816,Sphingolipid metabolism,Lactosylceramide 4-Alpha-Galactosyltransferase,53947.1,NA,PMID:10748143
A4GNT2g,0.474246158961346,0,0.6505659125899991,1.8242268965496258,O-glycan metabolism,"Alpha 1, 4-N-Acetylglucosaminyltransferase, Golgi Apparatus",51146.1,NA,PMID:10430883
AACTOOR,-0.4199184812674159,0,43.57103727779202,17.80014402960334,"Glycine, serine, alanine, and threonine metabolism",Aminoacetone:Oxygen Oxidoreductase (Deaminating) (Flavin-Containing),8639.1,NA,"PMID:10328770,PMID:12878330"
AACTtm,-0.4199184812674159,0,43.57103727779202,17.80014402960334,"Transport, mitochondrial","Aminoacetone Transport, Mitochondrial",NA,NA,NA
AATAi,-1.3815893073090622,0,223.87219813034386,-35.86984403572022,Lysine metabolism,"2-Aminoadipate Transaminase, Irreversible",51166.1 or 51166.2,NA,PMID:12126930
ABO1g,-0.6181037028165961,0,3.6097010753336916,0.8519425993583166,Blood group synthesis,"Abo Blood Group (Transferase A, Alpha 1-3-N-Acetylgalactosaminyltransferase",28.1,NA,"PMID:11421346,PMID:12198488,PMID:2121736"
ABTD,-1,0,301.39625415238515,NA,Pentose phosphate pathway,L-Arabinitol 4-Dehydrogenase,NA,NA,"PMID:12359133,PMID:13922173,PMID:15234337"
ABUTt4_2_r,-0.9756294430254622,0,-3.4124286018282177,-276.63275915432126,"Transport, extracellular",4-Aminobutyrate Reversible Transport in via Sodium Symport (1:2),6529.1 or 6538.1 or 6540.1 or 6539.1,NA,PMID:12719981
ACACt2m,1.4621812419572133,0,-348.2410054681778,65.36905474910124,"Transport, mitochondrial",Acetoacetate Mitochondrial Transport via H+ Symport,6566.1,NA,"PMID:28726,PMID:627555"
ACACT8p,-0.5476258530483721,0,29.497625241443654,8.622215136438282,Fatty acid oxidation,"Acetyl Coenzyme A Acyltransferase (Hexadecanoyl Coenzyme A), Peroxisomal",30.1,NA,PMID:1679347
ACACtx,0.46528220155041244,0,-188.4938146541357,-68.78606556919702,"Transport, peroxisomal",Acetoacetate Intracellular Transport Unknown Mechanism,NA,NA,NA
ACCOAtn,0.7709754899383717,0,22.81513663601456,176.42237405552865,"Transport, nuclear","Acetyl Coenzyme A Transport, Nuclear",NA,NA,NA
ACETONEt2,1.1019099899114766,0,-119.45858875661948,5.79188625272152,"Transport, extracellular",Acetone Transport via Proton Symport,6566.1 or 9123.1 or 9194.1,NA,"PMID:10510291,PMID:11101640,PMID:12739169,PMID:7835905,PMID:8476015,PMID:9425115,PMID:9508842,PMID:9649795,PMID:9786900,PMID:9824713"
ACETONEt2m,0.6825572321569942,0,-119.45858875661948,-22.53787528457894,"Transport, mitochondrial",Acetone Mitochondrial Transport via Proton Symport,6566.1,NA,NA
ACGSm,-0.6123919267301681,0,43.56019974642396,10.47157630539661,Urea cycle,"N-Acteylglutamate Synthase, Mitochondrial",162417.1,NA,PMID:12459178
ACHEe,0.3883228825252836,0,89.14733816852048,202.33761564685702,Glycerophospholipid metabolism,Acetylcholinesterase,43.1 or 43.2,NA,"PMID:11283752,PMID:1517212"
ACHtn,0.7709754899383717,0,22.81513663601456,176.42237405552865,"Transport, nuclear","Acetylcholin Transport, Nuclear through Pores",NA,NA,NA
ACNAM9PL2,-0.459413679087544,0,33.3362338193819,12.34818629681766,Aminosugar metabolism,N-Acetylneuraminate 9-Phosphate Pyruvate-Lyase (Pyruvate-Phosphorylating),54187.1,NA,PMID:10749855
ACOAD10m,-0.3563959739207052,0,38.72258683655779,18.373700060592068,"Valine, leucine, and isoleucine metabolism","Acyl Coenzyme A Dehydrogenase (2-Methylbutanoyl Coenzyme A), Mitochondrial",36.1 or 34.1,NA,PMID:11013134
ACONTm,0.6458507824019493,0,-58.950353841628136,-12.684759708090127,Citric acid cycle,Aconitate Hydratase,50.1 or 48.1,NA,"PMID:10419470,PMID:17244191,PMID:17244192"
ACRNtm,-1.2559213093852934,0,32.60623967758082,-287.42081339087486,"Transport, mitochondrial",O-Acetylcarnintine Transport into Mitochondria via Diffusion,788.1,NA,"PMID:14598172,PMID:977593"
ADAe,-0.4824104114821006,0,60.17738538548378,21.011177403034374,Purine catabolism,"Adenosine Deaminase, Extracellular",100.1,NA,"PMID:12381379,PMID:15016824"
ADCim,-0.65381988988275,0,135.34088681791724,28.32976153486371,Propanoate metabolism,"Acetoacetate Decarboxylation (Irreversible), Mitochondrial",NA,NA,NA
ADEt,0.37216361275917836,0,-207.97153115366697,-95.15781759137518,"Transport, extracellular","Adenine Reversible Transport, Cytosol",3177.1,NA,"PMID:12006583,PMID:12838422"
ADK3m,-1.1644347897128906,0,116.51928053248673,-8.852113948139921,Nucleotide interconversion,Adentylate Kinase (GTP),50808.1,NA,PMID:11485571
ADKd,-2.4378295012176525,0,9.300627672321722,-22.23766598520279,Nucleotide interconversion,Adenylate Kinase (D Form),26289.2 or 26289.1,NA,PMID:10215863
ADNK1m,-0.6080068336817476,0,187.7436674133301,45.7673643569339,Nucleotide interconversion,"Adenosine Kinase, Mitochondrial",NA,NA,NA
ADNt,2.1636375942261044,0,-9.728481986045837,3.578294617049397,"Transport, extracellular",Adenosine Faciliated Transport in Cytosol,3177.1 or 2030.1,NA,"PMID:10722669,PMID:12838422"
ADNt4,-0.6332110517385889,0,114.46335198204517,25.706348510976138,"Transport, extracellular",Adenosine Transport (Na/Adn Symport),9154.2 or 9154.1 or 64078.1 or 9153.1,NA,PMID:12856181
ADNtm,-0.7706333800344533,0,182.78134757940768,23.67736899110122,"Transport, mitochondrial",Adenosine Faciliated Transport in Mitochondria,2030.1,NA,"PMID:10722669,PMID:12838422,PMID:14607828"
ADPRIBt,-0.5933863344174436,0,17.220645329477453,4.394508456529474,"Transport, extracellular",ADPribose Transport,952.1,NA,PMID:8394137
AFLATOXINte,-0.5145279000004848,2.980222891216665e-12,16.72626982071991,5.361497358365476,"Transport, extracellular",Transport of Xenobiotic,NA,NA,NA
AKGMALtm,-0.6456669359350556,0,-118.20890729859099,-549.0102674658895,"Transport, mitochondrial",Alpha-Ketoglutarate/Malate Transporter,8402.1 or 1468.1,NA,PMID:14598172
AKR1C1,0.6887979044183437,0,111.95329676529094,607.536053433609,Steroid metabolism,"Aldo-Keto Reductase Family 1, Member C1 (Chlordecone Reductase",1645.1,NA,PMID:8486699
AKR1D,0.4348599082402483,0,9.929428010229755,25.210276834674016,Bile acid synthesis,"Aldo-Keto Reductase Family 1, Member D1 (Delta 4-3-Ketosteroid-5-Beta-Reductase)",6718.1,NA,NA
ALADGLNexR,1.000805942755503,0,-918.7584809936524,0.3700842375516891,"Transport, extracellular",L-Alanine/Glutamine Reversible Antiport,56301.1 and 6520.1,NA,"PMID:10734121,PMID:10863037,PMID:14770310"
ALADGLYexR,1.0413439607495594,0,-8.50265038980887,0.17220676708221436,"Transport, extracellular",D-Alanine/Glycine Reversible Antiport,56301.1 and 6520.1,NA,"PMID:10734121,PMID:10863037,PMID:14770310"
ALAGLNNaEx,-0.9400369130088434,0,178.968795308429,5.531606831716457,"Transport, extracellular",L-Alanine/L-Glutamine Na-Dependent Exchange (Ala-L In),6510.1,NA,PMID:14530974
ALASERNaEx,-0.44513614121657386,0,33.500087236876226,12.8624474495437,"Transport, extracellular",L-Alanine/L-Serine Na-Dependent Exchange (Ala-L In),6509.1 or 6510.1,NA,PMID:14530974
ALASm,0.9934445819695837,0,0.46928739624023436,142.70614216837882,"Glycine, serine, alanine, and threonine metabolism",5-Aminolevulinate Synthase,212.1 or 23464.1 or 211.2 or 211.1,NA,PMID:2263504
ALAt4,0.9798672656173021,1.9191035322965392e-8,0.03108465031385422,3.0568863846160474,"Transport, extracellular",Alanine-Sodium Symporter,54407.1 or 6542.1 or 11254.1 or 6541.1 or 81539.1 or 55089.1 or 84889.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1),NA,"PMID:10747860,PMID:10891391,PMID:10930503,PMID:11325958,PMID:11342143,PMID:11414754,PMID:11591158,PMID:11891586,PMID:12049641,PMID:1348489,PMID:14770310,PMID:7534987,PMID:8954799"
ALCD21_D,0.45123906949555975,0,195.24649658084138,516.3438726583242,Pyruvate metabolism,"Alcohol Dehydrogenase (D-1, 2-Propanediol)",127.1 or 284273.2 or 125.1 or 128.1 or 131.1 or (125.1 and 124.1) or 124.1 or 130.1 or 137872.1 or (125.1 and 126.1) or (126.1 and 124.1) or 284273.1 or 126.1,NA,"PMID:15987839,PMID:2296157"
ALCD21_L,0.7344705028269569,0,13.109285919001698,85.63142694770097,Pyruvate metabolism,"Alcohol Dehydrogenase (L-1, 2-Propanediol)",130.1 or 125.1 or 125.1 and 124.1 or 128.1 or 126.1 or 284273.2 or 137872.1 or 127.1 or 124.1 or (126.1 and 124.1) or 284273.1 or (125.1 and 126.1) or 131.1,NA,"PMID:15987839,PMID:2296157"
ALCD22_D,0.47524587952973624,0,119.95057615475356,337.2181109524906,Pyruvate metabolism,Alcohol Dehydrogenase (D-Lactaldehyde),126.1 or 137872.1 or (126.1 and 124.1) or 127.1 or 130.1 or 284273.1 or (125.1 and 124.1) or 128.1 or 124.1 or 125.1 or 284273.2 or 131.1 or (125.1 and 126.1),NA,"PMID:15987839,PMID:2296157"
ALCD22_L,1,0.01052435928637336,0,2.785851903521456,Pyruvate metabolism,Alcohol Dehydrogenase (L-Lactaldehyde),126.1 or 137872.1 or (126.1 and 124.1) or 127.1 or 130.1 or 284273.1 or (125.1 and 124.1) or 128.1 or 124.1 or 125.1 or 284273.2 or 131.1 or (125.1 and 126.1),NA,"PMID:15987839,PMID:2296157"
ALDD21,-0.987204819862829,0,221.6425266078189,1.4271080794784432,Fatty acid oxidation,"Aldehyde Dehydrogenase (Pristanal, NAD)",224.1,NA,"PMID:11591435,PMID:8528251"
ALR2,0.627635028890483,0,13.109285919001698,57.30166535786316,Pyruvate metabolism,Aldose Reductase (Methylglyoxal),10327.2 or 8574.1 or 10327.1 or 231.1,NA,"PMID:12071861,PMID:1537826,PMID:9823300"
ALR3,0.7344705028269569,0,13.109285919001698,85.63142694770097,Pyruvate metabolism,Aldose Reductase (Acetol),10327.2 or 8574.1 or 10327.1 or 231.1,NA,"PMID:12071861,PMID:1537826,PMID:9823300"
AMETt2m,1,0,0,12.277948625012266,"Transport, mitochondrial","S-Adenosyl-L-Methionine Reversible Transport, Mitochondrial",115286.3 or 115286.2 or 115286.1,NA,PMID:14674884
AMPDA,0.635991614103451,0,82.72399672496059,371.7929865649283,Nucleotide interconversion,Adenosine Monophosphate Deaminase,271.2 or 270.1 or 271.1 or 272.1 or 271.3,NA,"PMID:1400401,PMID:2345176"
AMPtp,1,0,-22.07424266207516,NA,"Transport, peroxisomal","AMP Transporter, Peroxisome",NA,NA,NA
AMY1e,0.545705717547781,0,7.038611870839959,23.94840312237758,Starch and sucrose metabolism,"Alpha-Amylase, Extracellular (Strch1 -> Strch2)",6520.1 or 280.1 or 278.1 or 276.1 or 277.1 or (6519.1 and 11136.1) or 276.2 or 279.1,NA,NA
ANDRSTRNtr,-1,0,57.50809765074141,NA,"Transport, endoplasmic reticular",Androsterone Intracellular Transport,NA,NA,NA
ANTIPYRENEte,0.7434844486191646,0,7.605393279711866,51.692323671729675,"Transport, extracellular",Transport of Antipyrine,NA,NA,NA
AOBUTDsm,-0.4199184812674159,0,43.57103727779202,17.80014402960334,"Glycine, serine, alanine, and threonine metabolism","L-2-Amino-3-Oxobutanoate Decarboxylation, Mitochondrial (Spontaneous)",NA,NA,PMID:12097150
APNNOXte,0.5732110203559678,0,-11.943864110014596,-3.2401944243733447,"Transport, extracellular",Transport of Alpha-Pinene Oxide,NA,NA,NA
APPNNte,-0.5732110203559848,0,11.943864110014788,3.240194424373233,"Transport, extracellular",Transport of (+)-Alpha-Pinene,NA,NA,NA
ARACHCOAtx,-1.3083052458659725,0,38.55400372549966,-5.149406309670514,"Transport, peroxisomal",Fatty Acid Intracellular Transport,NA,NA,NA
ARACHCPT1,-0.9938054074288454,0,44.19366088083973,0.1373061394881125,Fatty acid oxidation,Carnitine Transferase,1375.3 or 1374.1 or 1375.2 or 1375.4 or 1375.1 or 126129.1,NA,NA
ARACHCPT2,-0.9938054074287125,0,44.19366088083973,0.1373061394910694,Fatty acid oxidation,Carnitine Transferase,1376.1,NA,NA
ARACHDtr,-1.2084524433546893,0,56.81217355929539,-5.36241404081881,"Transport, endoplasmic reticular",Intracellular Transport,NA,NA,NA
ARACHt,-0.9314660650083204,0,91.68800296553076,3.2533523361330907,"Transport, extracellular",Fatty Acid Transport via Diffusion,NA,NA,"PMID:11788354,PMID:12864740"
ARGSS,0.5190691367242101,0,4.091323143052417,12.922861037954268,Alanine and aspartate metabolism,Argininosuccinate Synthase,445.1 or 445.2,NA,NA
ARGt4,0.996153456972371,0,0.3324322623997927,172.51485425539389,"Transport, extracellular",L-Arginine Transport in via Sodium Symport,11254.1,NA,"PMID:11133652,PMID:12719981"
ASNALANaEx,0.6354250143637656,0,26.16305796499299,117.36328912837543,"Transport, extracellular",L-Alanine/L-Asparagine Na-Dependent Exchange (Asn-L In),6510.1,NA,PMID:14530974
ASNCYSNaEx,0.4542608177963594,0,14.80016516310796,39.43880336155016,"Transport, extracellular",L-Cysteine/L-Asparagine Na-Dependent Exchange (Asn-L In),6510.1,NA,PMID:14530974
ASNGLNNaEx,0.5116217252033133,0,28.2846330103775,87.54620742638222,"Transport, extracellular",L-Glutamine/L-Asparagine Na-Dependent Exchange (Asn-L In),6510.1,NA,PMID:14530974
ASNSERNaEx,0.9162035210171724,0,2.7666579945933627,63.2661402369488,"Transport, extracellular",L-Serine/L-Asparagine Na-Dependent Exchange (Asn-L In),6510.1,NA,PMID:14530974
ASNt4,0.9975356053343506,0,0.00813532645702362,6.594156563246996,"Transport, extracellular",L-Asparagine Transport in via Sodium Symport,81539.1 or 11254.1 or 54407.1 or 55089.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1),NA,"PMID:10747860,PMID:10891391,PMID:10930503,PMID:11325958,PMID:11342143,PMID:11414754"
ASNTHRNaEx,0.7467552699709411,0,16.093973128905894,111.00816342540011,"Transport, extracellular",L-Threonine/L-Asparagine Na-Dependent Exchange (Asn-L In),6510.1,NA,PMID:14530974
ASPGLUm,-0.6712964624462772,0,47.612147897187064,9.36415638756819,"Transport, mitochondrial",Aspartate-Glutamate Mitochondrial Shuttle,8604.1 or 10165.1,NA,PMID:14598172
ASPTAm,2.616095776503546,0,-99.95862225978816,44.67323800127741,Alanine and aspartate metabolism,Aspartate Transaminase,2806.1,NA,PMID:6930651
ATPH1e,-0.6355869857962068,0,6.406461971282309,1.4273763105301764,Nucleotide interconversion,ATP Diphosphohydrolase,954.1 or 954.2 or 953.1 or 956.1 or 955.1 or 957.1,NA,"PMID:8955160,PMID:9676430"
ATPH2e,0.4012387672363401,0,67.69205494110659,158.4149514482856,Nucleotide interconversion,ATP Diphosphohydrolase,954.2 or 954.1 or 953.1 or 956.1 or 955.1 or 957.1 or 377841.1,NA,"PMID:8955160,PMID:9676430"
ATPtn,-0.5612253075441753,0,32.631503193168065,9.170923446325475,"Transport, nuclear",ATP Diffusion in Nucleus,NA,NA,NA
ATPtx,-1,0,22.07424266360104,NA,"Transport, peroxisomal","ATP Transporter, Peroxisomal",NA,NA,NA
B3GALTg,-0.42920406048433224,0,13.178399386534654,5.263193036689676,Blood group synthesis,Beta Galactosyltransferase,NA,NA,NA
BAAT1x,0.8419105043398724,0,8.414107219766969,98.03328429897428,Bile acid synthesis,Bile Acid Coenzyme A: Amino Acid N-Acyltransferase,570.1,NA,NA
BAAT2x,0.8583930266287494,0,6.711415811779424,88.07792474116236,Bile acid synthesis,Bile Acid Coenzyme A: Amino Acid N-Acyltransferase,570.1,NA,NA
BAAT4x,0.8678033303941701,0,8.46448650405407,119.59451118919476,Bile acid synthesis,Bile Acid Coenzyme A: Amino Acid N-Acyltransferase,570.1,NA,NA
BAMPPALDOX,0.4196824371613008,0,4.221959833408354,10.328555621461168,Beta-Alanine metabolism,Beta-Aminopropion Aldehyde:NAD+ Oxidoreductase,8854.2 or 501.1 or 216.1 or 224.1 or 8854.3 or 223.1 or 8854.1,NA,PMID:12586697
BCDO,0.5939458963693879,0,2.015021094413946,7.909868600812544,Vitamin A metabolism,Beta-Carotene Dioxygenase,53630.1,NA,"PMID:10799297,PMID:11401432,PMID:1503811"
BDHm,-2.4812056304275285,0,359.9340227151632,-153.1470293993104,Butanoate metabolism,(R)-3-Hydroxybutanoate:NAD+ Oxidoreductase,622.2 or 622.3 or 622.1,NA,"PMID:1639787,PMID:8679568"
BETALDHxm,-0.39492851668265055,0,4.214298119037236,1.8280159761100476,"Glycine, serine, alanine, and threonine metabolism","Betaine-Aldehyde Dehydrogenase, Mitochondrial",NA,NA,PMID:15321791
BHBtm,-2.4812056304275285,0,359.9340227151632,-153.1470293993104,"Transport, mitochondrial",(R)-3-Hydroxybutanoate Mitochondrial Transport via H+ Symport,NA,NA,PMID:3427918
BHMT,0.5278496332459968,0,56.54302146049105,182.96975007125587,"Glycine, serine, alanine, and threonine metabolism",Betaine-Homocysteine S-Methyltransferase,23743.1 or 635.1,NA,PMID:9281325
BILDGLCURtr,0.8718184055788433,0,0.7037664182629515,10.277005375706755,"Transport, endoplasmic reticular",Glucuronidated Compound Transport,NA,NA,NA
BILGLCURte,0.7898821450918139,0,1.7033608284492032,14.510024075879937,"Transport, extracellular",Bilirubin Monoglucuronide Transport Mdr,4363.1,NA,NA
BILIRUBt2,0.6923161208686724,0,-117.8988349899292,-21.435457860051176,"Transport, extracellular",Bilirubin Transport via Bicarbonate Antiport,10599.1,NA,"PMID:10358072,PMID:12507753,PMID:9334206"
BTNt2m,-0.6036641369495019,0,25.82382761597391,6.382202338772256,"Transport, mitochondrial","Biotin Reversible Transport via Proton Symport, Mitochondria",6566.1,NA,"PMID:12949353,PMID:15121743,PMID:16011464"
BTNt4i,-0.8187324268684322,0,4.4925857853335325,0.44776246926821767,"Transport, extracellular",Biotin Uptake (Antiport),80704.1,NA,"PMID:14770311,PMID:15623830"
BUP2,0.35683880517625327,0,13.811772125286272,29.137871716554276,Pyrimidine catabolism,Beta-Ureidopropionase (D-3-Amino-Isobutanoate Forming),51733.1,NA,"PMID:11508704,PMID:5773299"
C160CPT2,0.8920312759393649,0,-735.7377667754173,-41.98485983405523,Fatty acid oxidation,C160 Transport into the Mitochondria,1376.1 or 1374.1,NA,"PMID:1528846,PMID:1988962"
C160CRNt,1,0,-286.64406003038886,NA,Fatty acid oxidation,C160 Transport into the Mitochondria,788.1,NA,PMID:14598172
C161CPT12,0.417748979361096,0,1.4482065728596465,3.526302776288525,Fatty acid oxidation,Carnitine O-Palmitoyltransferase,126129.1 or 1375.3 or 1375.1 or 1375.2 or 1374.1 or 1375.4,NA,NA
C161CPT2,1.9373927286285155,0,-9.55116409175442,29.929312545558997,Fatty acid oxidation,Transport of Hexadecenoyl Coenzyme A into Mitochondrial Matrix,1376.1,NA,NA
C180CPT1,-1.1286013962721866,0,13.578608599789481,-224.75218825595678,Fatty acid oxidation,Production of Stearoylcarnitine,1375.4 or 1375.2 or 126129.1 or 1375.1 or 1374.1 or 1375.3,NA,PMID:1988962
C180CPT2,0.7139755414744428,0,21.209386108393037,127.09531634765864,Fatty acid oxidation,Carnitine O-Stearoyl Transferase,1376.1,NA,"PMID:1528846,PMID:1988962"
C180CRNt,0.8455943846750854,0,39.31596181729976,469.9396340309143,Fatty acid oxidation,C180 Transport into the Mitochondria,788.1,NA,PMID:14598172
C181CPT1,-0.8754554167687545,0,209.57541034718304,13.917410088146886,Fatty acid oxidation,Transport of Octadecenoyl Coenzyme A into Mitochondrial Matrix,126129.1 or 1375.3 or 1374.1 or 1375.2 or 1375.1 or 1375.4,NA,PMID:1988962
C181CPT2,2.6071226871022124,0,-42.65343054312814,19.00387146622641,Fatty acid oxidation,Transport of Octadecenoyl Coenzyme A into Mitochondrial Matrix,1376.1,NA,"PMID:1528846,PMID:1988962"
C204CPT2,-2.3208345672547095,0,8.550480721245842,-3.4008832040684576,Fatty acid oxidation,Arachidonic Acid Transport into the Mitochondria,1376.1,NA,"PMID:1528846,PMID:1988962"
CAROtr,0.5939458963693879,0,2.015021094413946,7.909868600812544,"Transport, extracellular",Beta-Carotene Transport via Diffusion,NA,NA,PMID:1503811
CBPPer,0.8353820440351644,0,10.044329618824552,111.98767545564175,Glycolysis/gluconeogenesis,"Carbamoyl Phosphate Phosphotransferase, Endoplasmic Reticulum",2538.1 or 57818.1 or 92579.1,NA,"PMID:11946414,PMID:8384451"
CBPSam,-0.37617440535494995,0,7.328432071836945,3.3220088073432756,Glutamate metabolism,"Carbamoyl-Phosphate Synthase (Ammonia), Mitochondrial",1373.1 or 1373.2,NA,"PMID:10347186,PMID:12853138"
CBPter,0.8353820440351644,0,10.044329618824552,111.98767545564175,"Transport, endoplasmic reticular","Carbamoyl Phosphate Transport, Endoplasmic Reticulum",NA,NA,"PMID:12192101,PMID:8384451"
CBR2,0.9999999846317592,0,1.3263420201838016e-6,172.60817588822917,Eicosanoid metabolism,Carbonyl Reductase [NADPH] 1,873.1,NA,"PMID:8740524,PMID:9740676"
CERK,-0.4474576264297604,6.98659017171027e-7,8.760949085955236,3.344343567847188,Sphingolipid metabolism,Ceramide Kinase,64781.1 or 64781.2,NA,PMID:11956206
CERT1gt,0.712718937137536,0,14.828174555818093,88.40295671382006,"Transport, golgi apparatus",Ceramide Transport Protein,10087.1,NA,"PMID:12803919,PMID:14685229,PMID:15596449,PMID:15907394"
CERT2rt,-0.5469972305759939,0,4.3223080005754175,1.2656890754970342,"Transport, endoplasmic reticular",Ceramide Transport Protein,10087.1,NA,"PMID:12803919,PMID:14685229,PMID:15596449,PMID:15907394"
CH25H,0.4262856010818464,0,2.095145863757226,5.208648036859587,Bile acid synthesis,Cholesterol 25-Hydroxylase,9023.1,NA,NA
CHATn,0.7709754899383717,0,22.81513663601456,176.42237405552865,Glycerophospholipid metabolism,Choline O-Acetyltransferase,1103.4 or 1103.1 or 1103.3 or 1103.2,NA,PMID:10861222
CHOLATEt2,0.4365323206431859,0,48.54396667729374,123.76038530507944,"Transport, extracellular",Cholate Transport via Sodium Symport,6554.1 or 6555.1,NA,"PMID:12851823,PMID:7592981,PMID:8132774,PMID:9109432"
CHOLD2m,-0.39492851668265055,0,4.214298119037236,1.8280159761100476,"Glycine, serine, alanine, and threonine metabolism","Choline Dehydrogenase (FAD Acceptor), Mitochondrial",55349.1,NA,PMID:15321791
CHOLK,0.5554976276101973,0,21.07307917474471,73.74341893053352,Glycerophospholipid metabolism,Choline Kinase,1120.2 or 1119.1 or 1120.1 or 1119.2,NA,NA
CHOLPtl,-0.6635517093665125,0,-11.977383856420348,-59.22157414017711,"Transport, lysosomal",Choline Phosphate Intracellular Transport,NA,NA,NA
CHOLt4,1,0,0,5.58709398435232,"Transport, extracellular","Choline, Sodium Symport",60482.1,NA,"PMID:11027560,PMID:11068039,PMID:12675135"
