Reaction,fc,pval,S1K1,S1K1_FC5,subSystem,rxnNames,geneRules,kegg,source
r0153,-0.6525584831123282,0,180.6785020874083,37.98668154606819,Glycolysis/gluconeogenesis,CTP:Pyruvate O2-Phosphotransferase,5313.1,NA,"PMID:1009117,PMID:7154942"
r0160,0.4950739397282631,0,191.5274976167649,567.1083213135958,"Glycine, serine, alanine, and threonine metabolism",L-Serine:Pyruvate Aminotransferase,189.1,NA,"PMID:10347152,PMID:6469715"
r0166,0.43416501747796626,0,23.306912301212595,59.07368635788504,Pyrimidine catabolism,Uridine Triphosphate Pyrophosphohydrolase,3704.1,NA,"PMID:15652174,PMID:16752921,PMID:17095758"
r0178,0.35270165611562565,0,-825.540779511261,-395.03993875570296,Glutamate metabolism,Succinate-Semialdehyde:NAD+ Oxidoreductase,7915.1,NA,"PMID:3190233,PMID:656447,PMID:7616245,PMID:7814412"
r0191,0.3507293181288567,0,34.16708482579626,71.08049766885638,Fructose and mannose metabolism,UTP:D-Fructose-6-Phosphate 1-Phosphotransferase,5211.1,NA,"PMID:11945275,PMID:4276999"
r0202,-0.3709847185373937,0,-278.25310734242646,-606.472957485199,Glycolysis/gluconeogenesis,Sn-Glycerol-3-Phosphate:NAD+ 2-Oxidoreductase,2819.1,NA,"PMID:17045662,PMID:7772607"
r0208,-0.39316946149529686,0,11.658577652105711,5.078191239731026,Fructose and mannose metabolism,GTP:Alpha-D-Mannose-1-Phosphate Guanylyltransferase,29926.1 or 29925.1,NA,"PMID:10025667,PMID:8549746,PMID:9451026"
r0226,-0.754966363181812,0,81.7410791928485,11.412933223263254,Folate metabolism,"5, 6, 7, 8-Tetrahydrofolate:NADP+ Oxidoreductase",1719.1,NA,"PMID:15153070,PMID:16171773,PMID:1631094,PMID:6882460,PMID:962851"
r0239,-0.6454350127115682,0,15.935739985779847,3.433897663438277,Tryptophan metabolism,N-Formylanthranilate Amidohydrolase,125061.1,NA,"PMID:4140137,PMID:4190298"
r0242,-4.612868090162281,0,500.4462682763815,-777.4817181114197,Miscellaneous,Glycerone Phosphate Phosphohydrolase (Alkaline Optimum),249.1,NA,"PMID:1730777,PMID:3042787"
r0245,-0.6098265908290365,0,50.932687028607916,12.344547076934285,Glycerophospholipid metabolism,Glycerol:NADP+ Oxidoreductase,231.1 or 10327.1,NA,"PMID:11716357,PMID:6753936,PMID:6815419,PMID:8916913,PMID:9693960"
r0246,0.397779284014035,0,4.129239782499591,9.58413696754839,Miscellaneous,Glycerol:NADP+ Oxidoreductase,231.1 or 10327.1,NA,"PMID:11716357,PMID:6753936,PMID:6815419,PMID:8916913,PMID:9693960"
r0249,1.8260023944564412,0,-137.96222120304108,40.32449699327303,Pentose phosphate pathway,D-Ribose-5-Phosphate Ketol-Isomerase,22934.1,NA,"PMID:14690456,PMID:14988808,PMID:15234337,PMID:2843500"
r0276,0.41462353194568885,0,100.41892191614397,242.67284003977775,Purine catabolism,NADH:Guanosine-5-Phosphate Oxidoreductase (Deaminating),51292.1 or 2766.1,NA,"PMID:12009299,PMID:12669231"
r0309,0.4639997832195421,0,-745.0295393157959,-272.7705284920979,Fatty acid oxidation,Trans-Hexadec-2-Enoyl Coenzyme A Reductase,55825.1 or 51102.1,NA,PMID:12654921
r0310,-0.741750410983762,0,45.490912139346634,6.744944218112538,Fatty acid oxidation,Palmitoyl Coenzyme A:Oxygen 2-Oxidoreductase,37.1 or 8310.1 or 33.1 or 34.1 or 51.1,NA,"PMID:17603022,PMID:1774065,PMID:3597357,PMID:6240978,PMID:7876265"
r0317,-0.9284283618215813,0,-0.19757791740335526,-5.323545321688056,Miscellaneous,Citrate Hydro-Lyase,50.1 or 48.1,NA,"PMID:15263083,PMID:16511074"
r0340,0.397779284014035,0,4.129239782499591,9.58413696754839,Miscellaneous,ATP:(R)-Glycerate 3-Phosphotransferase,132158.1,NA,"PMID:16753811,PMID:216417,PMID:2537226,PMID:6252205"
r0360,0.6137936060349116,0,3.7190238496995196,15.540231863377596,Fructose and mannose metabolism,Hexokinase,3098.1 or 3099.1 or 3101.1,NA,"PMID:16906315,PMID:7061426,PMID:7150652,PMID:8717435"
r0361,-0.46032112107926976,0,7.564097477458243,2.7954013591646176,Fructose and mannose metabolism,Hexokinase,3098.1 or 3099.1 or 3101.1,NA,"PMID:16906315,PMID:7061426,PMID:7150652,PMID:8717435"
r0365,1,0,NA,42.39304128732066,Propanoate metabolism,3-Hydroxypropanoate:NAD+ Oxidoreductase,NA,NA,PMID:13672942
r0377,0.9838776054374765,0,4.135901090634987,508.9269785697937,Pyrimidine catabolism,ATP:Deoxycitidine 5-Phosphotransferase,1633.1,NA,"PMID:12036920,PMID:1657002,PMID:213049,PMID:8399394,PMID:9342341,PMID:9593124"
r0380,0.9260462625810585,0,9.798046638764419,255.17968080885112,Miscellaneous,Lactose 6-Phosphate Galactohydrolase,2720.1,NA,PMID:3109378
r0385,-0.6350679919506144,0,55.27469786656126,12.336799806534621,Miscellaneous,"3-Methyl-2-Oxobutanoate:[Dihydrolipoyllysine-Residue (2-Methylpropanoyl)Transferase] Lipoyllysine 2-Oxidoreductase (Decarboxylating, Acceptor-2-Methylpropanoylating)",593.1 and 594.1 and 641649.1,NA,"PMID:11839747,PMID:12387880,PMID:15576032"
r0386,-0.9255324976279058,0,93.75257213802207,3.6257606125467814,Miscellaneous,"4-Methyl-2-Oxopentanoate:[Dihydrolipoyllysine-Residue (2-Methylpropanoyl)Transferase] Lipoyllysine 2-Oxidoreductase (Decarboxylating, Acceptor-2-Methylpropanoylating)",593.1 and 594.1 and 641649.1,NA,"PMID:11839747,PMID:12387880,PMID:15576032"
r0391,0.7571390351529702,0,67.53541504152753,488.62983847351074,NAD metabolism,Nicotinate D-Ribonucleotide:Pyrophosphate Phosphoribosyltransferase,93100.1 or 23475.1,NA,PMID:17604275
r0393,0.397779284014035,0,4.129239782499591,9.58413696754839,Miscellaneous,D-Glyceraldehyde:NAD+ Oxidoreductase,224.1 or 217.1 or 219.1 or 223.1 or 501.1,NA,"PMID:12705826,PMID:170276,PMID:6189823,PMID:6285247,PMID:8155713"
r0399,0.344015309594121,0,7.097720446478296,14.54217618612972,Tetrahydrobiopterin metabolism,"L-Phenylalanine, Tetrahydrobiopterin:Oxygen Oxidoreductase (4-Hydroxylating) Phenylalanine, Tyrosine And Tryptophan Biosynthesis",5053.1,NA,"PMID:3298976,PMID:4074362"
r0403,-1,0,42.569355967915804,NA,Tetrahydrobiopterin metabolism,"L-Tryptophan, Tetrahydrobiopterin:Oxygen Oxidoreductase (5-Hydroxylating)",7166.1 or 121278.1,NA,NA
r0407,-0.42333575090570275,0,-6.886632354332506,-16.997741837924348,Miscellaneous,"Sedoheptulose 1, 7-Bisphosphate D-Glyceraldehyde-3-Phosphate-Lyase Carbon Fixation",230.1 or 229.1 or 226.1,NA,"PMID:10214945,PMID:2198022,PMID:4052378,PMID:4084320,PMID:6952783"
r0409,-0.9108381578551122,0,-0.5753223378300667,-12.329802186070383,Miscellaneous,UTP:Sedoheptulose 7-Phosphate 1-Phosphotransferase,5211.1,NA,PMID:11945275
r0423,-0.6674383876144909,0,189.43739928295017,37.78226974957995,Miscellaneous,Isocitrate:NADP+ Oxidoreductase (Decarboxylating),3417.1 or 3418.1,NA,"PMID:10521434,PMID:16489927,PMID:9866202"
r0424,0.3898103048079294,0,1.9846102447791354,4.5202857258236975,Miscellaneous,Isocitrate:NADP+ Oxidoreductase (Decarboxylating),3417.1 or 3418.1,NA,"PMID:10521434,PMID:16489927,PMID:9866202"
r0425,0.6706493699790254,0,-188.6146234363295,-37.18335287835048,Miscellaneous,Ec:1.1.1.42,(3421.1 and 3420.1 and 3419.1) or 3417.1 or 3418.1,NA,"PMID:10521434,PMID:16489927,PMID:18484410,PMID:9866202"
r0426,0.9284283618215813,0,0.19757791740335523,5.323545321688056,Miscellaneous,Isocitrate Hydro-Lyase,50.1 or 48.1,NA,"PMID:15263083,PMID:16511074"
r0431,1,0,-139.96317038499117,NA,Fatty acid oxidation,Palmitoyl Coenzyme A:L-Carnitine O-Palmitoyltransferase,1374.1 and 1376.1,NA,"PMID:1735445,PMID:1988962,PMID:2355017,PMID:6361812,PMID:7892212"
r0432,-1,0,147.04275071171224,NA,Fatty acid oxidation,Palmitoyl Coenzyme A:L-Carnitine O-Palmitoyltransferase,1374.1 and 1376.1,NA,"PMID:1735445,PMID:1988962,PMID:2355017,PMID:6361812,PMID:7892212"
r0433,-1,0,7.079580298020526,NA,Fatty acid oxidation,Palmitoyl Coenzyme A:L-Carnitine O-Palmitoyltransferase,1374.1 and 1376.1,NA,"PMID:1735445,PMID:1988962,PMID:2355017,PMID:6361812,PMID:7892212"
r0434,1,0,-239.22746540976166,NA,Fatty acid oxidation,Palmitoyl Coenzyme A:L-Carnitine O-Palmitoyltransferase,1374.1 and 1376.1,NA,"PMID:1735445,PMID:1988962,PMID:2355017,PMID:6361812,PMID:7892212"
r0437,-1,0,3.294252362527182,NA,Fatty acid oxidation,Palmitoyl Coenzyme A:L-Carnitine O-Palmitoyltransferase,1374.1 and 1376.1,NA,"PMID:1735445,PMID:1988962,PMID:2355017,PMID:6361812,PMID:7892212"
r0438,-1,0,105.31260103440397,NA,Fatty acid oxidation,Palmitoyl Coenzyme A:L-Carnitine O-Palmitoyltransferase,1374.1 and 1376.1,NA,"PMID:1735445,PMID:1988962,PMID:2355017,PMID:6361812,PMID:7892212"
r0440,-1,0,25.512316781057464,NA,Fatty acid oxidation,Palmitoyl Coenzyme A:L-Carnitine O-Palmitoyltransferase,1374.1 and 1376.1,NA,"PMID:1735445,PMID:1988962,PMID:2355017,PMID:6361812,PMID:7892212"
r0441,1,0,-12.862651987057577,NA,Fatty acid oxidation,Palmitoyl Coenzyme A:L-Carnitine O-Palmitoyltransferase,1374.1 and 1376.1,NA,"PMID:1735445,PMID:1988962,PMID:2355017,PMID:6361812,PMID:7892212"
r0450,0.46497773789171926,0,24.071045570210043,65.91042725806795,Lysine metabolism,L-2-Aminoadipate:2-Oxoglutarate Aminotransferase Lysine Biosynthesis Lysine Degradation,51166.1,NA,PMID:8087205
r0472,-0.9990014549286884,0,38.52590792669654,0.019244536007288867,Nucleotide interconversion,2-Deoxyadenosine 5-Diphosphate:Oxidized-Thioredoxin 2-Oxidoreductase,50484.1 and 6240.1 and 6241.1,NA,"PMID:6121703,PMID:8074691"
r0475,0.3990996701391158,0,210.12405285327137,489.2400260511875,Nucleotide interconversion,2-Deoxyadenosine 5-Diphosphate:Oxidized-Thioredoxin 2-Oxidoreductase,50484.1 and 6240.1 and 6241.1,NA,"PMID:6121703,PMID:8074691"
r0483,-0.47820954582225667,0,-0.8333199310332536,-2.3607589347690343,Pyrimidine catabolism,(R)-3-Amino-2-Methylpropanoate:2-Oxoglutarate Aminotransferase,18.1,NA,PMID:5773299
r0511,0.4486083374657445,0,4.271184367767085,11.221194853696879,Miscellaneous,"Steroyl Coenzyme A, Hydrogen-Donor:Oxygen Oxidoreductase Polyunsaturated Fatty Acid Biosynthesis",6319.1 or 79966.1,NA,"PMID:15907797,PMID:17530838,PMID:18286258"
r0512,0.73397766666111,0,82.57132325355076,538.2135726398468,Folate metabolism,Dihydrofolate:NAD+ Oxidoreductase,1719.1,NA,"PMID:15153070,PMID:1631094,PMID:6882460"
r0514,-0.7268086009376533,0,82.57132323162779,13.063274820283404,Folate metabolism,Dihydrofolate:NADP+ Oxidoreductase,1719.1,NA,"PMID:15153070,PMID:16171773,PMID:1631094,PMID:4396284,PMID:6882460,PMID:962851"
r0537,-0.5661808640337075,0,30.646002818770146,8.48868912203316,Glycerophospholipid metabolism,Sphinganine-1-Phosphate Pamlmitaldehyde-Lyase Sphingolipid Metabolism,8879.1,NA,"PMID:11018465,PMID:2061324,PMID:5432798"
r0545,-1,0,1.96045924187809,0,Phenylalanine metabolism,Phenylacetaldehyde:NAD+ Oxidoreductase Phenylalanine Metabolism Styrene Degradation,221.1 or 218.1 or 222.1 or 220.1,NA,PMID:15230339
r0552,3.2363289688535124,0,-120.5700944270134,228.3986796720773,"Glycine, serine, alanine, and threonine metabolism",P-Cumic Alcohol:NAD+ Oxidoreductase,501.1,NA,"PMID:10505788,PMID:7646513"
r0561,-0.6350679919506144,0,55.27469786656126,12.336799806534621,"Valine, leucine, and isoleucine metabolism","2-Methylpropanoyl Coenzyme A:Enzyme N6- (Dihydrolipoyl)Lysine S- (2-Methylpropanoyl)Transferase Valine, Leucine And Isoleucine Degradation",1629.1,NA,"PMID:10966480,PMID:1429740,PMID:1943690,PMID:7963542"
r0568,0.6037138461945539,0,9.388276172050892,37.993021821317825,Glutathione metabolism,(5-L-Glutamyl)-L-Amino-Acid 5-Glutamyltransferase (Cyclizing),79017.1,NA,PMID:6137189
r0584,0.8053597739083665,0,-42.96691743286448,-4.632367821893085,NAD metabolism,Deamino-NAD+ Nucleotidohydrolase,(5169.1 and 83594.1) or (5167.1 and 83594.1),NA,"PMID:11579996,PMID:11946484"
r0594,0.33627537016595166,0,20.96847634898252,42.21578834893983,Lysine metabolism,L-2-Aminoadipate-6-Semialdehyde:NAD+ 6-Oxidoreductase Lysine Degradation,501.1,NA,PMID:2160277
r0596,0.5210215095831443,0,13.349814445125917,42.39304128732066,CoA synthesis,3-Hydroxyisobutyryl Coenzyme A Hydrolase,26275.1,NA,"PMID:10989434,PMID:8188708,PMID:8824301"
r0604,-0.4649552865537455,0,76.67576582636069,28.004242539952884,Miscellaneous,"(S)-2-Methylbutanoyl Coenzyme A:Enzyme N6- (Dihydrolipoyl)Lysine S- (2-Methylbutanoyl)Transferase Valine, Leucine And Isoleucine Degradation",1629.1,NA,PMID:1943690
r0610,-1.2421717422824166,0,23.305630263866483,-2.5171867879509926,Miscellaneous,CTP:D-Tagatose 6-Phosphate 1-Phosphotransferase,5211.1,NA,"PMID:131802,PMID:1810251,PMID:193556,PMID:2987258,PMID:6091737"
r0611,1.2421717422824166,0,-23.305630263866483,2.5171867879509926,Miscellaneous,ITP:D-Tagatose 6-Phosphate 1-Phosphotransferase,5211.1,NA,"PMID:131802,PMID:1810251"
r0629,0.7223032299928347,0,-226.34344461280182,-36.49464414087655,Bile acid synthesis,Choloyl Coenzyme A:Glycine N-Choloyltransferase Bile Acid Biosynthesis,570.1,NA,"PMID:10884298,PMID:12239217,PMID:12543708,PMID:15026425,PMID:3741411,PMID:6884990"
r0630,-0.4671048728739826,0,-95.33712391818761,-262.4710791042528,Bile acid synthesis,Choloyl Coenzyme A:Glycine N-Choloyltransferase Bile Acid Biosynthesis,570.1,NA,"PMID:10884298,PMID:12239217,PMID:12543708,PMID:15026425,PMID:3741411,PMID:6884990"
r0634,-0.8278619095442462,0,76.01201984856128,7.158398498319089,Fatty acid oxidation,Octanoyl Coenzyme A:Acetyl Coenzyme A C-Acyltransferase,(10449.1 and 3032.1) or (3032.1 and 30.1),NA,"PMID:1121274,PMID:1679347,PMID:3194209,PMID:6378901,PMID:8241273"
r0637,-0.7111961449073467,0,92.52731589231492,15.616120694640278,Fatty acid oxidation,Octanoyl Coenzyme A:L-Carnitine O-Octanoyltransferase,54677.1,NA,"PMID:1735445,PMID:1988962,PMID:2355017,PMID:6361812,PMID:7892212"
r0638,0.5478202791883771,0,-93.1065529361628,-27.200118565756828,Fatty acid oxidation,Trans-Dodec-2-Enoyl Coenzyme A Reductase,55825.1 or 51102.1,NA,PMID:12654921
r0643,0.9997913511325276,0,0.011756566736847163,112.6806043290548,"Valine, leucine, and isoleucine metabolism","(S)-Methylmalonate Semialdehyde:NAD+ Oxidoreductase Valine, Leucine And Isoleucine Degradation",224.1 or 217.1 or 219.1 or 223.1 or 501.1,NA,"PMID:10947204,PMID:10989432,PMID:1527093,PMID:16683190,PMID:8120000,PMID:8155713,PMID:8634152,PMID:9787093"
r0647,-0.9754430851113874,0,-0.06110837097167969,-4.915768508625031,Tryptophan metabolism,Spontaneous Reaction,NA,NA,"PMID:18124509,PMID:6027578"
r0652,0.3654713435007421,0,30.170728335466983,64.92577527059913,Fatty acid oxidation,Trans-Tetradec-2-Enoyl Coenzyme A Reductase,55825.1 or 51102.1,NA,PMID:12654921
r0655,0.5979250127814207,0,9.585424934317807,38.09436236419873,"Valine, leucine, and isoleucine metabolism","3-Methylbutanoyl Coenzyme A: (Acceptor) 2, 3-Oxidoreductase Valine, Leucine And Isoleucine Degradation",34.1 or 3712.1,NA,"PMID:3597357,PMID:9214289"
r0656,-0.9255324976279058,0,93.75257213802207,3.6257606125467814,Miscellaneous,"3-Methylbutanoyl Coenzyme A:Enzyme N6- (Dihydrolipoyl)Lysine S- (3-Methylbutanoyl)Transferase Valine, Leucine And Isoleucine Degradation",1629.1,NA,PMID:1943690
r0660,-0.7300808032965993,0,69.0573167192651,10.77400282104673,Fatty acid oxidation,(S)-3-Hydroxydodecanoyl Coenzyme A Hydro-Lyase,3030.1 and 1962.1 and 1892.1,NA,"PMID:8012501,PMID:8188243"
r0661,-0.3659732520221477,0,24.05318149339844,11.164464910425059,Fatty acid oxidation,(S)-3-Hydroxydodecanoyl Coenzyme A Hydro-Lyase,3030.1 and 1962.1 and 1892.1,NA,"PMID:8012501,PMID:8188243"
r0669,0.4788251500747569,0,19.79520685213781,56.168577106267776,"Valine, leucine, and isoleucine metabolism","(S)-3-Hydroxyisobutyryl Coenzyme A Hydro-Lyase Valine, Leucine And Isoleucine Degradation",3030.1 and 1962.1 and 1892.1,NA,"PMID:10671535,PMID:12467702"
r0670,-0.4649552865537455,0,76.67576582636069,28.004242539952884,Miscellaneous,"(S)-3-Methyl-2-Oxopentanoate:[Dihydrolipoyllysine-Residue (2-Methylpropanoyl)Transferase] Lipoyllysine 2-Oxidoreductase (Decarboxylating, Acceptor-2-Methylpropanoylating)",593.1 and 594.1 and 641649.1,NA,"PMID:11839747,PMID:12387880,PMID:15576032"
r0688,-3.699324858434977,0,50.33869444566678,-28.91489593754187,Bile acid synthesis,"3Alpha, 7Alpha-Dihydroxy-5Beta-Cholestan-26-Al:NAD+ Oxidoreductase Bile Acid Biosynthesis",224.1 or 217.1 or 219.1 or 223.1 or 501.1,NA,"PMID:11182138,PMID:8155713,PMID:9538213"
r0706,0.6430032961659942,0,6.253576895358751,28.780790807187326,Bile acid synthesis,"Acyl-Coenzyme A Dehydrogenase Family, Member 9 Bile Acid Biosynthesis",28976.1,NA,"PMID:11356170,PMID:8943006"
r0723,-0.3659732520221477,0,24.05318149339844,11.164464910425059,Fatty acid oxidation,(S)-3-Hydroxydodecanoyl Coenzyme A:NAD+ Oxidoreductase,3030.1 and 1962.1 and 3033.1,NA,"PMID:10231530,PMID:10329704,PMID:1550553,PMID:1651711,PMID:7150615,PMID:8188243,PMID:8687463,PMID:9553139"
r0726,0.8278619095442462,0,-76.01201984856128,-7.158398498319089,Fatty acid oxidation,(S)-Hydroxydecanoyl Coenzyme A:NAD+ Oxidoreductase,3030.1 and 1962.1 and 3033.1,NA,"PMID:10231530,PMID:10329704,PMID:1550553,PMID:1651711,PMID:7150615,PMID:8188243,PMID:8687463,PMID:9553139"
r0727,-0.3390384263921544,0,42.50104277020842,20.97890214029178,Fatty acid oxidation,(S)-Hydroxydecanoyl Coenzyme A:NAD+ Oxidoreductase,3030.1 and 1962.1 and 3033.1,NA,"PMID:10231530,PMID:10329704,PMID:1550553,PMID:1651711,PMID:7150615,PMID:8188243,PMID:8687463,PMID:9553139"
r0728,-0.9623399661184808,0,62.428432870674136,1.1980884748172014,Fatty acid oxidation,(S)-Hydroxydecanoyl Coenzyme A Hydro-Lyase,3030.1 and 1962.1 and 1892.1,NA,"PMID:8012501,PMID:8188243"
r0729,-0.3390384263921544,0,42.50104277020842,20.97890214029178,Fatty acid oxidation,(S)-Hydroxydecanoyl Coenzyme A Hydro-Lyase,3030.1 and 1962.1 and 1892.1,NA,"PMID:8012501,PMID:8188243"
r0735,0.8236211821043002,0,-121.04279754338265,-11.707138387620077,Fatty acid oxidation,Trans-Dec-2-Enoyl Coenzyme A Reductase,55825.1 or 51102.1,NA,PMID:12654921
r0737,-0.8498135378960295,0,131.6364654268965,10.687571812683107,Miscellaneous,3-Ketolactose Galactohydrolase,2720.1,NA,PMID:3109378
r0739,-3.699324858393139,0,50.33869444566678,-28.914895937351137,Bile acid synthesis,Alcohol Dehydrogenase Bile Acid Biosynthesis,(124.1 and 125.1 and 126.1) or 130.1 or 131.1 or 128.1 or 127.1,NA,"PMID:5487878,PMID:6338006,PMID:6379302"
r0743,0.6523150730291264,0,9.41803476973942,44.75765154368188,Bile acid synthesis,Hydroxysteroid (17-Beta) Dehydrogenase 4 Bile Acid Biosynthesis,3295.1,NA,PMID:11330072
r0744,0.5308764291603577,0,8.041281714702002,26.240865738727514,Bile acid synthesis,"(24R, 25R)-3Alpha, 7Alpha, 12Alpha, 24-Tetrahydroxy-5Beta-Cholestanoyl- Coenzyme A Hydro-Lyase Bile Acid Biosynthesis",3295.1,NA,PMID:11330072
r0747,0.37814561413443865,0,96.4401756785214,213.7294649015188,Bile acid synthesis,"3Alpha, 7Alpha-Dihydroxy-5Beta-Cholestane:NADP+ Oxidoreductase (B-Specific)",1109.1,NA,"PMID:1554355,PMID:1591235,PMID:3459552"
r0750,0.3613435681701067,0,111.00789698429108,236.62156841145753,Bile acid synthesis,"3Alpha, 7Alpha, 12Alpha-Trihydroxy-5Beta-Cholestane:NADP+ Oxidoreductase (B-Specific)",1109.1,NA,"PMID:1591235,PMID:3459552"
r0752,-0.5570003639294863,0,-91.83427669015825,-322.76776454285385,Miscellaneous,"3, 4-Dihydroxymandelaldehyde:NAD+ Oxidoreductase Tyrosine Metabolism",221.1 or 218.1 or 222.1 or 220.1,NA,"PMID:10424772,PMID:11958479,PMID:3466164"
r0753,0.5570003639294863,0,91.83427669015825,322.76776454285385,Miscellaneous,"3, 4-Dihydroxymandelaldehyde:NADP+ Oxidoreductase Tyrosine Metabolism",221.1 or 218.1 or 222.1 or 220.1,NA,"PMID:11790142,PMID:12604221"
r0754,-0.5793716572296737,0,-86.68172391627132,-325.4717859750092,Miscellaneous,3-Methoxy-4-Hydroxyphenylacetaldehyde:NAD+ Oxidoreductase Tyrosine Metabolism,221.1 or 218.1 or 222.1 or 220.1,NA,"PMID:17379813,PMID:18621017"
r0755,0.5793716572296737,0,86.68172391627132,325.4717859750092,Miscellaneous,3-Methoxy-4-Hydroxyphenylacetaldehyde:NADP+ Oxidoreductase Tyrosine Metabolism,221.1 or 218.1 or 222.1 or 220.1,NA,PMID:1898068
r0756,-0.4793259098972441,0,-91.70645143008306,-260.55402464616895,Miscellaneous,3-Methoxy-4-Hydroxyphenylglycolaldehyde:NAD+ Oxidoreductase Tyrosine Metabolism,221.1 or 218.1 or 222.1 or 220.1,NA,"PMID:17379813,PMID:18621017"
r0757,0.47932590989949636,0,91.70645143008382,260.5540246476948,Miscellaneous,3-Methoxy-4-Hydroxyphenylglycolaldehyde:NADP+ Oxidoreductase Tyrosine Metabolism,221.1 or 218.1 or 222.1 or 220.1,NA,"PMID:17379813,PMID:18621017"
r0779,0.4788251500747569,0,19.79520685213781,56.168577106267776,Miscellaneous,3-Hydroxy-2-Methylpropanoyl Coenzyme A Hydrolase,26275.1,NA,"PMID:11580916,PMID:8188708"
r0781,0.38208504728438036,0,1.9123561633049393,4.277350542773283,Cholesterol metabolism,"Lanosterol, NADPH:Oxygen Oxidoreductase (14-Methyl Cleaving)",1595.1,NA,"PMID:11969204,PMID:7946524"
r0783,-0.48634230888150226,0,448.26209720678327,154.9126822881341,Cholesterol metabolism,Lanosterol D24-Reductase,1718.1,NA,PMID:7946524
r0784,3.0893175774199975,0,-106.62812273082659,54.47853018286917,Pentose phosphate pathway,Xylitol:NAD Oxidoreductase Pentose And Glucuronate Interconversions,NA,NA,PMID:13373783
r0786,-0.5661808640337075,0,30.646002818770146,8.48868912203316,Sphingolipid metabolism,Sphinganine-1-Phosphate Palmitaldehyde-Lyase Sphingolipid Metabolism,8879.1,NA,"PMID:11018465,PMID:2061324,PMID:5432798"
r0787,-0.378464493042015,0,25.39636394796602,11.450960123357666,Sphingolipid metabolism,3-Sn-Phosphatidate Phosphohydrolase Sphingolipid Metabolism,8611.1 or 81537.1 or 8612.1 or 8613.1 or 130367.1,NA,PMID:7575445
r0797,1.5755661262128557,0,-171.71394341683387,38.3732058840537,Bile acid synthesis,Glycine N-Choloyltransferase,570.1,NA,"PMID:12810727,PMID:6884990"
r0818,-1,0,600.8134315320968,NA,Pyruvate metabolism,Transport Reaction,NA,NA,"PMID:12657464,PMID:14519855,PMID:16194150"
r0826,-0.5873225964469493,0,147.8095405825794,38.42801555558071,"Transport, endoplasmic reticular",Transport Reaction,NA,NA,"PMID:10785372,PMID:1313850,PMID:1992775,PMID:3085711,PMID:7822436,PMID:8240303"
r0840,1.8260023944564412,0,-137.96222120304108,40.32449699327303,"Transport, endoplasmic reticular",Free Diffusion,NA,NA,PMID:7419607
r0845,0.6562940699009024,0,2.177607628688384,10.49373399210085,"Transport, endoplasmic reticular",DrugMetabolite Transporter (Dmt) Tcdb:2.A.7.12.7,23443.1,NA,"PMID:12759756,PMID:17466261,PMID:9759482"
r0879,-0.9952130751213918,0.007613766809984567,11.837010619354249,0.028399413239955904,"Transport, extracellular",Tcdb:2.A.29.2.4 Tcdb:2.A.29.16.1,60386.1 or 89874.1,NA,"PMID:11287335,PMID:11327718"
r0899,0.4396408704512879,0,50.09591870709304,128.7034121700108,"Transport, extracellular",Amino Acid Transporter Atb0+ Facilitated Diffusion,NA,NA,"PMID:10721894,PMID:11787643,PMID:12269802,PMID:12504794,PMID:16955229,PMID:17401668,PMID:18599538,PMID:3132542,PMID:487087,PMID:551321,PMID:6418146,PMID:7731061,PMID:8010975,PMID:8382624,PMID:8654117,PMID:8899554,PMID:911815,PMID:917262"
r0915,-0.7286723702781056,0,23.108825909435748,3.627097342137992,"Transport, mitochondrial",Mitochondrial Carrier (Mc) Tcdb:2.A.29.7.2,6576.1,NA,"PMID:14598172,PMID:16919238,PMID:17173541,PMID:18406340,PMID:8132483"
r0926,0.397779284014035,0,4.129239782499591,9.58413696754839,"Transport, mitochondrial",Postulated Transport Reaction,NA,NA,PMID:4358819
r0934,0.943154725266588,0,0.5871862330198289,20.071918178861818,"Transport, peroxisomal",Neurotransmitter:Sodium Symporter (Nss) Tcdb:2.A.22.3.3,6533.1,NA,"PMID:11023036,PMID:12739169,PMID:12856180,PMID:12883891,PMID:1554704,PMID:18021224,PMID:4553030,PMID:793184,PMID:8725559,PMID:8781017"
